elapsed_s,gpu0_gb,gpu1_gb,gpu2_gb,gpu3_gb,gpu_total_gb,host_gb,total_gb,host_frac,host_peak_gb,host_blocks,host_flushes,host_evicted,serving_gb,park_local_gb,park_peer_gb,dropped_gb,host_evicted_gb,peer_frac_of_parked,fetch_hits,fetch_local_hits,fetch_peer_hits,fetch_host_hits,fetch_miss,fetch_already,fetch_nospace,fetched_tokens,parked_tokens,writers,stale
98.0,2.0112,5.7176,1.9802,5.4934,15.2024,0.0,15.2024,0.0,0.0,0,0,0,14.268,3.9914,11.211,0.0,0.0,0.7374,136,33,103,0,56,3,0,96010,0,2,0
99.0,2.0112,5.7176,1.9802,5.4934,15.2024,0.0,15.2024,0.0,0.0,0,0,0,15.0239,3.9914,11.211,0.0,0.0,0.7374,139,33,106,0,56,3,0,101697,0,2,0
100.0,2.0112,6.8539,1.9802,5.4934,16.3386,0.0,16.3386,0.0,0.0,0,0,0,15.1517,3.9914,12.3472,0.0,0.0,0.7557,141,33,108,0,56,3,0,102645,0,2,0
101.0,2.0112,7.2643,1.9802,5.4934,16.749,0.0,16.749,0.0,0.0,0,0,0,15.2819,3.9914,12.7576,0.0,0.0,0.7617,143,33,110,0,56,3,0,103517,0,2,0
102.0,2.0112,7.3092,1.9802,5.4934,16.794,0.0,16.794,0.0,0.0,0,0,0,15.6859,3.9914,12.8026,0.0,0.0,0.7623,146,33,113,0,56,4,0,106004,0,2,0
103.0,2.0112,8.2688,1.9802,5.4934,17.7536,0.0,17.7536,0.0,0.0,0,0,0,16.0592,3.9914,13.7622,0.0,0.0,0.7752,148,33,115,0,58,4,0,108758,0,2,0
104.0,2.0112,8.2688,1.9802,6.3823,18.6425,0.0,18.6425,0.0,0.0,0,0,0,16.3233,3.9914,14.6511,0.0,0.0,0.7859,150,33,117,0,58,4,0,110703,0,2,0
105.0,2.0112,8.2688,1.9802,6.7041,18.9643,0.0,18.9643,0.0,0.0,0,0,0,16.3641,3.9914,14.9729,0.0,0.0,0.7895,151,33,118,0,58,4,0,110993,0,2,0
106.0,2.0112,8.2688,1.9802,6.7041,18.9643,0.0,18.9643,0.0,0.0,0,0,0,16.4776,3.9914,14.9729,0.0,0.0,0.7895,152,33,119,0,58,4,0,111830,0,2,0
107.0,2.0112,8.2688,1.9802,6.7041,18.9643,0.0,18.9643,0.0,0.0,0,0,0,16.5691,3.9914,14.9729,0.0,0.0,0.7895,153,33,120,0,58,4,0,112515,0,2,0
108.0,2.0112,8.2688,1.9802,7.5689,19.8291,0.0,19.8291,0.0,0.0,0,0,0,16.6722,3.9914,15.8377,0.0,0.0,0.7987,154,33,121,0,60,4,0,113145,0,2,0
109.0,2.0112,8.2688,1.9802,7.5689,19.8291,0.0,19.8291,0.0,0.0,0,0,0,16.6722,3.9914,15.8377,0.0,0.0,0.7987,154,33,121,0,60,4,0,113145,0,2,0
110.0,2.0112,8.2688,1.9802,8.0048,20.265,0.0,20.265,0.0,0.0,0,0,0,16.6738,3.9914,16.2736,0.0,0.0,0.803,154,33,121,0,61,4,0,113145,0,2,0
111.0,2.0112,8.2688,1.9802,8.0048,20.265,0.0,20.265,0.0,0.0,0,0,0,16.6738,3.9914,16.2736,0.0,0.0,0.803,154,33,121,0,61,4,0,113145,0,2,0
112.0,2.0112,8.3886,1.9802,8.0048,20.3848,0.0,20.3848,0.0,0.0,0,0,0,16.6738,3.9914,16.3934,0.0,0.0,0.8042,154,33,121,0,61,4,0,113145,0,2,0
113.0,2.0112,8.3886,1.9802,8.0048,20.3848,0.0,20.3848,0.0,0.0,0,0,0,16.7203,3.9914,16.3934,0.0,0.0,0.8042,155,33,122,0,61,4,0,113468,0,2,0
114.0,2.0112,8.3886,1.9802,8.1873,20.5673,0.0,20.5673,0.0,0.0,0,0,0,16.7203,3.9914,16.5759,0.0,0.0,0.8059,155,33,122,0,61,4,0,113468,0,2,0
115.0,2.0112,8.3886,1.9802,8.2848,20.6648,0.0,20.6648,0.0,0.0,0,0,0,16.8012,3.9914,16.6734,0.0,0.0,0.8069,156,33,123,0,61,4,0,114066,0,2,0
116.0,2.0112,8.3886,1.9802,8.2848,20.6648,0.0,20.6648,0.0,0.0,0,0,0,17.0126,3.9914,16.6734,0.0,0.0,0.8069,158,33,125,0,61,4,0,115642,0,2,0
117.0,2.0112,8.3886,1.9802,8.2848,20.6648,0.0,20.6648,0.0,0.0,0,0,0,17.2837,3.9914,16.6734,0.0,0.0,0.8069,161,33,128,0,61,4,0,117658,0,2,0
118.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,17.4727,3.9914,16.7421,0.0,0.0,0.8075,163,33,130,0,61,4,0,119061,0,2,0
119.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,17.4727,3.9914,16.7421,0.0,0.0,0.8075,163,33,130,0,63,4,0,119061,0,2,0
120.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,17.7626,3.9914,16.7421,0.0,0.0,0.8075,165,33,132,0,63,4,0,121041,0,2,0
121.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,17.8306,3.9914,16.7421,0.0,0.0,0.8075,166,33,133,0,65,4,0,121490,0,2,0
122.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,17.8306,3.9914,16.7421,0.0,0.0,0.8075,166,33,133,0,65,4,0,121490,0,2,0
123.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,17.8306,3.9914,16.7421,0.0,0.0,0.8075,166,33,133,0,65,4,0,121490,0,2,0
124.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,17.919,3.9914,16.7421,0.0,0.0,0.8075,167,33,134,0,65,4,0,122149,0,2,0
125.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,18.0067,3.9914,16.7421,0.0,0.0,0.8075,168,33,135,0,65,4,0,122802,0,2,0
126.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,18.1219,3.9914,16.7421,0.0,0.0,0.8075,169,33,136,0,65,4,0,123668,0,2,0
127.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,18.2118,3.9914,16.7421,0.0,0.0,0.8075,170,33,137,0,65,4,0,124327,0,2,0
128.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,18.6502,3.9914,16.7421,0.0,0.0,0.8075,173,33,140,0,67,4,0,127588,0,2,0
129.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,18.8834,3.9914,16.7421,0.0,0.0,0.8075,174,33,141,0,68,4,0,129333,0,2,0
130.0,2.0112,8.3886,1.9802,8.3535,20.7335,0.0,20.7335,0.0,0.0,0,0,0,19.1794,3.9914,16.7421,0.0,0.0,0.8075,177,33,144,0,68,4,0,131520,0,2,0
