t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:cache_occupancy
72.01,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
72.51,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
73.01,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
73.51,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
74.01,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
74.51,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
75.01,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
75.51,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
76.01,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
76.51,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
77.01,0.9581,84215,0,105000,0.8020,0.0000,0.7536,152226,1,202000,0.7536,0.0000
77.51,0.9581,92407,0,105000,0.8801,0.0000,0.7536,152226,1,202000,0.7536,0.0000
78.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
78.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
79.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
79.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
80.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
80.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
81.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
81.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
82.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
82.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
83.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
83.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
84.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
84.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
85.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
85.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
86.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
86.51,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
87.01,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
87.52,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
88.02,0.9581,100599,0,105000,0.9581,0.0000,0.7536,152226,1,202000,0.7536,0.0000
88.52,0.9580,84202,0,105000,0.8019,0.0000,0.8798,177717,1,202000,0.8798,0.0000
89.02,0.9580,92394,0,105000,0.8799,0.0000,0.8798,177717,1,202000,0.8798,0.0000
89.52,0.9580,92394,0,105000,0.8799,0.0000,0.8798,177717,1,202000,0.8798,0.0000
90.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
90.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
91.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
91.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
92.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
92.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
93.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
93.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
94.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
94.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
95.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
95.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
96.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
96.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
97.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
97.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
98.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
98.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
99.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
99.52,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
100.02,0.9580,100586,0,105000,0.9580,0.0000,0.8798,177717,1,202000,0.8798,0.0000
100.52,0.9586,84265,0,105000,0.8025,0.0000,0.8798,177717,1,202000,0.8798,0.0000
101.02,0.9586,92457,0,105000,0.8805,0.0000,0.8798,177717,1,202000,0.8798,0.0000
101.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
102.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
102.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
103.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
103.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
104.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
104.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
105.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
105.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
106.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
106.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
107.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
107.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
108.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
108.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
109.02,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
109.52,0.9586,100649,0,105000,0.9586,0.0000,0.8798,177717,1,202000,0.8798,0.0000
