t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
25.50,0.9593,100728,0,105000,0.9593,0.0000,0.8798,177716,1,202000,0.8798,0.0000
26.00,0.9593,100728,0,105000,0.9593,0.0000,0.8798,177716,1,202000,0.8798,0.0000
26.50,0.8034,84357,0,105000,0.8034,0.0000,0.7543,152372,1,202000,0.7543,0.0000
27.00,0.8814,92549,0,105000,0.8814,0.0000,0.7543,152372,1,202000,0.7543,0.0000
27.50,0.8814,92549,0,105000,0.8814,0.0000,0.7543,152372,1,202000,0.7543,0.0000
28.00,0.9594,100741,0,105000,0.9594,0.0000,0.7543,152372,1,202000,0.7543,0.0000
28.50,0.9594,100741,0,105000,0.9594,0.0000,0.7543,152372,1,202000,0.7543,0.0000
29.00,0.9594,100741,0,105000,0.9594,0.0000,0.7543,152372,1,202000,0.7543,0.0000
29.50,0.8039,84405,0,105000,0.8039,0.0000,0.7543,152372,1,202000,0.7543,0.0000
30.00,0.8039,84405,0,105000,0.8039,0.0000,0.7543,152372,1,202000,0.7543,0.0000
30.50,0.8819,92597,0,105000,0.8819,0.0000,0.7543,152372,1,202000,0.7543,0.0000
31.00,0.9599,100789,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
31.51,0.9599,100789,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
32.01,0.9599,100789,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
32.51,0.9599,100789,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
33.01,0.8039,84407,0,105000,0.8039,0.0000,0.7543,152372,1,202000,0.7543,0.0000
33.51,0.8819,92599,0,105000,0.8819,0.0000,0.7543,152372,1,202000,0.7543,0.0000
34.01,0.9599,100791,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
34.51,0.9599,100791,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
35.01,0.9599,100791,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
35.51,0.9599,100791,0,105000,0.9599,0.0000,0.7543,152372,1,202000,0.7543,0.0000
36.01,0.8038,84399,0,105000,0.8038,0.0000,0.8805,177854,1,202000,0.8805,0.0000
36.51,0.8818,92591,0,105000,0.8818,0.0000,0.8805,177854,1,202000,0.8805,0.0000
37.01,0.8818,92591,0,105000,0.8818,0.0000,0.8805,177854,1,202000,0.8805,0.0000
37.51,0.9598,100783,0,105000,0.9598,0.0000,0.8805,177854,1,202000,0.8805,0.0000
38.01,0.9598,100783,0,105000,0.9598,0.0000,0.8805,177854,1,202000,0.8805,0.0000
38.51,0.9598,100783,0,105000,0.9598,0.0000,0.8805,177854,1,202000,0.8805,0.0000
39.01,0.8039,84409,0,105000,0.8039,0.0000,0.8805,177854,1,202000,0.8805,0.0000
39.51,0.8039,84409,0,105000,0.8039,0.0000,0.8805,177854,1,202000,0.8805,0.0000
40.01,0.8819,92601,0,105000,0.8819,0.0000,0.8805,177854,1,202000,0.8805,0.0000
40.51,0.9599,100793,0,105000,0.9599,0.0000,0.8805,177854,1,202000,0.8805,0.0000
41.01,0.9599,100793,0,105000,0.9599,0.0000,0.8805,177854,1,202000,0.8805,0.0000
41.51,0.9599,100793,0,105000,0.9599,0.0000,0.8805,177854,1,202000,0.8805,0.0000
42.01,0.9599,100793,0,105000,0.9599,0.0000,0.8805,177854,1,202000,0.8805,0.0000
42.51,0.8040,84425,0,105000,0.8040,0.0000,0.7550,152504,1,202000,0.7550,0.0000
43.01,0.8821,92617,0,105000,0.8821,0.0000,0.7550,152504,1,202000,0.7550,0.0000
43.51,0.9601,100809,0,105000,0.9601,0.0000,0.7550,152504,1,202000,0.7550,0.0000
44.01,0.9601,100809,0,105000,0.9601,0.0000,0.7550,152504,1,202000,0.7550,0.0000
44.51,0.9601,100809,0,105000,0.9601,0.0000,0.7550,152504,1,202000,0.7550,0.0000
45.01,0.9601,100809,0,105000,0.9601,0.0000,0.7550,152504,1,202000,0.7550,0.0000
45.51,0.8041,84432,0,105000,0.8041,0.0000,0.7550,152504,1,202000,0.7550,0.0000
46.01,0.8821,92624,0,105000,0.8821,0.0000,0.7550,152504,1,202000,0.7550,0.0000
46.51,0.8821,92624,0,105000,0.8821,0.0000,0.7550,152504,1,202000,0.7550,0.0000
47.01,0.9602,100816,0,105000,0.9602,0.0000,0.7550,152504,1,202000,0.7550,0.0000
47.51,0.9602,100816,0,105000,0.9602,0.0000,0.7550,152504,1,202000,0.7550,0.0000
48.01,0.9602,100816,0,105000,0.9602,0.0000,0.7550,152504,1,202000,0.7550,0.0000
48.51,0.8043,84448,0,105000,0.8043,0.0000,0.7550,152504,1,202000,0.7550,0.0000
49.01,0.8043,84448,0,105000,0.8043,0.0000,0.7550,152504,1,202000,0.7550,0.0000
49.51,0.8823,92640,0,105000,0.8823,0.0000,0.7550,152504,1,202000,0.7550,0.0000
50.01,0.9603,100832,0,105000,0.9603,0.0000,0.7550,152504,1,202000,0.7550,0.0000
50.51,0.9603,100832,0,105000,0.9603,0.0000,0.7550,152504,1,202000,0.7550,0.0000
51.01,0.9603,100832,0,105000,0.9603,0.0000,0.7550,152504,1,202000,0.7550,0.0000
51.51,0.9603,100832,0,105000,0.9603,0.0000,0.7550,152504,1,202000,0.7550,0.0000
52.01,0.8044,84463,0,105000,0.8044,0.0000,0.8813,178014,1,202000,0.8813,0.0000
52.51,0.8824,92655,0,105000,0.8824,0.0000,0.8813,178014,1,202000,0.8813,0.0000
53.01,0.9604,100847,0,105000,0.9604,0.0000,0.8813,178014,1,202000,0.8813,0.0000
53.51,0.9604,100847,0,105000,0.9604,0.0000,0.8813,178014,1,202000,0.8813,0.0000
54.01,0.9604,100847,0,105000,0.9604,0.0000,0.8813,178014,1,202000,0.8813,0.0000
54.51,0.9604,100847,0,105000,0.9604,0.0000,0.8813,178014,1,202000,0.8813,0.0000
55.01,0.8049,84513,0,105000,0.8049,0.0000,0.8813,178014,1,202000,0.8813,0.0000
55.51,0.8829,92705,0,105000,0.8829,0.0000,0.8813,178014,1,202000,0.8813,0.0000
56.01,0.8829,92705,0,105000,0.8829,0.0000,0.8813,178014,1,202000,0.8813,0.0000
56.51,0.9609,100897,0,105000,0.9609,0.0000,0.8813,178014,1,202000,0.8813,0.0000
57.01,0.9609,100897,0,105000,0.9609,0.0000,0.8813,178014,1,202000,0.8813,0.0000
57.51,0.9609,100897,0,105000,0.9609,0.0000,0.8813,178014,1,202000,0.8813,0.0000
58.01,0.8049,84515,0,105000,0.8049,0.0000,0.8813,178014,1,202000,0.8813,0.0000
58.51,0.8049,84515,0,105000,0.8049,0.0000,0.8818,178117,1,202000,0.8818,0.0000
59.01,0.8829,92707,0,105000,0.8829,0.0000,0.8818,178117,1,202000,0.8818,0.0000
59.51,0.9609,100899,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
60.01,0.9609,100899,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
60.51,0.9609,100899,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
61.01,0.9609,100899,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
61.51,0.8048,84507,0,105000,0.8048,0.0000,0.8818,178117,1,202000,0.8818,0.0000
62.01,0.8828,92699,0,105000,0.8828,0.0000,0.8818,178117,1,202000,0.8818,0.0000
62.51,0.9609,100891,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
63.01,0.9609,100891,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
63.51,0.9609,100891,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
64.01,0.9609,100891,0,105000,0.9609,0.0000,0.8818,178117,1,202000,0.8818,0.0000
64.51,0.8049,84517,0,105000,0.8049,0.0000,0.8818,178117,1,202000,0.8818,0.0000
65.01,0.8829,92709,0,105000,0.8829,0.0000,0.8818,178117,1,202000,0.8818,0.0000
65.51,0.8829,92709,0,105000,0.8829,0.0000,0.8818,178117,1,202000,0.8818,0.0000
66.01,0.9610,100901,0,105000,0.9610,0.0000,0.8818,178117,1,202000,0.8818,0.0000
66.51,0.9610,100901,0,105000,0.9610,0.0000,0.8818,178117,1,202000,0.8818,0.0000
67.01,0.9610,100901,0,105000,0.9610,0.0000,0.8818,178117,1,202000,0.8818,0.0000
67.51,0.8051,84533,0,105000,0.8051,0.0000,0.8820,178165,1,202000,0.8820,0.0000
68.01,0.8051,84533,0,105000,0.8051,0.0000,0.8820,178165,1,202000,0.8820,0.0000
68.51,0.8831,92725,0,105000,0.8831,0.0000,0.8820,178165,1,202000,0.8820,0.0000
69.01,0.9611,100917,0,105000,0.9611,0.0000,0.8820,178165,1,202000,0.8820,0.0000
69.51,0.9611,100917,0,105000,0.9611,0.0000,0.8820,178165,1,202000,0.8820,0.0000
70.01,0.9611,100917,0,105000,0.9611,0.0000,0.8820,178165,1,202000,0.8820,0.0000
70.51,0.9611,100917,0,105000,0.9611,0.0000,0.8820,178165,1,202000,0.8820,0.0000
71.01,0.7271,76348,0,105000,0.7271,0.0000,0.8820,178165,1,202000,0.8820,0.0000
71.51,0.8051,84540,0,105000,0.8051,0.0000,0.8820,178165,1,202000,0.8820,0.0000
72.01,0.8832,92732,0,105000,0.8832,0.0000,0.8820,178165,1,202000,0.8820,0.0000
72.51,0.9612,100924,0,105000,0.9612,0.0000,0.8820,178165,1,202000,0.8820,0.0000
73.01,0.9612,100924,0,105000,0.9612,0.0000,0.8820,178165,1,202000,0.8820,0.0000
73.51,0.9612,100924,0,105000,0.9612,0.0000,0.8820,178165,1,202000,0.8820,0.0000
74.01,0.9612,100924,0,105000,0.9612,0.0000,0.8820,178165,1,202000,0.8820,0.0000
74.51,0.9612,100924,0,105000,0.9612,0.0000,0.8820,178165,1,202000,0.8820,0.0000
75.01,0.8053,84555,0,105000,0.8053,0.0000,0.8825,178264,1,202000,0.8825,0.0000
75.51,0.8833,92747,0,105000,0.8833,0.0000,0.8825,178264,1,202000,0.8825,0.0000
76.01,0.9613,100939,0,105000,0.9613,0.0000,0.8825,178264,1,202000,0.8825,0.0000
76.51,0.9613,100939,0,105000,0.9613,0.0000,0.8825,178264,1,202000,0.8825,0.0000
77.01,0.9613,100939,0,105000,0.9613,0.0000,0.8825,178264,1,202000,0.8825,0.0000
77.51,0.9613,100939,0,105000,0.9613,0.0000,0.8825,178264,1,202000,0.8825,0.0000
78.01,0.9613,100939,0,105000,0.9613,0.0000,0.8825,178264,1,202000,0.8825,0.0000
78.51,0.8054,84569,0,105000,0.8054,0.0000,0.8825,178264,1,202000,0.8825,0.0000
79.01,0.8834,92761,0,105000,0.8834,0.0000,0.8825,178264,1,202000,0.8825,0.0000
79.51,0.9615,100953,0,105000,0.9615,0.0000,0.8825,178264,1,202000,0.8825,0.0000
80.01,0.9615,100953,0,105000,0.9615,0.0000,0.8825,178264,1,202000,0.8825,0.0000
80.51,0.9615,100953,0,105000,0.9615,0.0000,0.8825,178264,1,202000,0.8825,0.0000
81.01,0.9615,100953,0,105000,0.9615,0.0000,0.8825,178264,1,202000,0.8825,0.0000
81.51,0.9615,100953,0,105000,0.9615,0.0000,0.8825,178264,1,202000,0.8825,0.0000
82.01,0.8059,84618,0,105000,0.8059,0.0000,0.8825,178264,1,202000,0.8825,0.0000
82.51,0.8839,92810,0,105000,0.8839,0.0000,0.8825,178264,1,202000,0.8825,0.0000
83.01,0.8839,92810,0,105000,0.8839,0.0000,0.8825,178264,1,202000,0.8825,0.0000
83.51,0.9619,101002,0,105000,0.9619,0.0000,0.8825,178264,1,202000,0.8825,0.0000
84.02,0.9619,101002,0,105000,0.9619,0.0000,0.8825,178264,1,202000,0.8825,0.0000
84.52,0.9619,101002,0,105000,0.9619,0.0000,0.8825,178264,1,202000,0.8825,0.0000
85.02,0.9619,101002,0,105000,0.9619,0.0000,0.8825,178264,1,202000,0.8825,0.0000
85.52,0.8059,84620,0,105000,0.8059,0.0000,0.8829,178354,1,202000,0.8829,0.0000
86.02,0.8839,92812,0,105000,0.8839,0.0000,0.8829,178354,1,202000,0.8829,0.0000
86.52,0.8839,92812,0,105000,0.8839,0.0000,0.8829,178354,1,202000,0.8829,0.0000
87.02,0.9619,101004,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
87.52,0.9619,101004,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
88.02,0.9619,101004,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
88.52,0.9619,101004,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
89.02,0.8058,84612,0,105000,0.8058,0.0000,0.8829,178354,1,202000,0.8829,0.0000
89.52,0.8838,92804,0,105000,0.8838,0.0000,0.8829,178354,1,202000,0.8829,0.0000
90.02,0.8838,92804,0,105000,0.8838,0.0000,0.8829,178354,1,202000,0.8829,0.0000
90.52,0.9619,100996,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
91.02,0.9619,100996,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
91.52,0.9619,100996,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
92.02,0.9619,100996,0,105000,0.9619,0.0000,0.8829,178354,1,202000,0.8829,0.0000
92.52,0.8059,84622,0,105000,0.8059,0.0000,0.8825,178270,1,202000,0.8825,0.0000
93.02,0.8839,92814,0,105000,0.8839,0.0000,0.8825,178270,1,202000,0.8825,0.0000
93.52,0.8839,92814,0,105000,0.8839,0.0000,0.8825,178270,1,202000,0.8825,0.0000
94.02,0.9620,101006,0,105000,0.9620,0.0000,0.8825,178270,1,202000,0.8825,0.0000
94.52,0.9620,101006,0,105000,0.9620,0.0000,0.8825,178270,1,202000,0.8825,0.0000
95.02,0.9620,101006,0,105000,0.9620,0.0000,0.8825,178270,1,202000,0.8825,0.0000
95.52,0.9620,101006,0,105000,0.9620,0.0000,0.8825,178270,1,202000,0.8825,0.0000
96.02,0.8061,84638,0,105000,0.8061,0.0000,0.8825,178270,1,202000,0.8825,0.0000
96.52,0.8841,92830,0,105000,0.8841,0.0000,0.8825,178270,1,202000,0.8825,0.0000
97.02,0.8841,92830,0,105000,0.8841,0.0000,0.8825,178270,1,202000,0.8825,0.0000
97.52,0.9621,101022,0,105000,0.9621,0.0000,0.8825,178270,1,202000,0.8825,0.0000
98.02,0.9621,101022,0,105000,0.9621,0.0000,0.8825,178270,1,202000,0.8825,0.0000
98.52,0.9621,101022,0,105000,0.9621,0.0000,0.8825,178270,1,202000,0.8825,0.0000
99.02,0.9621,101022,0,105000,0.9621,0.0000,0.8825,178270,1,202000,0.8825,0.0000
99.52,0.8061,84645,0,105000,0.8061,0.0000,0.8825,178270,1,202000,0.8825,0.0000
100.02,0.8061,84645,0,105000,0.8061,0.0000,0.8825,178270,1,202000,0.8825,0.0000
100.52,0.8842,92837,0,105000,0.8842,0.0000,0.8825,178270,1,202000,0.8825,0.0000
101.02,0.9622,101029,0,105000,0.9622,0.0000,0.8825,178270,1,202000,0.8825,0.0000
101.52,0.9622,101029,0,105000,0.9622,0.0000,0.8825,178270,1,202000,0.8825,0.0000
102.02,0.9622,101029,0,105000,0.9622,0.0000,0.8825,178270,1,202000,0.8825,0.0000
102.52,0.9622,101029,0,105000,0.9622,0.0000,0.8825,178270,1,202000,0.8825,0.0000
103.02,0.7271,76342,0,105000,0.7271,0.0000,0.8825,178270,1,202000,0.8825,0.0000
103.52,0.8051,84534,0,105000,0.8051,0.0000,0.8811,177982,1,202000,0.8811,0.0000
104.02,0.8831,92726,0,105000,0.8831,0.0000,0.8811,177982,1,202000,0.8811,0.0000
104.52,0.9611,100918,0,105000,0.9611,0.0000,0.8811,177982,1,202000,0.8811,0.0000
105.02,0.9611,100918,0,105000,0.9611,0.0000,0.8811,177982,1,202000,0.8811,0.0000
105.52,0.9611,100918,0,105000,0.9611,0.0000,0.8811,177982,1,202000,0.8811,0.0000
106.02,0.9611,100918,0,105000,0.9611,0.0000,0.8811,177982,1,202000,0.8811,0.0000
106.52,0.9611,100918,0,105000,0.9611,0.0000,0.8811,177982,1,202000,0.8811,0.0000
107.02,0.8040,84422,0,105000,0.8040,0.0000,0.8811,177982,1,202000,0.8811,0.0000
107.52,0.8820,92614,0,105000,0.8820,0.0000,0.8811,177982,1,202000,0.8811,0.0000
108.02,0.9601,100806,0,105000,0.9601,0.0000,0.8811,177982,1,202000,0.8811,0.0000
108.52,0.9601,100806,0,105000,0.9601,0.0000,0.8811,177982,1,202000,0.8811,0.0000
109.02,0.9601,100806,0,105000,0.9601,0.0000,0.8811,177982,1,202000,0.8811,0.0000
109.52,0.9601,100806,0,105000,0.9601,0.0000,0.8811,177982,1,202000,0.8811,0.0000
110.02,0.9601,100806,0,105000,0.9601,0.0000,0.8811,177982,1,202000,0.8811,0.0000
110.52,0.8029,84300,0,105000,0.8029,0.0000,0.8799,177744,1,202000,0.8799,0.0000
111.02,0.8809,92492,0,105000,0.8809,0.0000,0.8799,177744,1,202000,0.8799,0.0000
111.52,0.9589,100684,0,105000,0.9589,0.0000,0.8799,177744,1,202000,0.8799,0.0000
112.02,0.9589,100684,0,105000,0.9589,0.0000,0.8799,177744,1,202000,0.8799,0.0000
112.52,0.9589,100684,0,105000,0.9589,0.0000,0.8799,177744,1,202000,0.8799,0.0000
113.02,0.9589,100684,0,105000,0.9589,0.0000,0.8799,177744,1,202000,0.8799,0.0000
113.52,0.9589,100684,0,105000,0.9589,0.0000,0.8799,177744,1,202000,0.8799,0.0000
114.02,0.8032,84332,0,105000,0.8032,0.0000,0.8799,177744,1,202000,0.8799,0.0000
114.52,0.8812,92524,0,105000,0.8812,0.0000,0.8799,177744,1,202000,0.8799,0.0000
115.02,0.9592,100716,0,105000,0.9592,0.0000,0.8799,177744,1,202000,0.8799,0.0000
115.52,0.9592,100716,0,105000,0.9592,0.0000,0.8799,177744,1,202000,0.8799,0.0000
116.02,0.9592,100716,0,105000,0.9592,0.0000,0.8799,177744,1,202000,0.8799,0.0000
116.52,0.9592,100716,0,105000,0.9592,0.0000,0.8799,177744,1,202000,0.8799,0.0000
117.02,0.9592,100716,0,105000,0.9592,0.0000,0.8799,177744,1,202000,0.8799,0.0000
117.52,0.8033,84345,0,105000,0.8033,0.0000,0.8799,177744,1,202000,0.8799,0.0000
118.02,0.8813,92537,0,105000,0.8813,0.0000,0.8799,177744,1,202000,0.8799,0.0000
118.52,0.9593,100729,0,105000,0.9593,0.0000,0.8799,177744,1,202000,0.8799,0.0000
119.02,0.9593,100729,0,105000,0.9593,0.0000,0.8799,177744,1,202000,0.8799,0.0000
119.52,0.9593,100729,0,105000,0.9593,0.0000,0.8799,177744,1,202000,0.8799,0.0000
120.02,0.9593,100729,0,105000,0.9593,0.0000,0.8799,177744,1,202000,0.8799,0.0000
120.52,0.9593,100729,0,105000,0.9593,0.0000,0.8799,177744,1,202000,0.8799,0.0000
121.02,0.8033,84344,0,105000,0.8033,0.0000,0.8794,177632,1,202000,0.8794,0.0000
121.52,0.8813,92536,0,105000,0.8813,0.0000,0.8794,177632,1,202000,0.8794,0.0000
122.02,0.8813,92536,0,105000,0.8813,0.0000,0.8794,177632,1,202000,0.8794,0.0000
122.52,0.9593,100728,0,105000,0.9593,0.0000,0.8794,177632,1,202000,0.8794,0.0000
123.02,0.9593,100728,0,105000,0.9593,0.0000,0.8794,177632,1,202000,0.8794,0.0000
123.52,0.9593,100728,0,105000,0.9593,0.0000,0.8794,177632,1,202000,0.8794,0.0000
124.02,0.9593,100728,0,105000,0.9593,0.0000,0.8794,177632,1,202000,0.8794,0.0000
124.52,0.8030,84315,0,105000,0.8030,0.0000,0.8794,177632,1,202000,0.8794,0.0000
125.02,0.8810,92507,0,105000,0.8810,0.0000,0.8794,177632,1,202000,0.8794,0.0000
125.52,0.8810,92507,0,105000,0.8810,0.0000,0.8794,177632,1,202000,0.8794,0.0000
126.02,0.9590,100699,0,105000,0.9590,0.0000,0.8794,177632,1,202000,0.8794,0.0000
126.52,0.9590,100699,0,105000,0.9590,0.0000,0.8794,177632,1,202000,0.8794,0.0000
127.02,0.9590,100699,0,105000,0.9590,0.0000,0.8794,177632,1,202000,0.8794,0.0000
127.52,0.9590,100699,0,105000,0.9590,0.0000,0.8794,177632,1,202000,0.8794,0.0000
128.02,0.8024,84249,0,105000,0.8024,0.0000,0.8796,177673,1,202000,0.8796,0.0000
128.52,0.8804,92441,0,105000,0.8804,0.0000,0.8796,177673,1,202000,0.8796,0.0000
129.02,0.8804,92441,0,105000,0.8804,0.0000,0.8796,177673,1,202000,0.8796,0.0000
129.52,0.9584,100633,0,105000,0.9584,0.0000,0.8796,177673,1,202000,0.8796,0.0000
130.02,0.9584,100633,0,105000,0.9584,0.0000,0.8796,177673,1,202000,0.8796,0.0000
130.52,0.9584,100633,0,105000,0.9584,0.0000,0.8796,177673,1,202000,0.8796,0.0000
131.02,0.9584,100633,0,105000,0.9584,0.0000,0.8796,177673,1,202000,0.8796,0.0000
131.52,0.8030,84319,0,105000,0.8030,0.0000,0.8796,177673,1,202000,0.8796,0.0000
132.02,0.8811,92511,0,105000,0.8811,0.0000,0.8796,177673,1,202000,0.8796,0.0000
132.52,0.8811,92511,0,105000,0.8811,0.0000,0.8796,177673,1,202000,0.8796,0.0000
133.02,0.9591,100703,0,105000,0.9591,0.0000,0.8796,177673,1,202000,0.8796,0.0000
133.52,0.9591,100703,0,105000,0.9591,0.0000,0.8796,177673,1,202000,0.8796,0.0000
134.02,0.9591,100703,0,105000,0.9591,0.0000,0.8796,177673,1,202000,0.8796,0.0000
134.52,0.9591,100703,0,105000,0.9591,0.0000,0.8796,177673,1,202000,0.8796,0.0000
135.02,0.8033,84347,0,105000,0.8033,0.0000,0.8796,177673,1,202000,0.8796,0.0000
135.52,0.8813,92539,0,105000,0.8813,0.0000,0.8796,177673,1,202000,0.8796,0.0000
136.02,0.8813,92539,0,105000,0.8813,0.0000,0.8796,177673,1,202000,0.8796,0.0000
136.52,0.9593,100731,0,105000,0.9593,0.0000,0.8796,177673,1,202000,0.8796,0.0000
137.02,0.9593,100731,0,105000,0.9593,0.0000,0.8796,177673,1,202000,0.8796,0.0000
137.52,0.9593,100731,0,105000,0.9593,0.0000,0.8796,177673,1,202000,0.8796,0.0000
138.02,0.9593,100731,0,105000,0.9593,0.0000,0.8796,177673,1,202000,0.8796,0.0000
138.52,0.8038,84402,0,105000,0.8038,0.0000,0.8802,177796,1,202000,0.8802,0.0000
139.02,0.8818,92594,0,105000,0.8818,0.0000,0.8802,177796,1,202000,0.8802,0.0000
139.52,0.8818,92594,0,105000,0.8818,0.0000,0.8802,177796,1,202000,0.8802,0.0000
140.02,0.9599,100786,0,105000,0.9599,0.0000,0.8802,177796,1,202000,0.8802,0.0000
