elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
126.1,75552.0,31864.0,43688.0,20109.5,16720.8,6140.0,5260.7,0.0,120103.4,0.0,10265.8,135395.9,557676.2,693072.2,467683.5,1031900.8,140212.8,42
127.1,75552.0,31864.0,43688.0,20109.5,16720.8,6140.0,5260.7,0.0,120103.4,0.0,10265.6,135395.9,557673.8,693069.7,467685.9,1031900.8,140212.8,42
128.1,75552.0,31864.0,43688.0,20109.5,16720.8,6140.0,5260.7,0.0,120103.4,0.0,10263.9,135395.8,557670.3,693066.2,467688.7,1031900.8,140212.8,42
129.1,75552.0,31864.0,43688.0,20087.5,16698.8,6118.0,5238.7,0.0,120103.4,0.0,10263.5,135395.9,557676.6,693072.6,467683.1,1031900.8,140190.8,42
130.1,75552.0,31864.0,43688.0,20103.5,16714.8,6134.0,5254.7,0.0,120103.4,0.0,10263.4,135395.9,557672.8,693068.8,467686.9,1031900.8,140206.8,42
131.1,75552.0,31864.0,43688.0,20111.5,16722.8,6142.0,5262.7,0.0,120103.4,0.0,10263.8,135395.9,557673.4,693069.3,467686.3,1031900.8,140214.8,42
132.1,75552.0,31864.0,43688.0,20109.5,16720.8,6140.0,5260.7,0.0,120103.4,0.0,10263.9,135396.0,557673.7,693069.7,467686.0,1031900.8,140212.9,42
133.1,75552.0,31864.0,43688.0,20111.5,16722.8,6142.0,5262.7,0.0,120103.4,0.0,10263.7,135396.0,557677.2,693073.2,467682.5,1031900.8,140214.9,42
134.1,75552.0,31864.0,43688.0,20089.5,16700.8,6120.0,5240.7,0.0,120103.4,0.0,10263.5,135396.0,557681.1,693077.1,467678.6,1031900.8,140192.9,42
135.1,75552.0,31864.0,43688.0,20105.5,16716.8,6136.0,5256.7,0.0,120103.4,0.0,10263.6,135396.1,557674.3,693070.4,467685.4,1031900.8,140208.9,42
136.1,75552.0,31864.0,43688.0,20105.5,16716.9,6136.1,5256.8,0.0,120103.4,0.0,10263.5,135396.0,557683.5,693079.4,467676.3,1031900.8,140208.9,42
137.1,75552.0,31864.0,43688.0,20105.5,16716.9,6136.1,5256.8,0.0,120103.4,0.0,10263.6,135396.0,557675.3,693071.3,467684.4,1031900.8,140208.9,42
138.1,75552.0,31864.0,43688.0,20105.6,16716.9,6136.1,5256.8,0.0,120103.4,0.0,10263.6,135396.0,557680.1,693076.1,467679.6,1031900.8,140208.9,42
139.1,75552.0,31864.0,43688.0,20111.6,16722.9,6142.1,5262.8,0.0,120103.4,0.0,10263.5,135396.0,557687.7,693083.7,467672.0,1031900.8,140214.9,42
140.1,75552.0,31864.0,43688.0,20111.6,16722.9,6142.1,5262.8,0.0,120103.4,0.0,10263.8,135396.0,557687.9,693084.0,467671.8,1031900.8,140214.9,42
141.1,75552.0,31864.0,43688.0,20109.6,16720.9,6140.1,5260.8,0.0,120103.4,0.0,10263.5,135396.0,557686.6,693082.6,467673.1,1031900.8,140212.9,42
142.1,75552.0,31864.0,43688.0,20109.6,16720.9,6140.1,5260.8,0.0,120103.4,0.0,10263.6,135396.0,557686.9,693082.9,467672.8,1031900.8,140213.0,42
