t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
22.598,4018.0,0.05,0.61309814453125,,,85172.0,3179.0,0.03732447283144696,0.485076904296875,2.0,0.0,85172.0,0.0,0.0,0.0
23.143,4018.0,0.05,0.61309814453125,,,85172.0,3179.0,0.03732447283144696,0.485076904296875,2.0,0.0,85172.0,0.0,0.0,0.0
23.744,4018.0,0.05,0.61309814453125,,,85172.0,10154.0,0.1192175832433194,1.54937744140625,2.0,0.0,85172.0,1.0,0.0,0.0
24.303,4018.0,0.05,0.61309814453125,,,85172.0,10154.0,0.1192175832433194,1.54937744140625,2.0,0.0,85172.0,1.0,0.0,0.0
24.874,4018.0,0.05,0.61309814453125,,,85172.0,10154.0,0.1192175832433194,1.54937744140625,2.0,0.0,85172.0,1.0,0.0,0.0
25.459,4018.0,0.05,0.61309814453125,,,85172.0,10310.0,0.12104917108909032,1.57318115234375,4.0,0.0,85172.0,0.0,0.0,0.0
26.03,4018.0,0.05,0.61309814453125,,,85172.0,10310.0,0.12104917108909032,1.57318115234375,4.0,0.0,85172.0,0.0,0.0,0.0
26.601,4018.0,0.05,0.61309814453125,,,85172.0,10310.0,0.12104917108909032,1.57318115234375,4.0,0.0,85172.0,0.0,0.0,0.0
27.173,4018.0,0.05,0.61309814453125,,,85172.0,10470.0,0.12292772272577843,1.59759521484375,4.0,0.0,85172.0,0.0,0.0,0.0
27.744,4018.0,0.05,0.61309814453125,,,85172.0,10470.0,0.12292772272577843,1.59759521484375,4.0,0.0,85172.0,0.0,0.0,0.0
28.317,4018.0,0.05,0.61309814453125,,,85172.0,10470.0,0.12292772272577843,1.59759521484375,4.0,0.0,85172.0,0.0,0.0,0.0
28.887,4018.0,0.05,0.61309814453125,,,85172.0,10630.0,0.12480627436246654,1.62200927734375,4.0,0.0,85172.0,0.0,0.0,0.0
29.459,4018.0,0.05,0.61309814453125,,,85172.0,10630.0,0.12480627436246654,1.62200927734375,4.0,0.0,85172.0,0.0,0.0,0.0
30.032,4018.0,0.05,0.61309814453125,,,85172.0,10630.0,0.12480627436246654,1.62200927734375,4.0,0.0,85172.0,0.0,0.0,0.0
30.603,4018.0,0.05,0.61309814453125,,,85172.0,10790.0,0.12668482599915465,1.64642333984375,4.0,0.0,85172.0,0.0,0.0,0.0
31.176,4018.0,0.05,0.61309814453125,,,85172.0,10790.0,0.12668482599915465,1.64642333984375,4.0,0.0,85172.0,0.0,0.0,0.0
31.748,4018.0,0.05,0.61309814453125,,,85172.0,10790.0,0.12668482599915465,1.64642333984375,4.0,0.0,85172.0,0.0,0.0,0.0
32.312,4018.0,0.05,0.61309814453125,,,85172.0,10950.0,0.12856337763584277,1.67083740234375,4.0,0.0,85172.0,0.0,0.0,0.0
32.894,4018.0,0.05,0.61309814453125,,,85172.0,10950.0,0.12856337763584277,1.67083740234375,4.0,0.0,85172.0,0.0,0.0,0.0
33.467,4018.0,0.05,0.61309814453125,,,85172.0,10950.0,0.12856337763584277,1.67083740234375,4.0,0.0,85172.0,0.0,0.0,0.0
34.04,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
34.606,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
35.161,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
35.71,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
36.259,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
36.807,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
37.345,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
37.894,4018.0,0.05,0.61309814453125,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
38.444,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
38.993,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
39.542,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
40.09,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
40.639,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
41.187,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
41.737,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
42.263,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
42.812,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
43.361,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
43.91,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
44.437,5049.0,0.06,0.770416259765625,,,85172.0,5530.0,0.06492744094303292,0.84381103515625,3.0,0.0,85172.0,0.0,0.0,0.0
44.988,5049.0,0.06,0.770416259765625,,,85172.0,11157.0,0.13099375381580802,1.702423095703125,2.0,0.0,85172.0,1.0,0.0,0.0
45.597,5049.0,0.06,0.770416259765625,,,85172.0,11157.0,0.13099375381580802,1.702423095703125,2.0,0.0,85172.0,1.0,0.0,0.0
46.167,5049.0,0.06,0.770416259765625,,,85172.0,11157.0,0.13099375381580802,1.702423095703125,2.0,0.0,85172.0,1.0,0.0,0.0
46.704,5049.0,0.06,0.770416259765625,,,85172.0,11157.0,0.13099375381580802,1.702423095703125,2.0,0.0,85172.0,1.0,0.0,0.0
47.244,5049.0,0.06,0.770416259765625,,,85172.0,15000.0,0.17611421593951063,2.288818359375,4.0,0.0,85172.0,0.0,0.0,0.0
47.784,5049.0,0.06,0.770416259765625,,,85172.0,15000.0,0.17611421593951063,2.288818359375,4.0,0.0,85172.0,0.0,0.0,0.0
48.325,5049.0,0.06,0.770416259765625,,,85172.0,15000.0,0.17611421593951063,2.288818359375,4.0,0.0,85172.0,0.0,0.0,0.0
48.865,5049.0,0.06,0.770416259765625,,,85172.0,15160.0,0.17799276757619875,2.313232421875,4.0,0.0,85172.0,0.0,0.0,0.0
49.405,5049.0,0.06,0.770416259765625,,,85172.0,15160.0,0.17799276757619875,2.313232421875,4.0,0.0,85172.0,0.0,0.0,0.0
49.946,5049.0,0.06,0.770416259765625,,,85172.0,15160.0,0.17799276757619875,2.313232421875,4.0,0.0,85172.0,0.0,0.0,0.0
