t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
12.783,5592.0,0.07,0.853271484375,,,85172.0,24956.0,0.2930070915324285,3.8079833984375,16.0,0.0,85172.0,0.0,0.0,0.0
13.35,5592.0,0.07,0.853271484375,,,85172.0,24956.0,0.2930070915324285,3.8079833984375,16.0,0.0,85172.0,0.0,0.0,0.0
13.907,5592.0,0.07,0.853271484375,,,85172.0,15896.0,0.18663410510496406,2.425537109375,10.0,0.0,85172.0,0.0,0.0,0.0
14.499,5592.0,0.07,0.853271484375,,,85172.0,15896.0,0.18663410510496406,2.425537109375,10.0,0.0,85172.0,0.0,0.0,0.0
15.083,5592.0,0.07,0.853271484375,,,85172.0,15896.0,0.18663410510496406,2.425537109375,10.0,0.0,85172.0,0.0,0.0,0.0
15.651,5592.0,0.07,0.853271484375,,,85172.0,9806.0,0.11513173343352276,1.49627685546875,6.0,0.0,85172.0,0.0,0.0,0.0
16.232,5592.0,0.07,0.853271484375,,,85172.0,9806.0,0.11513173343352276,1.49627685546875,6.0,0.0,85172.0,0.0,0.0,0.0
16.795,5592.0,0.07,0.853271484375,,,85172.0,9806.0,0.11513173343352276,1.49627685546875,6.0,0.0,85172.0,0.0,0.0,0.0
17.351,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
17.9,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
18.45,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
18.999,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
19.548,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
20.098,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
20.624,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
21.176,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
21.725,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
22.275,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
22.922,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
23.583,5592.0,0.07,0.853271484375,,,85172.0,1655.0,0.019431268491992674,0.252532958984375,2.0,0.0,85172.0,0.0,0.0,0.0
24.278,5592.0,0.07,0.853271484375,,,85172.0,20317.0,0.23854083501620252,3.100128173828125,5.0,0.0,85172.0,3.0,0.0,0.0
25.04,5592.0,0.07,0.853271484375,,,85172.0,20317.0,0.23854083501620252,3.100128173828125,5.0,0.0,85172.0,3.0,0.0,0.0
25.596,5592.0,0.07,0.853271484375,,,85172.0,20317.0,0.23854083501620252,3.100128173828125,5.0,0.0,85172.0,3.0,0.0,0.0
26.361,5592.0,0.07,0.853271484375,,,85172.0,30948.0,0.36335885032639836,4.7222900390625,10.0,0.0,85172.0,2.0,0.0,0.0
27.182,5592.0,0.07,0.853271484375,,,85172.0,30948.0,0.36335885032639836,4.7222900390625,10.0,0.0,85172.0,2.0,0.0,0.0
27.879,5592.0,0.07,0.853271484375,,,85172.0,41743.0,0.4901023810641995,6.369476318359375,14.0,0.0,85172.0,2.0,0.0,0.0
28.539,5592.0,0.07,0.853271484375,,,85172.0,41743.0,0.4901023810641995,6.369476318359375,14.0,0.0,85172.0,2.0,0.0,0.0
29.118,5592.0,0.07,0.853271484375,,,85172.0,41743.0,0.4901023810641995,6.369476318359375,14.0,0.0,85172.0,2.0,0.0,0.0
29.687,5592.0,0.07,0.853271484375,,,85172.0,41743.0,0.4901023810641995,6.369476318359375,14.0,0.0,85172.0,2.0,0.0,0.0
30.257,5592.0,0.07,0.853271484375,,,85172.0,42375.0,0.49752266002911755,6.465911865234375,16.0,0.0,85172.0,0.0,0.0,0.0
30.819,5592.0,0.07,0.853271484375,,,85172.0,42375.0,0.49752266002911755,6.465911865234375,16.0,0.0,85172.0,0.0,0.0,0.0
31.399,5592.0,0.07,0.853271484375,,,85172.0,42375.0,0.49752266002911755,6.465911865234375,16.0,0.0,85172.0,0.0,0.0,0.0
31.971,5592.0,0.07,0.853271484375,,,85172.0,42375.0,0.49752266002911755,6.465911865234375,16.0,0.0,85172.0,0.0,0.0,0.0
32.542,5592.0,0.07,0.853271484375,,,85172.0,43015.0,0.50503686657587,6.563568115234375,16.0,0.0,85172.0,0.0,0.0,0.0
33.114,5592.0,0.07,0.853271484375,,,85172.0,43015.0,0.50503686657587,6.563568115234375,16.0,0.0,85172.0,0.0,0.0,0.0
33.686,5592.0,0.07,0.853271484375,,,85172.0,43015.0,0.50503686657587,6.563568115234375,16.0,0.0,85172.0,0.0,0.0,0.0
34.26,5592.0,0.07,0.853271484375,,,85172.0,43655.0,0.5125510731226225,6.661224365234375,16.0,0.0,85172.0,0.0,0.0,0.0
34.834,5592.0,0.07,0.853271484375,,,85172.0,43655.0,0.5125510731226225,6.661224365234375,16.0,0.0,85172.0,0.0,0.0,0.0
35.408,5592.0,0.07,0.853271484375,,,85172.0,43655.0,0.5125510731226225,6.661224365234375,16.0,0.0,85172.0,0.0,0.0,0.0
35.982,5592.0,0.07,0.853271484375,,,85172.0,43655.0,0.5125510731226225,6.661224365234375,16.0,0.0,85172.0,0.0,0.0,0.0
36.547,5592.0,0.07,0.853271484375,,,85172.0,35910.0,0.42161743295918847,5.47943115234375,13.0,0.0,85172.0,0.0,0.0,0.0
37.093,5592.0,0.07,0.853271484375,,,85172.0,35910.0,0.42161743295918847,5.47943115234375,13.0,0.0,85172.0,0.0,0.0,0.0
37.653,5592.0,0.07,0.853271484375,,,85172.0,35910.0,0.42161743295918847,5.47943115234375,13.0,0.0,85172.0,0.0,0.0,0.0
38.238,5592.0,0.07,0.853271484375,,,85172.0,19627.0,0.230439581082985,2.994842529296875,8.0,0.0,85172.0,0.0,0.0,0.0
38.808,5592.0,0.07,0.853271484375,,,85172.0,19627.0,0.230439581082985,2.994842529296875,8.0,0.0,85172.0,0.0,0.0,0.0
39.363,5592.0,0.07,0.853271484375,,,85172.0,19627.0,0.230439581082985,2.994842529296875,8.0,0.0,85172.0,0.0,0.0,0.0
39.954,5027.0,0.06,0.767059326171875,,,85172.0,19627.0,0.230439581082985,2.994842529296875,8.0,0.0,85172.0,0.0,0.0,0.0
40.519,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
41.096,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
41.646,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
42.197,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
42.747,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
43.297,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
43.847,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
44.397,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
44.947,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
45.473,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
46.274,5027.0,0.06,0.767059326171875,,,85172.0,8387.0,0.09847132860564504,1.279754638671875,3.0,0.0,85172.0,0.0,0.0,0.0
46.874,5027.0,0.06,0.767059326171875,,,85172.0,14873.0,0.17462311557788945,2.269439697265625,2.0,0.0,85172.0,2.0,0.0,0.0
47.572,5027.0,0.06,0.767059326171875,,,85172.0,14873.0,0.17462311557788945,2.269439697265625,2.0,0.0,85172.0,2.0,0.0,0.0
48.33,5027.0,0.06,0.767059326171875,,,85172.0,14873.0,0.17462311557788945,2.269439697265625,2.0,0.0,85172.0,2.0,0.0,0.0
49.117,5027.0,0.06,0.767059326171875,,,85172.0,33599.0,0.39448410275677454,5.126800537109375,6.0,0.0,85172.0,3.0,0.0,0.0
49.881,5027.0,0.06,0.767059326171875,,,85172.0,33599.0,0.39448410275677454,5.126800537109375,6.0,0.0,85172.0,3.0,0.0,0.0
50.776,5027.0,0.06,0.767059326171875,,,85172.0,53100.0,0.6234443244258676,8.1024169921875,11.0,0.0,85172.0,3.0,0.0,0.0
51.497,5027.0,0.06,0.767059326171875,,,85172.0,53100.0,0.6234443244258676,8.1024169921875,11.0,0.0,85172.0,3.0,0.0,0.0
52.29,5027.0,0.06,0.767059326171875,,,85172.0,53100.0,0.6234443244258676,8.1024169921875,11.0,0.0,85172.0,3.0,0.0,0.0
52.835,5027.0,0.06,0.767059326171875,,,85172.0,53100.0,0.6234443244258676,8.1024169921875,11.0,0.0,85172.0,3.0,0.0,0.0
53.392,5027.0,0.06,0.767059326171875,,,85172.0,61120.0,0.7176067252148594,9.326171875,16.0,0.0,85172.0,0.0,0.0,0.0
53.954,5027.0,0.06,0.767059326171875,,,85172.0,61120.0,0.7176067252148594,9.326171875,16.0,0.0,85172.0,0.0,0.0,0.0
54.516,5027.0,0.06,0.767059326171875,,,85172.0,61120.0,0.7176067252148594,9.326171875,16.0,0.0,85172.0,0.0,0.0,0.0
55.078,5027.0,0.06,0.767059326171875,,,85172.0,61120.0,0.7176067252148594,9.326171875,16.0,0.0,85172.0,0.0,0.0,0.0
55.642,5027.0,0.06,0.767059326171875,,,85172.0,61760.0,0.7251209317616117,9.423828125,16.0,0.0,85172.0,0.0,0.0,0.0
56.218,5027.0,0.06,0.767059326171875,,,85172.0,61760.0,0.7251209317616117,9.423828125,16.0,0.0,85172.0,0.0,0.0,0.0
56.781,5027.0,0.06,0.767059326171875,,,85172.0,61760.0,0.7251209317616117,9.423828125,16.0,0.0,85172.0,0.0,0.0,0.0
57.346,5027.0,0.06,0.767059326171875,,,85172.0,61760.0,0.7251209317616117,9.423828125,16.0,0.0,85172.0,0.0,0.0,0.0
57.911,5027.0,0.06,0.767059326171875,,,85172.0,62400.0,0.7326351383083642,9.521484375,16.0,0.0,85172.0,0.0,0.0,0.0
58.476,5027.0,0.06,0.767059326171875,,,85172.0,62400.0,0.7326351383083642,9.521484375,16.0,0.0,85172.0,0.0,0.0,0.0
59.041,5027.0,0.06,0.767059326171875,,,85172.0,62400.0,0.7326351383083642,9.521484375,16.0,0.0,85172.0,0.0,0.0,0.0
59.608,5027.0,0.06,0.767059326171875,,,85172.0,62400.0,0.7326351383083642,9.521484375,16.0,0.0,85172.0,0.0,0.0,0.0
60.173,5027.0,0.06,0.767059326171875,,,85172.0,59070.0,0.6935377823697929,9.01336669921875,15.0,0.0,85172.0,0.0,0.0,0.0
60.72,5027.0,0.06,0.767059326171875,,,85172.0,59070.0,0.6935377823697929,9.01336669921875,15.0,0.0,85172.0,0.0,0.0,0.0
61.28,5027.0,0.06,0.767059326171875,,,85172.0,59070.0,0.6935377823697929,9.01336669921875,15.0,0.0,85172.0,0.0,0.0,0.0
61.877,5027.0,0.06,0.767059326171875,,,85172.0,43736.0,0.5135020898886958,6.673583984375,12.0,0.0,85172.0,0.0,0.0,0.0
62.459,5027.0,0.06,0.767059326171875,,,85172.0,43736.0,0.5135020898886958,6.673583984375,12.0,0.0,85172.0,0.0,0.0,0.0
63.032,5027.0,0.06,0.767059326171875,,,85172.0,43736.0,0.5135020898886958,6.673583984375,12.0,0.0,85172.0,0.0,0.0,0.0
63.592,5027.0,0.06,0.767059326171875,,,85172.0,43736.0,0.5135020898886958,6.673583984375,12.0,0.0,85172.0,0.0,0.0,0.0
64.188,5027.0,0.06,0.767059326171875,,,85172.0,28233.0,0.33148217724134693,4.308013916015625,7.0,0.0,85172.0,0.0,0.0,0.0
64.767,5027.0,0.06,0.767059326171875,,,85172.0,28233.0,0.33148217724134693,4.308013916015625,7.0,0.0,85172.0,0.0,0.0,0.0
65.333,5027.0,0.06,0.767059326171875,,,85172.0,28233.0,0.33148217724134693,4.308013916015625,7.0,0.0,85172.0,0.0,0.0,0.0
65.878,5027.0,0.06,0.767059326171875,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
66.459,5027.0,0.06,0.767059326171875,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
67.009,5027.0,0.06,0.767059326171875,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
67.559,5027.0,0.06,0.767059326171875,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
68.109,5027.0,0.06,0.767059326171875,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
68.659,5027.0,0.06,0.767059326171875,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
69.208,5027.0,0.06,0.767059326171875,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
69.759,7485.0,0.09,1.142120361328125,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
70.549,7485.0,0.09,1.142120361328125,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
71.16,7485.0,0.09,1.142120361328125,,,85172.0,7987.0,0.09377494951392476,1.218719482421875,3.0,0.0,85172.0,0.0,0.0,0.0
71.763,7485.0,0.09,1.142120361328125,,,85172.0,19625.0,0.23041609918752642,2.994537353515625,2.0,0.0,85172.0,2.0,0.0,0.0
72.292,7485.0,0.09,1.142120361328125,,,85172.0,19625.0,0.23041609918752642,2.994537353515625,2.0,0.0,85172.0,2.0,0.0,0.0
72.835,7485.0,0.09,1.142120361328125,,,85172.0,19625.0,0.23041609918752642,2.994537353515625,2.0,0.0,85172.0,2.0,0.0,0.0
73.438,7485.0,0.09,1.142120361328125,,,85172.0,39371.0,0.46225285305029823,6.007537841796875,6.0,0.0,85172.0,2.0,0.0,0.0
74.21,7485.0,0.09,1.142120361328125,,,85172.0,39371.0,0.46225285305029823,6.007537841796875,6.0,0.0,85172.0,2.0,0.0,0.0
74.804,7485.0,0.09,1.142120361328125,,,85172.0,39371.0,0.46225285305029823,6.007537841796875,6.0,0.0,85172.0,2.0,0.0,0.0
75.563,7485.0,0.09,1.142120361328125,,,85172.0,64732.0,0.7600150284130935,9.8773193359375,9.0,0.0,85172.0,4.0,0.0,0.0
76.414,7485.0,0.09,1.142120361328125,,,85172.0,64732.0,0.7600150284130935,9.8773193359375,9.0,0.0,85172.0,4.0,0.0,0.0
77.224,7485.0,0.09,1.142120361328125,,,85172.0,64732.0,0.7600150284130935,9.8773193359375,9.0,0.0,85172.0,4.0,0.0,0.0
77.784,7485.0,0.09,1.142120361328125,,,85172.0,75357.0,0.8847625980369136,11.498565673828125,13.0,0.0,85172.0,2.0,0.0,0.0
78.344,7485.0,0.09,1.142120361328125,,,85172.0,75357.0,0.8847625980369136,11.498565673828125,13.0,0.0,85172.0,2.0,0.0,0.0
78.926,7485.0,0.09,1.142120361328125,,,85172.0,75357.0,0.8847625980369136,11.498565673828125,13.0,0.0,85172.0,2.0,0.0,0.0
79.532,7485.0,0.09,1.142120361328125,,,85172.0,75357.0,0.8847625980369136,11.498565673828125,13.0,0.0,85172.0,2.0,0.0,0.0
80.126,7485.0,0.09,1.142120361328125,,,85172.0,75942.0,0.8916310524585545,11.58782958984375,15.0,0.0,85172.0,0.0,0.0,0.0
80.714,7485.0,0.09,1.142120361328125,,,85172.0,75942.0,0.8916310524585545,11.58782958984375,15.0,0.0,85172.0,0.0,0.0,0.0
81.319,7485.0,0.09,1.142120361328125,,,85172.0,75942.0,0.8916310524585545,11.58782958984375,15.0,0.0,85172.0,0.0,0.0,0.0
81.916,7485.0,0.09,1.142120361328125,,,85172.0,75942.0,0.8916310524585545,11.58782958984375,15.0,0.0,85172.0,0.0,0.0,0.0
82.512,7485.0,0.09,1.142120361328125,,,85172.0,76542.0,0.8986756210961349,11.67938232421875,15.0,0.0,85172.0,0.0,0.0,0.0
83.111,7485.0,0.09,1.142120361328125,,,85172.0,76542.0,0.8986756210961349,11.67938232421875,15.0,0.0,85172.0,0.0,0.0,0.0
83.709,7485.0,0.09,1.142120361328125,,,85172.0,76542.0,0.8986756210961349,11.67938232421875,15.0,0.0,85172.0,0.0,0.0,0.0
84.307,7485.0,0.09,1.142120361328125,,,85172.0,76542.0,0.8986756210961349,11.67938232421875,15.0,0.0,85172.0,0.0,0.0,0.0
85.187,7485.0,0.09,1.142120361328125,,,85172.0,76838.0,0.9021509416240079,11.72454833984375,14.0,0.0,85172.0,1.0,0.0,0.0
85.718,7485.0,0.09,1.142120361328125,,,85172.0,76838.0,0.9021509416240079,11.72454833984375,14.0,0.0,85172.0,1.0,0.0,0.0
86.319,7485.0,0.09,1.142120361328125,,,85172.0,76838.0,0.9021509416240079,11.72454833984375,14.0,0.0,85172.0,1.0,0.0,0.0
86.898,7485.0,0.09,1.142120361328125,,,85172.0,76838.0,0.9021509416240079,11.72454833984375,14.0,0.0,85172.0,1.0,0.0,0.0
87.47,7485.0,0.09,1.142120361328125,,,85172.0,61909.0,0.7268703329732776,9.446563720703125,12.0,0.0,85172.0,0.0,0.0,0.0
88.031,7485.0,0.09,1.142120361328125,,,85172.0,61909.0,0.7268703329732776,9.446563720703125,12.0,0.0,85172.0,0.0,0.0,0.0
88.638,7485.0,0.09,1.142120361328125,,,85172.0,61909.0,0.7268703329732776,9.446563720703125,12.0,0.0,85172.0,0.0,0.0,0.0
89.233,7485.0,0.09,1.142120361328125,,,85172.0,61909.0,0.7268703329732776,9.446563720703125,12.0,0.0,85172.0,0.0,0.0,0.0
89.813,7485.0,0.09,1.142120361328125,,,85172.0,41699.0,0.4895857793641103,6.362762451171875,8.0,0.0,85172.0,0.0,0.0,0.0
90.382,7485.0,0.09,1.142120361328125,,,85172.0,41699.0,0.4895857793641103,6.362762451171875,8.0,0.0,85172.0,0.0,0.0,0.0
90.925,7485.0,0.09,1.142120361328125,,,85172.0,41699.0,0.4895857793641103,6.362762451171875,8.0,0.0,85172.0,0.0,0.0,0.0
91.479,7485.0,0.09,1.142120361328125,,,85172.0,26307.0,0.3088691119147138,4.014129638671875,5.0,0.0,85172.0,0.0,0.0,0.0
92.055,7485.0,0.09,1.142120361328125,,,85172.0,26307.0,0.3088691119147138,4.014129638671875,5.0,0.0,85172.0,0.0,0.0,0.0
92.609,7485.0,0.09,1.142120361328125,,,85172.0,26307.0,0.3088691119147138,4.014129638671875,5.0,0.0,85172.0,0.0,0.0,0.0
93.188,7485.0,0.09,1.142120361328125,,,85172.0,5017.0,0.05890433475790166,0.765533447265625,1.0,0.0,85172.0,0.0,0.0,0.0
93.756,7485.0,0.09,1.142120361328125,,,85172.0,5017.0,0.05890433475790166,0.765533447265625,1.0,0.0,85172.0,0.0,0.0,0.0
94.324,7485.0,0.09,1.142120361328125,,,85172.0,5017.0,0.05890433475790166,0.765533447265625,1.0,0.0,85172.0,0.0,0.0,0.0
94.899,7485.0,0.09,1.142120361328125,,,85172.0,5017.0,0.05890433475790166,0.765533447265625,1.0,0.0,85172.0,0.0,0.0,0.0
95.451,7485.0,0.09,1.142120361328125,,,85172.0,11137.0,0.130758934861222,1.699371337890625,1.0,0.0,85172.0,1.0,0.0,0.0
96.168,7485.0,0.09,1.142120361328125,,,85172.0,11137.0,0.130758934861222,1.699371337890625,1.0,0.0,85172.0,1.0,0.0,0.0
96.916,7485.0,0.09,1.142120361328125,,,85172.0,23381.0,0.2745150988587799,3.567657470703125,3.0,0.0,85172.0,1.0,0.0,0.0
97.699,7485.0,0.09,1.142120361328125,,,85172.0,23381.0,0.2745150988587799,3.567657470703125,3.0,0.0,85172.0,1.0,0.0,0.0
98.358,7485.0,0.09,1.142120361328125,,,85172.0,23381.0,0.2745150988587799,3.567657470703125,3.0,0.0,85172.0,1.0,0.0,0.0
98.978,7485.0,0.09,1.142120361328125,,,85172.0,36658.0,0.4303996618607054,5.59356689453125,5.0,0.0,85172.0,1.0,0.0,0.0
99.616,7485.0,0.09,1.142120361328125,,,85172.0,36658.0,0.4303996618607054,5.59356689453125,5.0,0.0,85172.0,1.0,0.0,0.0
100.328,7485.0,0.09,1.142120361328125,,,85172.0,36658.0,0.4303996618607054,5.59356689453125,5.0,0.0,85172.0,1.0,0.0,0.0
100.899,7485.0,0.09,1.142120361328125,,,85172.0,61231.0,0.7189099704128117,9.343109130859375,8.0,0.0,85172.0,2.0,0.0,0.0
101.427,7485.0,0.09,1.142120361328125,,,85172.0,61231.0,0.7189099704128117,9.343109130859375,8.0,0.0,85172.0,2.0,0.0,0.0
102.023,7485.0,0.09,1.142120361328125,,,85172.0,61231.0,0.7189099704128117,9.343109130859375,8.0,0.0,85172.0,2.0,0.0,0.0
102.57,7485.0,0.09,1.142120361328125,,,85172.0,61231.0,0.7189099704128117,9.343109130859375,8.0,0.0,85172.0,2.0,0.0,0.0
103.139,7485.0,0.09,1.142120361328125,,,85172.0,74236.0,0.8716009956323675,11.3275146484375,11.0,0.0,85172.0,1.0,0.0,0.0
103.714,6320.0,0.07,0.96435546875,,,85172.0,74236.0,0.8716009956323675,11.3275146484375,11.0,0.0,85172.0,1.0,0.0,0.0
104.308,6320.0,0.07,0.96435546875,,,85172.0,74236.0,0.8716009956323675,11.3275146484375,11.0,0.0,85172.0,1.0,0.0,0.0
104.901,6320.0,0.07,0.96435546875,,,85172.0,74236.0,0.8716009956323675,11.3275146484375,11.0,0.0,85172.0,1.0,0.0,0.0
105.485,6320.0,0.07,0.96435546875,,,85172.0,74702.0,0.8770722772742215,11.39862060546875,12.0,0.0,85172.0,0.0,0.0,0.0
106.086,6320.0,0.07,0.96435546875,,,85172.0,74702.0,0.8770722772742215,11.39862060546875,12.0,0.0,85172.0,0.0,0.0,0.0
106.679,6320.0,0.07,0.96435546875,,,85172.0,74702.0,0.8770722772742215,11.39862060546875,12.0,0.0,85172.0,0.0,0.0,0.0
107.273,6320.0,0.07,0.96435546875,,,85172.0,74702.0,0.8770722772742215,11.39862060546875,12.0,0.0,85172.0,0.0,0.0,0.0
107.855,6320.0,0.07,0.96435546875,,,85172.0,75182.0,0.8827079321842859,11.47186279296875,12.0,0.0,85172.0,0.0,0.0,0.0
108.461,6320.0,0.07,0.96435546875,,,85172.0,75182.0,0.8827079321842859,11.47186279296875,12.0,0.0,85172.0,0.0,0.0,0.0
109.054,6320.0,0.07,0.96435546875,,,85172.0,75182.0,0.8827079321842859,11.47186279296875,12.0,0.0,85172.0,0.0,0.0,0.0
109.645,6320.0,0.07,0.96435546875,,,85172.0,75182.0,0.8827079321842859,11.47186279296875,12.0,0.0,85172.0,0.0,0.0,0.0
110.22,6320.0,0.07,0.96435546875,,,85172.0,75630.0,0.8879678767670126,11.54022216796875,11.0,0.0,85172.0,1.0,0.0,0.0
110.806,6320.0,0.07,0.96435546875,,,85172.0,75630.0,0.8879678767670126,11.54022216796875,11.0,0.0,85172.0,1.0,0.0,0.0
