t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
12.306,0.0,0.0,0.0,,,85172.0,12410.0,0.1457051613206218,1.89361572265625,8.0,0.0,85172.0,0.0,0.0,0.0
12.881,0.0,0.0,0.0,,,85172.0,6285.0,0.07379185647865495,0.959014892578125,4.0,0.0,85172.0,0.0,0.0,0.0
13.441,0.0,0.0,0.0,,,85172.0,6285.0,0.07379185647865495,0.959014892578125,4.0,0.0,85172.0,0.0,0.0,0.0
13.996,0.0,0.0,0.0,,,85172.0,6285.0,0.07379185647865495,0.959014892578125,4.0,0.0,85172.0,0.0,0.0,0.0
14.588,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
15.137,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
15.685,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
16.234,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
16.783,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
17.333,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
17.861,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
18.41,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
18.959,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
19.508,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
20.058,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
20.607,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
21.156,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
21.706,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
22.427,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
23.18,0.0,0.0,0.0,,,85172.0,1599.0,0.018773775419151834,0.243988037109375,2.0,0.0,85172.0,0.0,0.0,0.0
23.837,0.0,0.0,0.0,,,85172.0,15280.0,0.17940168130371484,2.33154296875,5.0,0.0,85172.0,1.0,0.0,0.0
24.371,0.0,0.0,0.0,,,85172.0,15280.0,0.17940168130371484,2.33154296875,5.0,0.0,85172.0,1.0,0.0,0.0
24.96,0.0,0.0,0.0,,,85172.0,15280.0,0.17940168130371484,2.33154296875,5.0,0.0,85172.0,1.0,0.0,0.0
25.79,0.0,0.0,0.0,,,85172.0,20601.0,0.2418752641713239,3.143463134765625,8.0,0.0,85172.0,0.0,0.0,0.0
26.356,0.0,0.0,0.0,,,85172.0,20601.0,0.2418752641713239,3.143463134765625,8.0,0.0,85172.0,0.0,0.0,0.0
26.918,0.0,0.0,0.0,,,85172.0,20601.0,0.2418752641713239,3.143463134765625,8.0,0.0,85172.0,0.0,0.0,0.0
27.478,0.0,0.0,0.0,,,85172.0,20921.0,0.24563236744470013,3.192291259765625,8.0,0.0,85172.0,0.0,0.0,0.0
28.025,0.0,0.0,0.0,,,85172.0,20921.0,0.24563236744470013,3.192291259765625,8.0,0.0,85172.0,0.0,0.0,0.0
28.585,5049.0,0.06,0.770416259765625,,,85172.0,20921.0,0.24563236744470013,3.192291259765625,8.0,0.0,85172.0,0.0,0.0,0.0
29.145,5049.0,0.06,0.770416259765625,,,85172.0,20921.0,0.24563236744470013,3.192291259765625,8.0,0.0,85172.0,0.0,0.0,0.0
29.716,5049.0,0.06,0.770416259765625,,,85172.0,21241.0,0.24938947071807635,3.241119384765625,8.0,0.0,85172.0,0.0,0.0,0.0
30.276,5049.0,0.06,0.770416259765625,,,85172.0,21241.0,0.24938947071807635,3.241119384765625,8.0,0.0,85172.0,0.0,0.0,0.0
30.836,5049.0,0.06,0.770416259765625,,,85172.0,21241.0,0.24938947071807635,3.241119384765625,8.0,0.0,85172.0,0.0,0.0,0.0
31.397,5049.0,0.06,0.770416259765625,,,85172.0,21561.0,0.2531465739914526,3.289947509765625,8.0,0.0,85172.0,0.0,0.0,0.0
31.959,5049.0,0.06,0.770416259765625,,,85172.0,21561.0,0.2531465739914526,3.289947509765625,8.0,0.0,85172.0,0.0,0.0,0.0
32.521,5049.0,0.06,0.770416259765625,,,85172.0,21561.0,0.2531465739914526,3.289947509765625,8.0,0.0,85172.0,0.0,0.0,0.0
33.081,5049.0,0.06,0.770416259765625,,,85172.0,21881.0,0.2569036772648288,3.338775634765625,8.0,0.0,85172.0,0.0,0.0,0.0
33.645,5049.0,0.06,0.770416259765625,,,85172.0,21881.0,0.2569036772648288,3.338775634765625,8.0,0.0,85172.0,0.0,0.0,0.0
34.207,5049.0,0.06,0.770416259765625,,,85172.0,21881.0,0.2569036772648288,3.338775634765625,8.0,0.0,85172.0,0.0,0.0,0.0
34.765,5049.0,0.06,0.770416259765625,,,85172.0,21881.0,0.2569036772648288,3.338775634765625,8.0,0.0,85172.0,0.0,0.0,0.0
35.357,5049.0,0.06,0.770416259765625,,,85172.0,11021.0,0.12939698492462312,1.681671142578125,5.0,0.0,85172.0,0.0,0.0,0.0
35.932,5049.0,0.06,0.770416259765625,,,85172.0,11021.0,0.12939698492462312,1.681671142578125,5.0,0.0,85172.0,0.0,0.0,0.0
36.745,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
37.306,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
37.854,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
38.402,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
38.95,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
39.498,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
40.046,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
40.594,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
41.142,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
41.694,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
42.231,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
42.78,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
43.328,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
43.876,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
44.431,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
45.223,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
45.921,5049.0,0.06,0.770416259765625,,,85172.0,2779.0,0.03262809373972667,0.424041748046875,1.0,0.0,85172.0,0.0,0.0,0.0
46.496,5049.0,0.06,0.770416259765625,,,85172.0,22095.0,0.2594162400788992,3.371429443359375,4.0,0.0,85172.0,2.0,0.0,0.0
47.058,5049.0,0.06,0.770416259765625,,,85172.0,22095.0,0.2594162400788992,3.371429443359375,4.0,0.0,85172.0,2.0,0.0,0.0
47.843,5049.0,0.06,0.770416259765625,,,85172.0,22095.0,0.2594162400788992,3.371429443359375,4.0,0.0,85172.0,2.0,0.0,0.0
48.435,5049.0,0.06,0.770416259765625,,,85172.0,29767.0,0.3494927910580942,4.542083740234375,8.0,0.0,85172.0,0.0,0.0,0.0
49.019,5049.0,0.06,0.770416259765625,,,85172.0,29767.0,0.3494927910580942,4.542083740234375,8.0,0.0,85172.0,0.0,0.0,0.0
49.603,5049.0,0.06,0.770416259765625,,,85172.0,29767.0,0.3494927910580942,4.542083740234375,8.0,0.0,85172.0,0.0,0.0,0.0
50.188,5049.0,0.06,0.770416259765625,,,85172.0,30087.0,0.3532498943314704,4.590911865234375,8.0,0.0,85172.0,0.0,0.0,0.0
50.772,5049.0,0.06,0.770416259765625,,,85172.0,30087.0,0.3532498943314704,4.590911865234375,8.0,0.0,85172.0,0.0,0.0,0.0
51.358,5049.0,0.06,0.770416259765625,,,85172.0,30087.0,0.3532498943314704,4.590911865234375,8.0,0.0,85172.0,0.0,0.0,0.0
51.943,5049.0,0.06,0.770416259765625,,,85172.0,30407.0,0.35700699760484667,4.639739990234375,8.0,0.0,85172.0,0.0,0.0,0.0
52.521,5049.0,0.06,0.770416259765625,,,85172.0,30407.0,0.35700699760484667,4.639739990234375,8.0,0.0,85172.0,0.0,0.0,0.0
53.114,5049.0,0.06,0.770416259765625,,,85172.0,30407.0,0.35700699760484667,4.639739990234375,8.0,0.0,85172.0,0.0,0.0,0.0
53.701,5049.0,0.06,0.770416259765625,,,85172.0,30407.0,0.35700699760484667,4.639739990234375,8.0,0.0,85172.0,0.0,0.0,0.0
54.275,5049.0,0.06,0.770416259765625,,,85172.0,30727.0,0.3607641008782229,4.688568115234375,8.0,0.0,85172.0,0.0,0.0,0.0
54.874,5049.0,0.06,0.770416259765625,,,85172.0,30727.0,0.3607641008782229,4.688568115234375,8.0,0.0,85172.0,0.0,0.0,0.0
55.461,5049.0,0.06,0.770416259765625,,,85172.0,30727.0,0.3607641008782229,4.688568115234375,8.0,0.0,85172.0,0.0,0.0,0.0
56.048,5049.0,0.06,0.770416259765625,,,85172.0,31047.0,0.3645212041515991,4.737396240234375,8.0,0.0,85172.0,0.0,0.0,0.0
56.636,5049.0,0.06,0.770416259765625,,,85172.0,31047.0,0.3645212041515991,4.737396240234375,8.0,0.0,85172.0,0.0,0.0,0.0
57.224,5049.0,0.06,0.770416259765625,,,85172.0,31047.0,0.3645212041515991,4.737396240234375,8.0,0.0,85172.0,0.0,0.0,0.0
57.806,5049.0,0.06,0.770416259765625,,,85172.0,23405.0,0.2747968816042831,3.571319580078125,6.0,0.0,85172.0,0.0,0.0,0.0
58.376,7417.0,0.09,1.131744384765625,,,85172.0,23405.0,0.2747968816042831,3.571319580078125,6.0,0.0,85172.0,0.0,0.0,0.0
58.932,7417.0,0.09,1.131744384765625,,,85172.0,23405.0,0.2747968816042831,3.571319580078125,6.0,0.0,85172.0,0.0,0.0,0.0
59.515,7417.0,0.09,1.131744384765625,,,85172.0,23405.0,0.2747968816042831,3.571319580078125,6.0,0.0,85172.0,0.0,0.0,0.0
60.08,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
60.629,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
61.179,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
61.724,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
62.25,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
62.8,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
63.348,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
63.896,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
64.445,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
64.994,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
65.541,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
66.09,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
66.639,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
67.173,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
67.837,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
68.398,7417.0,0.09,1.131744384765625,,,85172.0,7926.0,0.09305875170243742,1.20941162109375,2.0,0.0,85172.0,0.0,0.0,0.0
68.969,7417.0,0.09,1.131744384765625,,,85172.0,29173.0,0.3425186681068896,4.451446533203125,3.0,0.0,85172.0,3.0,0.0,0.0
69.681,7417.0,0.09,1.131744384765625,,,85172.0,29173.0,0.3425186681068896,4.451446533203125,3.0,0.0,85172.0,3.0,0.0,0.0
70.278,7417.0,0.09,1.131744384765625,,,85172.0,29173.0,0.3425186681068896,4.451446533203125,3.0,0.0,85172.0,3.0,0.0,0.0
70.986,7417.0,0.09,1.131744384765625,,,85172.0,39146.0,0.45961113981120555,5.97320556640625,6.0,0.0,85172.0,1.0,0.0,0.0
71.527,7417.0,0.09,1.131744384765625,,,85172.0,39146.0,0.45961113981120555,5.97320556640625,6.0,0.0,85172.0,1.0,0.0,0.0
72.09,7417.0,0.09,1.131744384765625,,,85172.0,39146.0,0.45961113981120555,5.97320556640625,6.0,0.0,85172.0,1.0,0.0,0.0
72.65,7417.0,0.09,1.131744384765625,,,85172.0,39146.0,0.45961113981120555,5.97320556640625,6.0,0.0,85172.0,1.0,0.0,0.0
73.21,7417.0,0.09,1.131744384765625,,,85172.0,39465.0,0.4633565021368525,6.021881103515625,8.0,0.0,85172.0,0.0,0.0,0.0
73.769,7417.0,0.09,1.131744384765625,,,85172.0,39465.0,0.4633565021368525,6.021881103515625,8.0,0.0,85172.0,0.0,0.0,0.0
74.328,7417.0,0.09,1.131744384765625,,,85172.0,39465.0,0.4633565021368525,6.021881103515625,8.0,0.0,85172.0,0.0,0.0,0.0
74.889,7417.0,0.09,1.131744384765625,,,85172.0,39465.0,0.4633565021368525,6.021881103515625,8.0,0.0,85172.0,0.0,0.0,0.0
75.439,7417.0,0.09,1.131744384765625,,,85172.0,39785.0,0.4671136054102287,6.070709228515625,8.0,0.0,85172.0,0.0,0.0,0.0
76.011,7417.0,0.09,1.131744384765625,,,85172.0,39785.0,0.4671136054102287,6.070709228515625,8.0,0.0,85172.0,0.0,0.0,0.0
76.571,7417.0,0.09,1.131744384765625,,,85172.0,39785.0,0.4671136054102287,6.070709228515625,8.0,0.0,85172.0,0.0,0.0,0.0
77.133,7417.0,0.09,1.131744384765625,,,85172.0,40105.0,0.4708707086836049,6.119537353515625,8.0,0.0,85172.0,0.0,0.0,0.0
77.695,7417.0,0.09,1.131744384765625,,,85172.0,40105.0,0.4708707086836049,6.119537353515625,8.0,0.0,85172.0,0.0,0.0,0.0
78.255,7417.0,0.09,1.131744384765625,,,85172.0,40105.0,0.4708707086836049,6.119537353515625,8.0,0.0,85172.0,0.0,0.0,0.0
78.818,7417.0,0.09,1.131744384765625,,,85172.0,40105.0,0.4708707086836049,6.119537353515625,8.0,0.0,85172.0,0.0,0.0,0.0
79.38,7417.0,0.09,1.131744384765625,,,85172.0,40425.0,0.47462781195698117,6.168365478515625,8.0,0.0,85172.0,0.0,0.0,0.0
79.942,7417.0,0.09,1.131744384765625,,,85172.0,40425.0,0.47462781195698117,6.168365478515625,8.0,0.0,85172.0,0.0,0.0,0.0
80.505,7417.0,0.09,1.131744384765625,,,85172.0,40425.0,0.47462781195698117,6.168365478515625,8.0,0.0,85172.0,0.0,0.0,0.0
81.052,7417.0,0.09,1.131744384765625,,,85172.0,40425.0,0.47462781195698117,6.168365478515625,8.0,0.0,85172.0,0.0,0.0,0.0
81.616,7417.0,0.09,1.131744384765625,,,85172.0,30426.0,0.3572300756117034,4.64263916015625,7.0,0.0,85172.0,0.0,0.0,0.0
82.145,7417.0,0.09,1.131744384765625,,,85172.0,30426.0,0.3572300756117034,4.64263916015625,7.0,0.0,85172.0,0.0,0.0,0.0
82.734,7417.0,0.09,1.131744384765625,,,85172.0,30426.0,0.3572300756117034,4.64263916015625,7.0,0.0,85172.0,0.0,0.0,0.0
83.291,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
83.882,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
84.452,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
85.001,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
85.547,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
86.091,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
86.635,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
87.168,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
87.716,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
88.259,7417.0,0.09,1.131744384765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
88.808,9785.0,0.11,1.493072509765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
89.355,9785.0,0.11,1.493072509765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
89.901,9785.0,0.11,1.493072509765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
90.448,9785.0,0.11,1.493072509765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
91.075,9785.0,0.11,1.493072509765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
91.604,9785.0,0.11,1.493072509765625,,,85172.0,15413.0,0.18096322735171183,2.351837158203125,3.0,0.0,85172.0,0.0,0.0,0.0
92.171,9785.0,0.11,1.493072509765625,,,85172.0,18256.0,0.21434274174611376,2.78564453125,1.0,0.0,85172.0,2.0,0.0,0.0
92.744,9785.0,0.11,1.493072509765625,,,85172.0,18256.0,0.21434274174611376,2.78564453125,1.0,0.0,85172.0,2.0,0.0,0.0
93.28,9785.0,0.11,1.493072509765625,,,85172.0,18256.0,0.21434274174611376,2.78564453125,1.0,0.0,85172.0,2.0,0.0,0.0
93.829,9785.0,0.11,1.493072509765625,,,85172.0,42433.0,0.498203634997417,6.474761962890625,4.0,0.0,85172.0,3.0,0.0,0.0
94.725,9785.0,0.11,1.493072509765625,,,85172.0,42433.0,0.498203634997417,6.474761962890625,4.0,0.0,85172.0,3.0,0.0,0.0
95.266,9785.0,0.11,1.493072509765625,,,85172.0,42433.0,0.498203634997417,6.474761962890625,4.0,0.0,85172.0,3.0,0.0,0.0
95.818,9785.0,0.11,1.493072509765625,,,85172.0,42433.0,0.498203634997417,6.474761962890625,4.0,0.0,85172.0,3.0,0.0,0.0
96.385,9785.0,0.11,1.493072509765625,,,85172.0,48741.0,0.5722655332738459,7.437286376953125,7.0,0.0,85172.0,1.0,0.0,0.0
96.977,9785.0,0.11,1.493072509765625,,,85172.0,48741.0,0.5722655332738459,7.437286376953125,7.0,0.0,85172.0,1.0,0.0,0.0
97.561,9785.0,0.11,1.493072509765625,,,85172.0,48741.0,0.5722655332738459,7.437286376953125,7.0,0.0,85172.0,1.0,0.0,0.0
98.144,9785.0,0.11,1.493072509765625,,,85172.0,49060.0,0.5760108955994928,7.4859619140625,8.0,0.0,85172.0,0.0,0.0,0.0
98.728,9785.0,0.11,1.493072509765625,,,85172.0,49060.0,0.5760108955994928,7.4859619140625,8.0,0.0,85172.0,0.0,0.0,0.0
99.312,9785.0,0.11,1.493072509765625,,,85172.0,49060.0,0.5760108955994928,7.4859619140625,8.0,0.0,85172.0,0.0,0.0,0.0
99.897,9785.0,0.11,1.493072509765625,,,85172.0,49060.0,0.5760108955994928,7.4859619140625,8.0,0.0,85172.0,0.0,0.0,0.0
100.481,9785.0,0.11,1.493072509765625,,,85172.0,49380.0,0.579767998872869,7.5347900390625,8.0,0.0,85172.0,0.0,0.0,0.0
101.066,9785.0,0.11,1.493072509765625,,,85172.0,49380.0,0.579767998872869,7.5347900390625,8.0,0.0,85172.0,0.0,0.0,0.0
101.651,9785.0,0.11,1.493072509765625,,,85172.0,49380.0,0.579767998872869,7.5347900390625,8.0,0.0,85172.0,0.0,0.0,0.0
102.226,9785.0,0.11,1.493072509765625,,,85172.0,49380.0,0.579767998872869,7.5347900390625,8.0,0.0,85172.0,0.0,0.0,0.0
102.824,9785.0,0.11,1.493072509765625,,,85172.0,49700.0,0.5835251021462452,7.5836181640625,8.0,0.0,85172.0,0.0,0.0,0.0
103.409,9785.0,0.11,1.493072509765625,,,85172.0,49700.0,0.5835251021462452,7.5836181640625,8.0,0.0,85172.0,0.0,0.0,0.0
103.995,9785.0,0.11,1.493072509765625,,,85172.0,49700.0,0.5835251021462452,7.5836181640625,8.0,0.0,85172.0,0.0,0.0,0.0
104.581,9785.0,0.11,1.493072509765625,,,85172.0,43684.0,0.5128915606067722,6.6656494140625,8.0,0.0,85172.0,0.0,0.0,0.0
105.164,9785.0,0.11,1.493072509765625,,,85172.0,43684.0,0.5128915606067722,6.6656494140625,8.0,0.0,85172.0,0.0,0.0,0.0
105.736,9785.0,0.11,1.493072509765625,,,85172.0,43684.0,0.5128915606067722,6.6656494140625,8.0,0.0,85172.0,0.0,0.0,0.0
106.298,9785.0,0.11,1.493072509765625,,,85172.0,43684.0,0.5128915606067722,6.6656494140625,8.0,0.0,85172.0,0.0,0.0,0.0
106.849,9785.0,0.11,1.493072509765625,,,85172.0,31263.0,0.36705724886112806,4.770355224609375,5.0,0.0,85172.0,0.0,0.0,0.0
107.383,9785.0,0.11,1.493072509765625,,,85172.0,31263.0,0.36705724886112806,4.770355224609375,5.0,0.0,85172.0,0.0,0.0,0.0
