t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
61.015,2525.0,0.03,0.385284423828125,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
61.541,2525.0,0.03,0.385284423828125,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
62.064,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
62.588,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
63.111,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
63.634,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
64.161,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
64.687,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
65.215,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
65.761,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
66.325,0.0,0.0,0.0,,,85172.0,3948.0,0.0463532616352792,0.6024169921875,1.0,0.0,85172.0,0.0,0.0,0.0
66.904,0.0,0.0,0.0,,,85172.0,4915.0,0.057706758089512984,0.749969482421875,1.0,0.0,85172.0,0.0,0.0,0.0
67.471,0.0,0.0,0.0,,,85172.0,4915.0,0.057706758089512984,0.749969482421875,1.0,0.0,85172.0,0.0,0.0,0.0
68.037,0.0,0.0,0.0,,,85172.0,4915.0,0.057706758089512984,0.749969482421875,1.0,0.0,85172.0,0.0,0.0,0.0
68.604,0.0,0.0,0.0,,,85172.0,4955.0,0.058176395998685015,0.756072998046875,1.0,0.0,85172.0,0.0,0.0,0.0
69.171,0.0,0.0,0.0,,,85172.0,4955.0,0.058176395998685015,0.756072998046875,1.0,0.0,85172.0,0.0,0.0,0.0
69.737,0.0,0.0,0.0,,,85172.0,4955.0,0.058176395998685015,0.756072998046875,1.0,0.0,85172.0,0.0,0.0,0.0
70.304,0.0,0.0,0.0,,,85172.0,4995.0,0.05864603390785704,0.762176513671875,1.0,0.0,85172.0,0.0,0.0,0.0
70.871,0.0,0.0,0.0,,,85172.0,4995.0,0.05864603390785704,0.762176513671875,1.0,0.0,85172.0,0.0,0.0,0.0
71.438,0.0,0.0,0.0,,,85172.0,4995.0,0.05864603390785704,0.762176513671875,1.0,0.0,85172.0,0.0,0.0,0.0
72.005,0.0,0.0,0.0,,,85172.0,5035.0,0.05911567181702907,0.768280029296875,1.0,0.0,85172.0,0.0,0.0,0.0
72.572,0.0,0.0,0.0,,,85172.0,5035.0,0.05911567181702907,0.768280029296875,1.0,0.0,85172.0,0.0,0.0,0.0
73.139,0.0,0.0,0.0,,,85172.0,5035.0,0.05911567181702907,0.768280029296875,1.0,0.0,85172.0,0.0,0.0,0.0
73.706,0.0,0.0,0.0,,,85172.0,5075.0,0.0595853097262011,0.774383544921875,1.0,0.0,85172.0,0.0,0.0,0.0
74.274,0.0,0.0,0.0,,,85172.0,5075.0,0.0595853097262011,0.774383544921875,1.0,0.0,85172.0,0.0,0.0,0.0
74.841,0.0,0.0,0.0,,,85172.0,5075.0,0.0595853097262011,0.774383544921875,1.0,0.0,85172.0,0.0,0.0,0.0
75.409,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
75.976,0.0,0.0,0.0,,,85172.0,5115.0,0.060054947635373127,0.780487060546875,1.0,0.0,85172.0,0.0,0.0,0.0
