t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,P1_use,P1_used_tok,P1_running,P1_cap_tok,P1_pressure,P1_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit,D1_use,D1_used_tok,D1_running,D1_cap_tok,D1_pressure,D1_hit
# roles: P0:P P1:P D0:D D1:D
# metric: P0:cache_occupancy P1:cache_occupancy D0:unreachable D1:unreachable
0.00,0.0001,0,0,60000,0.0000,0.0000,0.0001,0,0,60000,0.0000,0.0000,,,,,,,,,,,,
0.50,0.0683,4096,0,60000,0.0683,0.0000,0.0689,4121,0,60000,0.0687,0.0000,,,,,,,,,,,,
1.00,0.0683,4096,0,60000,0.0683,0.0000,0.1372,8217,0,60000,0.1369,0.0099,,,,,,,,,,,,
1.50,0.0683,4096,0,60000,0.0683,0.0000,0.1372,8217,0,60000,0.1369,0.0099,,,,,,,,,,,,
2.00,0.1366,8192,0,60000,0.1365,0.0099,0.1372,8217,0,60000,0.1369,0.0099,,,,,,,,,,,,
2.50,0.2732,16384,0,60000,0.2731,0.0099,0.2737,16409,0,60000,0.2735,0.0099,,,,,,,,,,,,
3.00,0.3414,20480,0,60000,0.3413,0.0000,0.3420,20505,0,60000,0.3417,0.0000,,,,,,,,,,,,
3.50,0.3414,20480,0,60000,0.3413,0.0000,0.3420,20505,0,60000,0.3417,0.0000,,,,,,,,,,,,
4.00,0.4097,16133,0,60000,0.2689,0.0099,0.4103,16158,0,60000,0.2693,0.0099,,,,,,,,,,,,
# metric: P0:cache_occupancy P1:cache_occupancy D0:unreachable D1:cache_occupancy
4.50,0.4779,20229,0,60000,0.3372,0.0000,0.4785,20254,0,60000,0.3376,0.0000,,,,,,,0.1571,33984,1,216374,0.1571,0.0000
5.00,0.4779,20229,0,60000,0.3372,0.0000,0.4785,20254,0,60000,0.3376,0.0000,,,,,,,0.1571,33984,1,216374,0.1571,0.0000
5.50,0.5462,15886,0,60000,0.2648,0.0099,0.5468,15887,0,60000,0.2648,0.0099,,,,,,,0.1571,33984,1,216374,0.1571,0.0000
# metric: P0:cache_occupancy P1:cache_occupancy D0:cache_occupancy D1:cache_occupancy
6.00,0.5462,15886,0,60000,0.2648,0.0099,0.5468,15887,0,60000,0.2648,0.0099,0.3141,67966,2,216374,0.3141,0.0000,0.1571,33984,1,216374,0.1571,0.0000
6.50,0.6145,19982,0,60000,0.3330,0.0000,0.6151,19983,0,60000,0.3331,0.0000,0.3141,67966,2,216374,0.3141,0.0000,0.1571,33984,1,216374,0.1571,0.0000
7.00,0.6827,15625,0,60000,0.2604,0.0099,0.6151,19983,0,60000,0.3331,0.0000,0.3141,67966,2,216374,0.3141,0.0000,0.1571,33984,1,216374,0.1571,0.0000
7.50,0.6827,15625,0,60000,0.2604,0.0099,0.6834,15615,0,60000,0.2602,0.0099,0.3141,67966,2,216374,0.3141,0.0000,0.1571,33984,1,216374,0.1571,0.0000
8.00,0.7510,19721,0,60000,0.3287,0.0000,0.7516,19711,0,60000,0.3285,0.0000,0.3141,67966,2,216374,0.3141,0.0000,0.1571,33984,1,216374,0.1571,0.0000
8.50,0.8193,15356,0,60000,0.2559,0.0099,0.7516,19711,0,60000,0.3285,0.0000,0.3141,67966,2,216374,0.3141,0.0000,0.1571,33984,1,216374,0.1571,0.0000
9.00,0.8193,15356,0,60000,0.2559,0.0099,0.8199,15343,0,60000,0.2557,0.0099,0.3143,68001,1,216374,0.3143,0.0000,0.1571,33984,1,216374,0.1571,0.0000
9.50,0.8875,19452,0,60000,0.3242,0.0000,0.8881,19439,0,60000,0.3240,0.0000,0.3143,68001,1,216374,0.3143,0.0000,0.1571,33984,1,216374,0.1571,0.0000
10.00,0.8875,19452,0,60000,0.3242,0.0000,0.8881,19439,0,60000,0.3240,0.0000,0.3143,68001,1,216374,0.3143,0.0000,0.1571,33984,1,216374,0.1571,0.0000
10.50,0.9558,15112,0,60000,0.2519,0.0104,0.8881,19439,0,60000,0.3240,0.0000,0.3143,68001,1,216374,0.3143,0.0000,0.1571,33984,1,216374,0.1571,0.0000
11.00,0.9424,19208,0,60000,0.3201,0.0000,0.9314,30506,0,60000,0.5084,0.8194,0.3143,68001,1,216374,0.3143,0.0000,0.1571,33984,1,216374,0.1571,0.0000
11.50,0.8782,23304,0,60000,0.3884,0.0099,0.9314,30506,0,60000,0.5084,0.8194,0.3143,68001,1,216374,0.3143,0.0000,0.1571,33984,1,216374,0.1571,0.0000
12.00,0.8782,23304,0,60000,0.3884,0.0099,0.9314,30506,0,60000,0.5084,0.8194,0.3143,68001,1,216374,0.3143,0.0000,0.1571,33984,1,216374,0.1571,0.0000
12.50,0.9424,27366,0,60000,0.4561,0.0000,0.9314,30506,0,60000,0.5084,0.8194,0.2753,59569,1,216374,0.2753,0.0000,0.1571,33984,1,216374,0.1571,0.0000
13.00,0.9424,27366,0,60000,0.4561,0.0000,0.9314,30506,0,60000,0.5084,0.8194,0.2753,59569,1,216374,0.2753,0.0000,0.1571,33984,1,216374,0.1571,0.0000
13.50,0.9208,55246,0,60000,0.9208,0.9089,0.9314,30506,0,60000,0.5084,0.8194,0.2753,59569,1,216374,0.2753,0.0000,0.2364,51156,1,216374,0.2364,0.0000
14.00,0.9890,59342,0,60000,0.9890,0.0000,0.9314,30506,0,60000,0.5084,0.8194,0.2753,59569,1,216374,0.2753,0.0000,0.2364,51156,1,216374,0.2364,0.0000
14.50,0.9890,59342,0,60000,0.9890,0.0000,0.9748,4137,0,60000,0.0689,0.0000,0.2753,59569,1,216374,0.2753,0.0000,0.2364,51156,1,216374,0.2364,0.0000
15.00,0.9540,55000,0,60000,0.9167,0.0000,0.9748,4137,0,60000,0.0689,0.0000,0.2753,59569,1,216374,0.2753,0.0000,0.2364,51156,1,216374,0.2364,0.0000
15.50,0.9540,55000,0,60000,0.9167,0.0000,0.9657,8233,0,60000,0.1372,0.0000,0.2753,59569,1,216374,0.2753,0.0000,0.2364,51156,1,216374,0.2364,0.0000
16.00,0.9849,59096,0,60000,0.9849,0.0000,0.9657,8233,0,60000,0.1372,0.0000,0.2753,59569,1,216374,0.2753,0.0000,0.2760,59712,1,216374,0.2760,0.0000
16.50,0.9506,55055,0,60000,0.9176,0.0000,0.9657,8233,0,60000,0.1372,0.0000,0.2753,59569,1,216374,0.2753,0.0000,0.2760,59712,1,216374,0.2760,0.0000
17.00,0.9506,55055,0,60000,0.9176,0.0000,0.9657,8233,0,60000,0.1372,0.0000,0.2759,59689,1,216374,0.2759,0.0000,0.2760,59712,1,216374,0.2760,0.0000
17.50,0.9859,42176,0,60000,0.7029,0.0099,0.9657,8233,0,60000,0.1372,0.0000,0.2759,59689,1,216374,0.2759,0.0000,0.2760,59712,1,216374,0.2760,0.0000
18.00,0.9804,46272,0,60000,0.7712,0.0000,0.9711,4137,0,60000,0.0689,0.0000,0.2759,59689,1,216374,0.2759,0.0000,0.2760,59712,1,216374,0.2760,0.0000
18.50,0.9543,41891,0,60000,0.6982,0.0099,0.9623,8233,0,60000,0.1372,0.0000,0.2759,59689,1,216374,0.2759,0.0000,0.2760,59712,1,216374,0.2760,0.0000
19.00,0.9073,45939,0,60000,0.7657,0.0000,0.9623,8233,0,60000,0.1372,0.0000,0.2759,59689,1,216374,0.2759,0.0000,0.2760,59712,1,216374,0.2760,0.0000
19.50,0.9756,41562,0,60000,0.6927,0.6756,0.9672,12627,0,60000,0.2104,0.0000,0.2759,59689,1,216374,0.2759,0.0000,0.2760,59712,1,216374,0.2760,0.0000
20.00,0.9756,41562,0,60000,0.6927,0.6756,0.9584,16723,0,60000,0.2787,0.0000,0.2365,51172,2,216374,0.2365,0.0000,0.1975,42725,1,216374,0.1975,0.0000
20.50,0.9654,53552,0,60000,0.8925,0.0000,0.9584,16723,0,60000,0.2787,0.0000,0.2365,51172,2,216374,0.2365,0.0000,0.1975,42725,1,216374,0.1975,0.0000
21.00,0.9654,53552,0,60000,0.8925,0.0000,0.9631,12614,0,60000,0.2102,0.0000,0.2365,51172,2,216374,0.2365,0.0000,0.1975,42725,1,216374,0.1975,0.0000
21.50,0.9608,49734,0,60000,0.8289,0.6760,0.9631,12614,0,60000,0.2102,0.0000,0.2365,51172,2,216374,0.2365,0.0000,0.1975,42725,1,216374,0.1975,0.0000
22.00,0.9608,45335,0,60000,0.7556,0.0000,0.9323,16710,0,60000,0.2785,0.0000,0.2365,51172,2,216374,0.2365,0.0000,0.1975,42725,1,216374,0.1975,0.0000
22.50,0.9608,45335,0,60000,0.7556,0.0000,0.9323,16710,0,60000,0.2785,0.0000,0.2365,51172,2,216374,0.2365,0.0000,0.1975,42725,1,216374,0.1975,0.0000
23.00,0.9470,40935,0,60000,0.6823,0.0099,0.8867,12650,0,60000,0.2108,0.0000,0.2365,51172,2,216374,0.2365,0.0000,0.1975,42725,1,216374,0.1975,0.0000
23.50,0.8916,53495,0,60000,0.8916,0.0000,0.8867,12650,0,60000,0.2108,0.0000,0.2372,51321,1,216374,0.2372,0.0000,0.2372,51330,1,216374,0.2372,0.0000
24.00,0.8916,53495,0,60000,0.8916,0.0000,0.9549,8233,0,60000,0.1372,0.0099,0.2372,51321,1,216374,0.2372,0.0000,0.2372,51330,1,216374,0.2372,0.0000
24.50,0.9597,49135,0,60000,0.8189,0.8066,0.9339,12329,0,60000,0.2055,0.0000,0.2372,51321,1,216374,0.2372,0.0000,0.2372,51330,1,216374,0.2372,0.0000
25.00,0.9288,53231,0,60000,0.8872,0.0000,0.9339,12329,0,60000,0.2055,0.0000,0.2372,51321,1,216374,0.2372,0.0000,0.2372,51330,1,216374,0.2372,0.0000
25.50,0.9288,53231,0,60000,0.8872,0.0000,0.8862,16425,0,60000,0.2737,0.0099,0.2372,51321,1,216374,0.2372,0.0000,0.2372,51330,1,216374,0.2372,0.0000
26.00,0.9971,48860,0,60000,0.8143,0.0104,0.9545,20521,0,60000,0.3420,0.0000,0.2372,51321,1,216374,0.2372,0.0000,0.2372,51330,1,216374,0.2372,0.0000
26.50,0.8817,52900,0,60000,0.8817,0.0000,0.9545,20521,0,60000,0.3420,0.0000,0.2372,51321,1,216374,0.2372,0.0000,0.2372,51330,1,216374,0.2372,0.0000
27.00,0.8817,52900,0,60000,0.8817,0.0000,0.9491,18865,0,60000,0.3144,0.4059,0.2372,51321,1,216374,0.2372,0.0000,0.2374,51373,1,216374,0.2374,0.0000
27.50,0.9499,56996,0,60000,0.9499,0.7580,0.9356,39154,0,60000,0.6526,0.8221,0.2372,51321,1,216374,0.2372,0.0000,0.2374,51373,1,216374,0.2374,0.0000
28.00,0.9499,56996,0,60000,0.9499,0.7580,0.9356,39154,0,60000,0.6526,0.8221,0.2377,51433,1,216374,0.2377,0.0000,0.2374,51373,1,216374,0.2374,0.0000
28.50,0.9946,59674,0,60000,0.9946,0.9958,0.9356,39154,0,60000,0.6526,0.8221,0.2377,51433,1,216374,0.2377,0.0000,0.2374,51373,1,216374,0.2374,0.0000
29.00,0.9941,59645,0,60000,0.9941,0.9958,0.9944,42667,0,60000,0.7111,0.9959,0.2377,51433,1,216374,0.2377,0.0000,0.2374,51373,1,216374,0.2374,0.0000
29.50,0.9941,59645,0,60000,0.9941,0.9958,0.9950,34171,0,60000,0.5695,0.0099,0.2377,51440,1,216374,0.2377,0.0000,0.2374,51373,1,216374,0.2374,0.0000
30.00,0.9941,59645,0,60000,0.9941,0.9958,0.9902,38267,0,60000,0.6378,0.0000,0.2377,51440,1,216374,0.2377,0.0000,0.2374,51373,1,216374,0.2374,0.0000
30.50,0.9945,51138,0,60000,0.8523,0.9959,0.9902,42363,0,60000,0.7060,0.0000,0.2377,51440,1,216374,0.2377,0.0000,0.1582,34226,1,216374,0.1582,0.0000
31.00,0.9945,51138,0,60000,0.8523,0.9959,0.9902,42363,0,60000,0.7060,0.0000,0.2377,51440,1,216374,0.2377,0.0000,0.1582,34226,1,216374,0.1582,0.0000
31.50,0.9510,55315,0,60000,0.9219,0.0000,0.9965,34178,0,60000,0.5696,0.9959,0.2377,51440,1,216374,0.2377,0.0000,0.1582,34226,1,216374,0.1582,0.0000
32.00,0.9902,59411,0,60000,0.9902,0.0000,0.9965,34178,0,60000,0.5696,0.9959,0.2377,51440,1,216374,0.2377,0.0000,0.1582,34226,1,216374,0.1582,0.0000
