t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
31.51,0.8022,58887,0,105000,0.5608,0.0000,0.4405,88974,1,202000,0.4405,0.0000
32.01,0.8449,63370,0,105000,0.6035,0.0050,0.4405,88974,1,202000,0.4405,0.0000
32.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
33.01,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
33.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
34.01,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
34.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
35.01,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
35.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
36.01,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
36.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
37.01,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
37.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
38.01,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
38.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
39.01,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
39.51,0.9229,96904,0,105000,0.9229,0.8489,0.4405,88974,1,202000,0.4405,0.0000
40.01,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
40.51,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
41.01,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
41.51,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
42.01,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
42.51,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
43.01,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
43.51,0.9660,101429,0,105000,0.9660,0.9973,0.4405,88974,1,202000,0.4405,0.0000
44.01,0.9660,101429,0,105000,0.9660,0.9973,0.4408,89044,1,202000,0.4408,0.0000
44.51,0.9660,101429,0,105000,0.9660,0.9973,0.4408,89044,1,202000,0.4408,0.0000
45.01,0.9660,101429,0,105000,0.9660,0.9973,0.4408,89044,1,202000,0.4408,0.0000
45.51,0.9664,76137,0,105000,0.7251,0.9973,0.4408,89044,1,202000,0.4408,0.0000
46.01,0.9664,76137,0,105000,0.7251,0.9973,0.4408,89044,1,202000,0.4408,0.0000
46.51,0.9664,76137,0,105000,0.7251,0.9973,0.3151,63660,1,202000,0.3151,0.0000
47.01,0.9667,76160,0,105000,0.7253,0.9973,0.3151,63660,1,202000,0.3151,0.0000
47.51,0.9667,76160,0,105000,0.7253,0.9973,0.3151,63660,1,202000,0.3151,0.0000
48.01,0.9667,76160,0,105000,0.7253,0.9973,0.3151,63660,1,202000,0.3151,0.0000
48.51,0.9670,63498,0,105000,0.6047,0.9973,0.3151,63660,1,202000,0.3151,0.0000
49.01,0.9670,63498,0,105000,0.6047,0.9973,0.3151,63660,1,202000,0.3151,0.0000
49.51,0.9673,76207,0,105000,0.7258,0.9973,0.3151,63660,1,202000,0.3151,0.0000
50.01,0.9673,76207,0,105000,0.7258,0.9973,0.3785,76454,1,202000,0.3785,0.0000
50.51,0.9677,76189,0,105000,0.7256,0.9973,0.3785,76454,1,202000,0.3785,0.0000
51.01,0.9677,76189,0,105000,0.7256,0.9973,0.3785,76454,1,202000,0.3785,0.0000
51.51,0.9680,88932,0,105000,0.8470,0.9972,0.3785,76454,1,202000,0.3785,0.0000
52.01,0.9680,88932,0,105000,0.8470,0.9972,0.3785,76454,1,202000,0.3785,0.0000
52.51,0.9680,88932,0,105000,0.8470,0.9972,0.3785,76454,1,202000,0.3785,0.0000
53.01,0.9680,88932,0,105000,0.8470,0.9972,0.3155,63736,1,202000,0.3155,0.0000
53.51,0.9683,76273,0,105000,0.7264,0.9972,0.3155,63736,1,202000,0.3155,0.0000
54.01,0.9683,76273,0,105000,0.7264,0.9972,0.3155,63736,1,202000,0.3155,0.0000
54.51,0.9683,76273,0,105000,0.7264,0.9972,0.3155,63736,1,202000,0.3155,0.0000
55.01,0.9687,76300,0,105000,0.7267,0.9972,0.3155,63736,1,202000,0.3155,0.0000
55.51,0.9687,76300,0,105000,0.7267,0.9972,0.3155,63736,1,202000,0.3155,0.0000
56.01,0.9690,76347,0,105000,0.7271,0.9972,0.3792,76596,1,202000,0.3792,0.0000
56.51,0.9690,76347,0,105000,0.7271,0.9972,0.3792,76596,1,202000,0.3792,0.0000
57.01,0.9694,63689,0,105000,0.6066,0.9972,0.3792,76596,1,202000,0.3792,0.0000
57.51,0.9697,63725,0,105000,0.6069,0.0000,0.3792,76596,1,202000,0.3792,0.0000
58.01,0.9697,76421,0,105000,0.7278,0.9972,0.3792,76596,1,202000,0.3792,0.0000
58.51,0.9697,76421,0,105000,0.7278,0.9972,0.3792,76596,1,202000,0.3792,0.0000
59.01,0.9697,76421,0,105000,0.7278,0.9972,0.3796,76677,1,202000,0.3796,0.0000
59.51,0.9700,76421,0,105000,0.7278,0.9972,0.3796,76677,1,202000,0.3796,0.0000
60.01,0.9700,76421,0,105000,0.7278,0.9972,0.3796,76677,1,202000,0.3796,0.0000
60.51,0.9704,76403,0,105000,0.7276,0.9972,0.3796,76677,1,202000,0.3796,0.0000
61.01,0.9704,76403,0,105000,0.7276,0.9972,0.3796,76677,1,202000,0.3796,0.0000
61.51,0.9704,76403,0,105000,0.7276,0.9972,0.3796,76677,1,202000,0.3796,0.0000
62.01,0.9707,76459,0,105000,0.7282,0.9973,0.3796,76677,1,202000,0.3796,0.0000
62.51,0.9707,76459,0,105000,0.7282,0.9973,0.3797,76706,1,202000,0.3797,0.0000
63.01,0.9707,76459,0,105000,0.7282,0.9973,0.3797,76706,1,202000,0.3797,0.0000
63.51,0.9711,76488,0,105000,0.7285,0.9973,0.3797,76706,1,202000,0.3797,0.0000
64.01,0.9711,76488,0,105000,0.7285,0.9973,0.3797,76706,1,202000,0.3797,0.0000
64.51,0.9714,63782,0,105000,0.6074,0.9973,0.3797,76706,1,202000,0.3797,0.0000
65.01,0.9714,63782,0,105000,0.6074,0.9973,0.3800,76769,1,202000,0.3800,0.0000
65.51,0.9714,63782,0,105000,0.6074,0.9973,0.3800,76769,1,202000,0.3800,0.0000
66.01,0.9717,63815,0,105000,0.6078,0.9973,0.3800,76769,1,202000,0.3800,0.0000
66.51,0.9717,63815,0,105000,0.6078,0.9973,0.3800,76769,1,202000,0.3800,0.0000
67.01,0.9721,63865,0,105000,0.6082,0.9973,0.3800,76769,1,202000,0.3800,0.0000
67.51,0.9721,63865,0,105000,0.6082,0.9973,0.3800,76769,1,202000,0.3800,0.0000
68.01,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
68.51,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
69.01,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
69.51,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
70.01,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
70.51,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
71.01,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
71.51,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
72.01,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
72.51,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
73.01,0.9293,72079,0,105000,0.6865,0.0000,0.3806,76879,1,202000,0.3806,0.0000
73.51,0.9720,102059,0,105000,0.9720,0.9973,0.3806,76879,1,202000,0.3806,0.0000
74.01,0.9287,97514,0,105000,0.9287,0.0000,0.3806,76879,1,202000,0.3806,0.0000
74.51,0.9287,97514,0,105000,0.9287,0.0000,0.3806,76879,1,202000,0.3806,0.0000
75.01,0.9713,89226,0,105000,0.8498,0.0050,0.5064,102288,1,202000,0.5064,0.0000
75.51,0.9713,89226,0,105000,0.8498,0.0050,0.5064,102288,1,202000,0.5064,0.0000
76.01,0.9713,89226,0,105000,0.8498,0.0050,0.5064,102288,1,202000,0.5064,0.0000
76.51,0.9713,89226,0,105000,0.8498,0.0050,0.5064,102288,1,202000,0.5064,0.0000
77.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
77.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
78.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
78.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
79.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
79.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
80.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
80.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
81.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
81.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
82.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
82.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
83.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
83.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
84.01,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
84.51,0.9278,97418,0,105000,0.9278,0.0000,0.5064,102288,1,202000,0.5064,0.0000
85.01,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
85.51,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
86.01,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
86.51,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
87.01,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
87.51,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
88.01,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
88.51,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
89.02,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
89.52,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
90.02,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
90.52,0.9268,97309,0,105000,0.9268,0.0000,0.5064,102288,1,202000,0.5064,0.0000
91.02,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
91.52,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
92.02,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
92.52,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
93.02,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
93.52,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
94.02,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
94.52,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
95.02,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
95.52,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
96.02,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
96.52,0.9261,97240,0,105000,0.9261,0.0000,0.5064,102288,1,202000,0.5064,0.0000
97.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
97.52,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
98.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
98.52,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
99.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
99.52,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
100.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
100.52,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
101.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
101.52,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
102.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
102.52,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
103.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
103.52,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
104.02,0.9252,97145,0,105000,0.9252,0.0000,0.5050,102016,1,202000,0.5050,0.0000
104.52,0.9252,84362,0,105000,0.8034,0.0000,0.4416,89213,1,202000,0.4416,0.0000
105.02,0.9252,84362,0,105000,0.8034,0.0000,0.4416,89213,1,202000,0.4416,0.0000
105.52,0.9680,76111,0,105000,0.7249,0.0050,0.4416,89213,1,202000,0.4416,0.0000
106.02,0.9680,76111,0,105000,0.7249,0.0050,0.4416,89213,1,202000,0.4416,0.0000
106.52,0.9680,76111,0,105000,0.7249,0.0050,0.4416,89213,1,202000,0.4416,0.0000
107.02,0.9680,76111,0,105000,0.7249,0.0050,0.4416,89213,1,202000,0.4416,0.0000
107.52,0.9680,76111,0,105000,0.7249,0.0050,0.4416,89213,1,202000,0.4416,0.0000
108.02,0.9680,76111,0,105000,0.7249,0.0050,0.4416,89213,1,202000,0.4416,0.0000
108.52,0.9244,84303,0,105000,0.8029,0.0000,0.4416,89213,1,202000,0.4416,0.0000
109.02,0.9244,84303,0,105000,0.8029,0.0000,0.4416,89213,1,202000,0.4416,0.0000
109.52,0.9244,84303,0,105000,0.8029,0.0000,0.4416,89213,1,202000,0.4416,0.0000
110.02,0.9667,88747,0,105000,0.8452,0.0050,0.4416,89213,1,202000,0.4416,0.0000
110.52,0.9667,88747,0,105000,0.8452,0.0050,0.4416,89213,1,202000,0.4416,0.0000
111.02,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
111.52,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
112.02,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
112.52,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
113.02,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
113.52,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
114.02,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
114.52,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
115.02,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
115.52,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
116.02,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
116.52,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
117.02,0.9232,96939,0,105000,0.9232,0.0000,0.4416,89213,1,202000,0.4416,0.0000
117.52,0.9662,88792,0,105000,0.8456,0.0000,0.4416,89213,1,202000,0.4416,0.0000
118.02,0.9662,88792,0,105000,0.8456,0.0000,0.4416,89213,1,202000,0.4416,0.0000
118.52,0.9662,88792,0,105000,0.8456,0.0000,0.4416,89213,1,202000,0.4416,0.0000
119.02,0.9662,101455,0,105000,0.9662,0.9973,0.4416,89213,1,202000,0.4416,0.0000
119.52,0.9662,101455,0,105000,0.9662,0.9973,0.4416,89213,1,202000,0.4416,0.0000
120.02,0.9662,101455,0,105000,0.9662,0.9973,0.4416,89213,1,202000,0.4416,0.0000
120.52,0.9662,101455,0,105000,0.9662,0.9973,0.4416,89213,1,202000,0.4416,0.0000
121.02,0.9662,101455,0,105000,0.9662,0.9973,0.5039,101784,1,202000,0.5039,0.0000
121.52,0.9662,101455,0,105000,0.9662,0.9973,0.5039,101784,1,202000,0.5039,0.0000
122.02,0.9662,101455,0,105000,0.9662,0.9973,0.5039,101784,1,202000,0.5039,0.0000
122.52,0.9662,101455,0,105000,0.9662,0.9973,0.5039,101784,1,202000,0.5039,0.0000
123.02,0.9662,101455,0,105000,0.9662,0.9973,0.5039,101784,1,202000,0.5039,0.0000
123.52,0.9662,101455,0,105000,0.9662,0.9973,0.3779,76341,1,202000,0.3779,0.0000
124.02,0.9666,76116,0,105000,0.7249,0.9973,0.3779,76341,1,202000,0.3779,0.0000
124.52,0.9666,76116,0,105000,0.7249,0.9973,0.3779,76341,1,202000,0.3779,0.0000
125.02,0.9666,76116,0,105000,0.7249,0.9973,0.3779,76341,1,202000,0.3779,0.0000
125.52,0.9669,63485,0,105000,0.6046,0.9973,0.3779,76341,1,202000,0.3779,0.0000
126.02,0.9669,63485,0,105000,0.6046,0.9973,0.3779,76341,1,202000,0.3779,0.0000
126.52,0.9672,63555,0,105000,0.6053,0.9973,0.3784,76438,1,202000,0.3784,0.0000
127.02,0.9672,63555,0,105000,0.6053,0.9973,0.3784,76438,1,202000,0.3784,0.0000
127.52,0.9675,76259,0,105000,0.7263,0.9973,0.3784,76438,1,202000,0.3784,0.0000
128.02,0.9675,76259,0,105000,0.7263,0.9973,0.3784,76438,1,202000,0.3784,0.0000
128.52,0.9679,76281,0,105000,0.7265,0.9973,0.3784,76438,1,202000,0.3784,0.0000
129.02,0.9679,76281,0,105000,0.7265,0.9973,0.3789,76537,1,202000,0.3789,0.0000
129.52,0.9682,76255,0,105000,0.7262,0.9973,0.3789,76537,1,202000,0.3789,0.0000
130.02,0.9682,76255,0,105000,0.7262,0.9973,0.3789,76537,1,202000,0.3789,0.0000
130.52,0.9682,76255,0,105000,0.7262,0.9973,0.3789,76537,1,202000,0.3789,0.0000
131.02,0.9685,76293,0,105000,0.7266,0.9972,0.3789,76537,1,202000,0.3789,0.0000
131.52,0.9685,76293,0,105000,0.7266,0.9972,0.3789,76537,1,202000,0.3789,0.0000
132.02,0.9688,76291,0,105000,0.7266,0.9972,0.3789,76537,1,202000,0.3789,0.0000
132.52,0.9688,76291,0,105000,0.7266,0.9972,0.3789,76541,1,202000,0.3789,0.0000
133.02,0.9692,76324,0,105000,0.7269,0.9972,0.3789,76541,1,202000,0.3789,0.0000
133.52,0.9692,76324,0,105000,0.7269,0.9972,0.3789,76541,1,202000,0.3789,0.0000
134.02,0.9692,76324,0,105000,0.7269,0.9972,0.3789,76541,1,202000,0.3789,0.0000
134.52,0.9695,76391,0,105000,0.7275,0.9972,0.3789,76541,1,202000,0.3789,0.0000
135.02,0.9695,76391,0,105000,0.7275,0.9972,0.3789,76541,1,202000,0.3789,0.0000
135.52,0.9695,76391,0,105000,0.7275,0.9972,0.3789,76541,1,202000,0.3789,0.0000
136.02,0.9699,76403,0,105000,0.7276,0.9972,0.3794,76646,1,202000,0.3794,0.0000
136.52,0.9699,76403,0,105000,0.7276,0.9972,0.3794,76646,1,202000,0.3794,0.0000
137.02,0.9702,89143,0,105000,0.8490,0.9972,0.3794,76646,1,202000,0.3794,0.0000
137.52,0.9702,89143,0,105000,0.8490,0.9972,0.3794,76646,1,202000,0.3794,0.0000
138.02,0.9702,89143,0,105000,0.8490,0.9972,0.3794,76646,1,202000,0.3794,0.0000
138.52,0.9702,89143,0,105000,0.8490,0.9972,0.3794,76646,1,202000,0.3794,0.0000
139.02,0.9706,89238,0,105000,0.8499,0.9972,0.3794,76646,1,202000,0.3794,0.0000
139.52,0.9706,89238,0,105000,0.8499,0.9972,0.3794,76646,1,202000,0.3794,0.0000
140.02,0.9706,89238,0,105000,0.8499,0.9972,0.3794,76646,1,202000,0.3794,0.0000
140.52,0.9709,89201,0,105000,0.8495,0.9972,0.4430,89492,1,202000,0.4430,0.0000
141.02,0.9709,89201,0,105000,0.8495,0.9972,0.4430,89492,1,202000,0.4430,0.0000
141.52,0.9709,89201,0,105000,0.8495,0.9972,0.4430,89492,1,202000,0.4430,0.0000
142.02,0.9712,76509,0,105000,0.7287,0.9973,0.4430,89492,1,202000,0.4430,0.0000
142.52,0.9712,76509,0,105000,0.7287,0.9973,0.4430,89492,1,202000,0.4430,0.0000
143.02,0.9712,76509,0,105000,0.7287,0.9973,0.4430,89492,1,202000,0.4430,0.0000
143.52,0.9712,76509,0,105000,0.7287,0.9973,0.3800,76764,1,202000,0.3800,0.0000
144.03,0.9716,76506,0,105000,0.7286,0.9973,0.3800,76764,1,202000,0.3800,0.0000
144.53,0.9716,76506,0,105000,0.7286,0.9973,0.3800,76764,1,202000,0.3800,0.0000
145.03,0.9716,76506,0,105000,0.7286,0.9973,0.3800,76764,1,202000,0.3800,0.0000
145.53,0.9719,76538,0,105000,0.7289,0.9973,0.3800,76764,1,202000,0.3800,0.0000
146.03,0.9719,76538,0,105000,0.7289,0.9973,0.3800,76764,1,202000,0.3800,0.0000
146.53,0.9722,76604,0,105000,0.7296,0.9973,0.3800,76764,1,202000,0.3800,0.0000
