t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
26.00,0.3114,19623,0,105000,0.1869,0.0127,0.1147,23174,1,202000,0.1147,0.0000
26.50,0.3114,19623,0,105000,0.1869,0.0127,0.1147,23174,1,202000,0.1147,0.0000
27.00,0.3114,19623,0,105000,0.1869,0.0127,0.1147,23174,1,202000,0.1147,0.0000
27.50,0.3417,19518,0,105000,0.1859,0.0127,0.1147,23174,1,202000,0.1147,0.0000
28.00,0.3417,19518,0,105000,0.1859,0.0127,0.1147,23174,1,202000,0.1147,0.0000
28.50,0.3721,25891,0,105000,0.2466,0.9896,0.1147,23174,1,202000,0.1147,0.0000
29.00,0.3721,25891,0,105000,0.2466,0.9896,0.1298,26220,1,202000,0.1298,0.0000
29.50,0.3724,22647,0,105000,0.2157,0.0133,0.1298,26220,1,202000,0.1298,0.0000
30.00,0.3724,22647,0,105000,0.2157,0.0133,0.1298,26220,1,202000,0.1298,0.0000
30.50,0.3724,22647,0,105000,0.2157,0.0133,0.1298,26220,1,202000,0.1298,0.0000
31.00,0.4027,22541,0,105000,0.2147,0.0127,0.1298,26220,1,202000,0.1298,0.0000
31.51,0.4027,22541,0,105000,0.2147,0.0127,0.1298,26220,1,202000,0.1298,0.0000
32.01,0.4027,22541,0,105000,0.2147,0.0127,0.1298,26220,1,202000,0.1298,0.0000
32.51,0.4027,22541,0,105000,0.2147,0.0127,0.1128,22793,1,202000,0.1128,0.0000
33.01,0.4330,19269,0,105000,0.1835,0.0130,0.1128,22793,1,202000,0.1128,0.0000
33.51,0.4330,19269,0,105000,0.1835,0.0130,0.1128,22793,1,202000,0.1128,0.0000
34.01,0.4330,19269,0,105000,0.1835,0.0130,0.1128,22793,1,202000,0.1128,0.0000
34.51,0.4634,19179,0,105000,0.1827,0.0128,0.1128,22793,1,202000,0.1128,0.0000
35.01,0.4634,19179,0,105000,0.1827,0.0128,0.1128,22793,1,202000,0.1128,0.0000
35.51,0.4936,25521,0,105000,0.2431,0.9895,0.1128,22793,1,202000,0.1128,0.0000
36.01,0.4936,25521,0,105000,0.2431,0.9895,0.1280,25853,1,202000,0.1280,0.0000
36.51,0.4936,25521,0,105000,0.2431,0.9895,0.1280,25853,1,202000,0.1280,0.0000
37.01,0.4936,25521,0,105000,0.2431,0.9895,0.0799,16136,1,202000,0.0799,0.0000
37.51,0.4936,25521,0,105000,0.2431,0.9895,0.0799,16136,1,202000,0.0799,0.0000
38.01,0.4936,25521,0,105000,0.2431,0.9895,0.0480,9703,1,202000,0.0480,0.0000
38.51,0.4936,25521,0,105000,0.2431,0.9895,0.0480,9703,1,202000,0.0480,0.0000
39.01,0.4939,3220,0,105000,0.0307,0.9896,0.0000,0,1,202000,0.0000,0.0000
39.51,0.4942,6446,0,105000,0.0614,0.9896,0.0000,0,1,202000,0.0000,0.0000
40.01,0.4945,6482,0,105000,0.0617,0.9891,0.0000,0,1,202000,0.0000,0.0000
40.51,0.4952,6434,0,105000,0.0613,0.9895,0.0325,6557,1,202000,0.0325,0.0000
41.01,0.4955,6445,0,105000,0.0614,0.9896,0.0325,6557,1,202000,0.0325,0.0000
41.51,0.4958,6440,0,105000,0.0613,0.9895,0.0162,3269,1,202000,0.0162,0.0000
42.01,0.4962,6453,0,105000,0.0615,0.9890,0.0162,3269,1,202000,0.0162,0.0000
42.51,0.4962,6453,0,105000,0.0615,0.9890,0.0163,3292,1,202000,0.0163,0.0000
43.01,0.4969,6516,0,105000,0.0621,0.9891,0.0163,3292,1,202000,0.0163,0.0000
43.51,0.4972,6554,0,105000,0.0624,0.9895,0.0163,3292,1,202000,0.0163,0.0000
44.01,0.4975,6543,0,105000,0.0623,0.9891,0.0165,3327,1,202000,0.0165,0.0000
44.51,0.5282,9688,0,105000,0.0923,0.9891,0.0165,3327,1,202000,0.0165,0.0000
45.01,0.5282,9688,0,105000,0.0923,0.9891,0.0165,3327,1,202000,0.0165,0.0000
45.51,0.5285,12904,0,105000,0.1229,0.9891,0.0165,3327,1,202000,0.0165,0.0000
46.01,0.5292,16219,0,105000,0.1545,0.9895,0.0813,16427,1,202000,0.0813,0.0000
46.51,0.5296,16319,0,105000,0.1554,0.9895,0.0813,16427,1,202000,0.0813,0.0000
47.01,0.5299,16370,0,105000,0.1559,0.9895,0.0657,13264,1,202000,0.0657,0.0000
47.51,0.5299,16370,0,105000,0.1559,0.9895,0.0657,13264,1,202000,0.0657,0.0000
48.01,0.5302,6622,0,105000,0.0631,0.0127,0.0657,13264,1,202000,0.0657,0.0000
48.51,0.5302,6622,0,105000,0.0631,0.0127,0.0657,13264,1,202000,0.0657,0.0000
49.01,0.5606,13060,0,105000,0.1244,0.9895,0.0657,13264,1,202000,0.0657,0.0000
49.51,0.5612,13029,0,105000,0.1241,0.0130,0.0816,16485,1,202000,0.0816,0.0000
50.01,0.5915,19455,0,105000,0.1853,0.9895,0.0816,16485,1,202000,0.0816,0.0000
50.51,0.5915,19455,0,105000,0.1853,0.9895,0.0816,16485,1,202000,0.0816,0.0000
51.01,0.5925,22767,0,105000,0.2168,0.0127,0.0816,16485,1,202000,0.0816,0.0000
51.51,0.5925,22767,0,105000,0.2168,0.0127,0.0816,16485,1,202000,0.0816,0.0000
52.01,0.5925,22767,0,105000,0.2168,0.0127,0.0816,16485,1,202000,0.0816,0.0000
52.51,0.5925,22767,0,105000,0.2168,0.0127,0.1139,23004,1,202000,0.1139,0.0000
53.01,0.6227,19469,0,105000,0.1854,0.0131,0.1139,23004,1,202000,0.1139,0.0000
53.51,0.6227,19469,0,105000,0.1854,0.0131,0.1139,23004,1,202000,0.1139,0.0000
54.01,0.6227,19469,0,105000,0.1854,0.0131,0.1139,23004,1,202000,0.1139,0.0000
54.51,0.6227,19469,0,105000,0.1854,0.0131,0.1139,23004,1,202000,0.1139,0.0000
55.01,0.6227,19469,0,105000,0.1854,0.0131,0.0972,19636,1,202000,0.0972,0.0000
55.51,0.6833,19337,0,105000,0.1842,0.9896,0.0972,19636,1,202000,0.0972,0.0000
56.01,0.6833,19337,0,105000,0.1842,0.9896,0.0972,19636,1,202000,0.0972,0.0000
56.51,0.6833,19337,0,105000,0.1842,0.9896,0.0972,19636,1,202000,0.0972,0.0000
57.01,0.6836,16072,0,105000,0.1531,0.0127,0.0804,16238,1,202000,0.0804,0.0000
57.51,0.7139,22468,0,105000,0.2140,0.9891,0.0804,16238,1,202000,0.0804,0.0000
58.01,0.7139,22468,0,105000,0.2140,0.9891,0.0804,16238,1,202000,0.0804,0.0000
58.51,0.7146,22442,0,105000,0.2137,0.0127,0.0804,16238,1,202000,0.0804,0.0000
59.01,0.7146,22442,0,105000,0.2137,0.0127,0.0804,16238,1,202000,0.0804,0.0000
59.51,0.7146,22442,0,105000,0.2137,0.0127,0.0804,16238,1,202000,0.0804,0.0000
60.01,0.7146,22442,0,105000,0.2137,0.0127,0.0804,16238,1,202000,0.0804,0.0000
60.51,0.7146,22442,0,105000,0.2137,0.0127,0.1124,22701,1,202000,0.1124,0.0000
61.01,0.7146,22442,0,105000,0.2137,0.0127,0.1124,22701,1,202000,0.1124,0.0000
61.51,0.7146,22442,0,105000,0.2137,0.0127,0.0805,16265,1,202000,0.0805,0.0000
62.01,0.7146,22442,0,105000,0.2137,0.0127,0.0805,16265,1,202000,0.0805,0.0000
62.51,0.7146,22442,0,105000,0.2137,0.0127,0.0321,6482,1,202000,0.0321,0.0000
63.01,0.7448,3216,0,105000,0.0306,0.9895,0.0321,6482,1,202000,0.0321,0.0000
63.51,0.7452,6419,0,105000,0.0611,0.9895,0.0322,6510,1,202000,0.0322,0.0000
64.01,0.7455,6437,0,105000,0.0613,0.9896,0.0322,6510,1,202000,0.0322,0.0000
64.51,0.7462,6475,0,105000,0.0617,0.9895,0.0322,6510,1,202000,0.0322,0.0000
65.01,0.7465,6507,0,105000,0.0620,0.9895,0.0325,6557,1,202000,0.0325,0.0000
65.51,0.7468,6543,0,105000,0.0623,0.9891,0.0325,6557,1,202000,0.0325,0.0000
66.01,0.7774,9643,0,105000,0.0918,0.9896,0.0329,6636,1,202000,0.0329,0.0000
66.51,0.7774,9643,0,105000,0.0918,0.9896,0.0329,6636,1,202000,0.0329,0.0000
67.01,0.7774,9643,0,105000,0.0918,0.9896,0.0329,6636,1,202000,0.0329,0.0000
67.51,0.7784,16137,0,105000,0.1537,0.9891,0.0329,6636,1,202000,0.0329,0.0000
68.01,0.7787,16256,0,105000,0.1548,0.9895,0.0815,16463,1,202000,0.0815,0.0000
68.51,0.7791,16290,0,105000,0.1551,0.9891,0.0815,16463,1,202000,0.0815,0.0000
69.01,0.7791,16290,0,105000,0.1551,0.9891,0.0654,13220,1,202000,0.0654,0.0000
69.51,0.7791,16290,0,105000,0.1551,0.9891,0.0654,13220,1,202000,0.0654,0.0000
70.01,0.7794,3289,0,105000,0.0313,0.0127,0.0654,13220,1,202000,0.0654,0.0000
70.51,0.8098,9726,0,105000,0.0926,0.9895,0.0654,13220,1,202000,0.0654,0.0000
71.01,0.8098,9726,0,105000,0.0926,0.9895,0.0654,13220,1,202000,0.0654,0.0000
71.51,0.8101,12899,0,105000,0.1228,0.9893,0.0811,16388,1,202000,0.0811,0.0000
72.01,0.8111,16301,0,105000,0.1552,0.9894,0.0811,16388,1,202000,0.0811,0.0000
72.51,0.8417,19490,0,105000,0.1856,0.9895,0.0818,16516,1,202000,0.0818,0.0000
73.01,0.8417,19490,0,105000,0.1856,0.9895,0.0818,16516,1,202000,0.0818,0.0000
73.51,0.8417,19490,0,105000,0.1856,0.9895,0.0818,16516,1,202000,0.0818,0.0000
74.01,0.8417,19490,0,105000,0.1856,0.9895,0.0818,16516,1,202000,0.0818,0.0000
74.51,0.8420,16318,0,105000,0.1554,0.9895,0.0818,16516,1,202000,0.0818,0.0000
75.01,0.8726,19441,0,105000,0.1852,0.9896,0.0818,16525,1,202000,0.0818,0.0000
75.51,0.8726,19441,0,105000,0.1852,0.9896,0.0818,16525,1,202000,0.0818,0.0000
76.01,0.8726,19441,0,105000,0.1852,0.9896,0.0818,16525,1,202000,0.0818,0.0000
76.51,0.8730,16201,0,105000,0.1543,0.0130,0.0818,16525,1,202000,0.0818,0.0000
77.01,0.9032,22587,0,105000,0.2151,0.9890,0.0818,16525,1,202000,0.0818,0.0000
77.51,0.9032,22587,0,105000,0.2151,0.9890,0.0818,16525,1,202000,0.0818,0.0000
78.01,0.9036,22694,0,105000,0.2161,0.9895,0.1297,26209,1,202000,0.1297,0.0000
78.51,0.9039,19432,0,105000,0.1851,0.0127,0.1297,26209,1,202000,0.1297,0.0000
79.01,0.9039,19432,0,105000,0.1851,0.0127,0.1297,26209,1,202000,0.1297,0.0000
79.51,0.9039,19432,0,105000,0.1851,0.0127,0.1297,26209,1,202000,0.1297,0.0000
80.01,0.9342,19335,0,105000,0.1841,0.0130,0.1297,26209,1,202000,0.1297,0.0000
80.51,0.9342,19335,0,105000,0.1841,0.0130,0.1297,26209,1,202000,0.1297,0.0000
81.01,0.9645,25693,0,105000,0.2447,0.9895,0.1297,26209,1,202000,0.1297,0.0000
81.51,0.9645,25693,0,105000,0.2447,0.9895,0.1288,26022,1,202000,0.1288,0.0000
82.01,0.9645,25693,0,105000,0.2447,0.9895,0.1288,26022,1,202000,0.1288,0.0000
82.51,0.9645,25693,0,105000,0.2447,0.9895,0.0968,19547,1,202000,0.0968,0.0000
83.01,0.9645,25693,0,105000,0.2447,0.9895,0.0968,19547,1,202000,0.0968,0.0000
83.51,0.9649,9621,0,105000,0.0916,0.0130,0.0968,19547,1,202000,0.0968,0.0000
84.01,0.9649,9621,0,105000,0.0916,0.0130,0.0968,19547,1,202000,0.0968,0.0000
84.51,0.9951,15981,0,105000,0.1522,0.9896,0.0801,16186,1,202000,0.0801,0.0000
85.01,0.9955,16051,0,105000,0.1529,0.9891,0.0801,16186,1,202000,0.0801,0.0000
85.51,0.9958,16085,0,105000,0.1532,0.9896,0.0801,16186,1,202000,0.0801,0.0000
86.01,0.9961,16150,0,105000,0.1538,0.9895,0.0807,16298,1,202000,0.0807,0.0000
86.51,0.9961,16150,0,105000,0.1538,0.9895,0.0807,16298,1,202000,0.0807,0.0000
87.01,0.9961,16150,0,105000,0.1538,0.9895,0.0489,9879,1,202000,0.0489,0.0000
87.51,0.9961,16150,0,105000,0.1538,0.9895,0.0489,9879,1,202000,0.0489,0.0000
88.01,0.9968,3260,0,105000,0.0310,0.0127,0.0326,6594,1,202000,0.0326,0.0000
88.51,0.9957,9627,0,105000,0.0917,0.9896,0.0326,6594,1,202000,0.0326,0.0000
89.01,0.9957,9627,0,105000,0.0917,0.9896,0.0326,6594,1,202000,0.0326,0.0000
89.51,0.9960,16054,0,105000,0.1529,0.9893,0.0326,6594,1,202000,0.0326,0.0000
90.01,0.9971,16227,0,105000,0.1545,0.9895,0.0326,6594,1,202000,0.0326,0.0000
90.51,0.9974,16260,0,105000,0.1549,0.9891,0.0814,16433,1,202000,0.0814,0.0000
91.01,0.9974,16260,0,105000,0.1549,0.9891,0.0814,16433,1,202000,0.0814,0.0000
91.51,0.9974,16260,0,105000,0.1549,0.9891,0.0653,13186,1,202000,0.0653,0.0000
92.01,0.9974,16260,0,105000,0.1549,0.9891,0.0653,13186,1,202000,0.0653,0.0000
92.51,0.9977,3291,0,105000,0.0313,0.0127,0.0653,13186,1,202000,0.0653,0.0000
93.01,0.9968,9702,0,105000,0.0924,0.9891,0.0653,13186,1,202000,0.0653,0.0000
93.51,0.9968,9702,0,105000,0.0924,0.9891,0.0653,13186,1,202000,0.0653,0.0000
94.01,0.9978,16207,0,105000,0.1544,0.9895,0.0811,16380,1,202000,0.0811,0.0000
94.51,0.9981,16265,0,105000,0.1549,0.9891,0.0811,16380,1,202000,0.0811,0.0000
95.01,0.9985,16296,0,105000,0.1552,0.9895,0.0816,16480,1,202000,0.0816,0.0000
95.51,0.9985,16296,0,105000,0.1552,0.9895,0.0816,16480,1,202000,0.0816,0.0000
96.01,0.9985,16296,0,105000,0.1552,0.9895,0.0816,16480,1,202000,0.0816,0.0000
96.51,0.9988,6577,0,105000,0.0626,0.0128,0.0493,9949,1,202000,0.0493,0.0000
97.01,0.9988,6577,0,105000,0.0626,0.0128,0.0493,9949,1,202000,0.0493,0.0000
97.51,0.9976,13001,0,105000,0.1238,0.9895,0.0493,9949,1,202000,0.0493,0.0000
98.01,0.9982,16266,0,105000,0.1549,0.9895,0.0493,9949,1,202000,0.0493,0.0000
98.52,0.9989,16271,0,105000,0.1550,0.0128,0.0979,19776,1,202000,0.0979,0.0000
99.02,0.9978,22689,0,105000,0.2161,0.9895,0.0979,19776,1,202000,0.0979,0.0000
99.52,0.9978,22689,0,105000,0.2161,0.9895,0.0979,19776,1,202000,0.0979,0.0000
100.02,0.9978,22689,0,105000,0.2161,0.9895,0.0979,19776,1,202000,0.0979,0.0000
100.52,0.9981,16265,0,105000,0.1549,0.0127,0.0979,19776,1,202000,0.0979,0.0000
101.02,0.9961,22692,0,105000,0.2161,0.9895,0.0979,19776,1,202000,0.0979,0.0000
101.52,0.9961,22692,0,105000,0.2161,0.9895,0.0979,19776,1,202000,0.0979,0.0000
102.02,0.9961,22692,0,105000,0.2161,0.9895,0.1138,22980,1,202000,0.1138,0.0000
102.52,0.9961,22692,0,105000,0.2161,0.9895,0.1138,22980,1,202000,0.1138,0.0000
103.02,0.9954,22558,0,105000,0.2148,0.9895,0.1138,22980,1,202000,0.1138,0.0000
103.52,0.9954,22558,0,105000,0.2148,0.9895,0.1138,22980,1,202000,0.1138,0.0000
104.02,0.9954,22558,0,105000,0.2148,0.9895,0.1138,22980,1,202000,0.1138,0.0000
104.52,0.9954,22558,0,105000,0.2148,0.9895,0.1131,22853,1,202000,0.1131,0.0000
105.02,0.9954,22558,0,105000,0.2148,0.9895,0.1131,22853,1,202000,0.1131,0.0000
105.52,0.9961,16146,0,105000,0.1538,0.0130,0.1131,22853,1,202000,0.1131,0.0000
106.02,0.9961,16146,0,105000,0.1538,0.0130,0.1131,22853,1,202000,0.1131,0.0000
106.52,0.9961,16146,0,105000,0.1538,0.0130,0.1131,22853,1,202000,0.1131,0.0000
107.02,0.9961,16146,0,105000,0.1538,0.0130,0.0967,19542,1,202000,0.0967,0.0000
107.52,0.9954,16158,0,105000,0.1539,0.0131,0.0967,19542,1,202000,0.0967,0.0000
108.02,0.9943,22489,0,105000,0.2142,0.9895,0.0967,19542,1,202000,0.0967,0.0000
108.52,0.9943,22489,0,105000,0.2142,0.9895,0.0967,19542,1,202000,0.0967,0.0000
109.02,0.9943,22489,0,105000,0.2142,0.9895,0.1128,22785,1,202000,0.1128,0.0000
109.52,0.9943,22489,0,105000,0.2142,0.9895,0.1128,22785,1,202000,0.1128,0.0000
110.02,0.9946,16057,0,105000,0.1529,0.9895,0.1128,22785,1,202000,0.1128,0.0000
110.52,0.9946,16057,0,105000,0.1529,0.9895,0.0805,16262,1,202000,0.0805,0.0000
111.02,0.9949,9617,0,105000,0.0916,0.0128,0.0805,16262,1,202000,0.0805,0.0000
111.52,0.9949,9617,0,105000,0.0916,0.0128,0.0805,16262,1,202000,0.0805,0.0000
112.02,0.9939,15962,0,105000,0.1520,0.9895,0.0805,16262,1,202000,0.0805,0.0000
112.52,0.9943,16038,0,105000,0.1527,0.9890,0.0801,16175,1,202000,0.0801,0.0000
113.02,0.9946,16136,0,105000,0.1537,0.9895,0.0801,16175,1,202000,0.0801,0.0000
113.52,0.9949,16144,0,105000,0.1538,0.9896,0.0801,16175,1,202000,0.0801,0.0000
114.02,0.9949,16144,0,105000,0.1538,0.9896,0.0809,16350,1,202000,0.0809,0.0000
114.52,0.9949,16144,0,105000,0.1538,0.9896,0.0809,16350,1,202000,0.0809,0.0000
115.02,0.9949,16144,0,105000,0.1538,0.9896,0.0490,9897,1,202000,0.0490,0.0000
115.52,0.9942,9596,0,105000,0.0914,0.9895,0.0490,9897,1,202000,0.0490,0.0000
116.02,0.9942,9596,0,105000,0.0914,0.9895,0.0490,9897,1,202000,0.0490,0.0000
116.52,0.9945,16040,0,105000,0.1528,0.9890,0.0490,9897,1,202000,0.0490,0.0000
117.02,0.9952,16066,0,105000,0.1530,0.9895,0.0490,9897,1,202000,0.0490,0.0000
117.52,0.9959,12972,0,105000,0.1235,0.0000,0.0805,16271,1,202000,0.0805,0.0000
118.02,0.9959,16216,0,105000,0.1544,0.9895,0.0805,16271,1,202000,0.0805,0.0000
118.52,0.9959,16216,0,105000,0.1544,0.9895,0.0813,16430,1,202000,0.0813,0.0000
119.02,0.9959,16216,0,105000,0.1544,0.9895,0.0813,16430,1,202000,0.0813,0.0000
119.52,0.9959,16216,0,105000,0.1544,0.9895,0.0327,6611,1,202000,0.0327,0.0000
120.02,0.9962,6538,0,105000,0.0623,0.9891,0.0327,6611,1,202000,0.0327,0.0000
120.52,0.9945,9646,0,105000,0.0919,0.9895,0.0327,6611,1,202000,0.0327,0.0000
121.02,0.9945,9646,0,105000,0.0919,0.9895,0.0327,6611,1,202000,0.0327,0.0000
121.52,0.9949,16116,0,105000,0.1535,0.9892,0.0327,6611,1,202000,0.0327,0.0000
122.02,0.9955,16180,0,105000,0.1541,0.9895,0.0975,19689,1,202000,0.0975,0.0000
122.52,0.9959,16240,0,105000,0.1547,0.9890,0.0975,19689,1,202000,0.0975,0.0000
123.02,0.9962,16314,0,105000,0.1554,0.9895,0.0818,16520,1,202000,0.0818,0.0000
123.52,0.9962,16314,0,105000,0.1554,0.9895,0.0818,16520,1,202000,0.0818,0.0000
124.02,0.9966,9842,0,105000,0.0937,0.0127,0.0818,16520,1,202000,0.0818,0.0000
124.52,0.9966,9842,0,105000,0.0937,0.0127,0.0818,16520,1,202000,0.0818,0.0000
125.02,0.9955,16271,0,105000,0.1550,0.9895,0.0818,16520,1,202000,0.0818,0.0000
125.52,0.9962,16240,0,105000,0.1547,0.0131,0.0977,19742,1,202000,0.0977,0.0000
126.02,0.9950,22621,0,105000,0.2154,0.9890,0.0977,19742,1,202000,0.0977,0.0000
126.52,0.9950,22621,0,105000,0.2154,0.9890,0.0977,19742,1,202000,0.0977,0.0000
127.02,0.9954,25893,0,105000,0.2466,0.9894,0.0977,19742,1,202000,0.0977,0.0000
127.52,0.9957,19410,0,105000,0.1849,0.0130,0.0977,19742,1,202000,0.0977,0.0000
128.02,0.9957,19410,0,105000,0.1849,0.0130,0.0977,19742,1,202000,0.0977,0.0000
128.52,0.9957,19410,0,105000,0.1849,0.0130,0.0977,19742,1,202000,0.0977,0.0000
129.02,0.9957,19410,0,105000,0.1849,0.0130,0.1131,22851,1,202000,0.1131,0.0000
129.52,0.9949,16133,0,105000,0.1536,0.0127,0.1131,22851,1,202000,0.1131,0.0000
130.02,0.9938,22554,0,105000,0.2148,0.9895,0.1131,22851,1,202000,0.1131,0.0000
130.52,0.9938,22554,0,105000,0.2148,0.9895,0.1131,22851,1,202000,0.1131,0.0000
131.02,0.9938,22554,0,105000,0.2148,0.9895,0.1131,22850,1,202000,0.1131,0.0000
131.52,0.9938,22554,0,105000,0.2148,0.9895,0.1131,22850,1,202000,0.1131,0.0000
132.02,0.9942,16132,0,105000,0.1536,0.9895,0.1131,22850,1,202000,0.1131,0.0000
132.52,0.9945,12895,0,105000,0.1228,0.0127,0.0809,16337,1,202000,0.0809,0.0000
133.02,0.9945,12895,0,105000,0.1228,0.0127,0.0809,16337,1,202000,0.0809,0.0000
133.52,0.9945,12895,0,105000,0.1228,0.0127,0.0809,16337,1,202000,0.0809,0.0000
134.02,0.9942,16100,0,105000,0.1533,0.9891,0.0809,16337,1,202000,0.0809,0.0000
134.52,0.9946,16134,0,105000,0.1537,0.9895,0.0969,19567,1,202000,0.0969,0.0000
135.02,0.9952,16168,0,105000,0.1540,0.0131,0.0969,19567,1,202000,0.0969,0.0000
135.52,0.9952,16168,0,105000,0.1540,0.0131,0.0969,19567,1,202000,0.0969,0.0000
136.02,0.9952,16168,0,105000,0.1540,0.0131,0.0969,19567,1,202000,0.0969,0.0000
136.52,0.9952,16168,0,105000,0.1540,0.0131,0.0969,19567,1,202000,0.0969,0.0000
137.02,0.9935,16143,0,105000,0.1537,0.9896,0.0807,16304,1,202000,0.0807,0.0000
137.52,0.9938,16105,0,105000,0.1534,0.9896,0.0807,16304,1,202000,0.0807,0.0000
138.02,0.9938,16105,0,105000,0.1534,0.9896,0.0808,16318,1,202000,0.0808,0.0000
138.52,0.9942,9652,0,105000,0.0919,0.0127,0.0808,16318,1,202000,0.0808,0.0000
139.02,0.9942,9652,0,105000,0.0919,0.0127,0.0808,16318,1,202000,0.0808,0.0000
139.52,0.9942,9652,0,105000,0.0919,0.0127,0.0808,16318,1,202000,0.0808,0.0000
140.02,0.9935,16077,0,105000,0.1531,0.9895,0.0808,16318,1,202000,0.0808,0.0000
140.52,0.9938,16140,0,105000,0.1537,0.9895,0.0806,16282,1,202000,0.0806,0.0000
141.02,0.9942,16173,0,105000,0.1540,0.9891,0.0806,16282,1,202000,0.0806,0.0000
