elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
0.1,75346.0,31662.0,43684.0,36163.8,32809.3,22240.7,21392.5,0.0,185776.8,0.0,33864.4,200400.1,485099.2,685499.3,540272.5,1031900.8,221940.6,42
1.1,75574.0,31890.0,43684.0,36193.0,32837.4,22269.2,21420.6,0.0,185776.8,0.0,33893.5,200400.3,485120.2,685520.5,540251.5,1031900.8,221969.8,42
2.1,75574.0,31890.0,43684.0,36191.1,32835.5,22267.3,21418.7,0.0,185776.8,0.0,33911.9,200400.2,485152.9,685553.1,540218.8,1031900.8,221968.0,42
3.1,75574.0,31890.0,43684.0,36224.7,32868.7,22300.7,21451.9,0.0,185776.8,0.0,33692.0,200403.2,485345.4,685748.6,540026.3,1031900.8,222001.5,42
4.1,75574.0,31890.0,43684.0,36227.0,32871.0,22303.0,21454.2,0.0,185776.6,0.0,33712.9,200403.4,485319.4,685722.7,540052.3,1031900.8,222003.6,42
5.1,75574.0,31890.0,43684.0,36229.4,32873.4,22305.4,21456.6,0.0,185311.3,0.0,33713.4,199941.2,485917.4,685858.6,539454.3,1031900.8,221540.7,42
6.1,75574.0,31890.0,43684.0,36223.5,32867.5,22299.5,21450.7,0.0,185291.5,0.0,33713.4,199921.7,485929.9,685851.6,539441.8,1031900.8,221515.0,42
7.1,75574.0,31890.0,43684.0,36233.6,32877.6,22309.6,21460.8,0.0,185291.5,0.0,33786.6,199921.6,485996.6,685918.2,539375.1,1031900.8,221525.1,42
8.1,75574.0,31890.0,43684.0,36238.5,32882.3,22314.4,21465.6,0.0,185291.5,0.0,33862.9,199921.8,486099.3,686021.1,539272.4,1031900.8,221530.0,42
9.1,75574.0,31890.0,43684.0,36230.5,32874.4,22306.5,21457.6,0.0,185291.5,0.0,33937.1,199921.9,486157.6,686079.5,539214.2,1031900.8,221522.0,42
10.1,75574.0,31890.0,43684.0,36213.3,32857.2,22289.3,21440.4,0.0,185291.5,0.0,33956.4,199921.9,486172.6,686094.5,539199.2,1031900.8,221504.8,42
11.1,75574.0,31890.0,43684.0,36238.5,32881.5,22313.6,21464.7,0.0,184952.0,0.0,33970.6,199584.5,486529.9,686114.4,538841.8,1031900.8,221190.5,42
12.1,75574.0,31890.0,43684.0,36238.6,32881.6,22313.8,21464.8,0.0,184638.0,0.0,33971.2,199272.4,486835.1,686107.5,538536.7,1031900.8,220876.6,42
13.1,75574.0,31890.0,43684.0,36186.7,32829.7,22261.8,21412.9,0.0,184355.0,0.0,33971.0,198991.9,487108.7,686100.6,538263.0,1031900.8,220541.7,42
14.1,75574.0,31890.0,43684.0,36198.8,32841.9,22274.0,21425.1,0.0,184058.3,0.0,33974.3,198697.0,487408.5,686105.5,537963.2,1031900.8,220257.1,42
15.1,75574.0,31890.0,43684.0,36187.1,32830.1,22262.2,21413.3,0.0,183677.5,0.0,33647.8,198319.1,487472.8,685791.9,537899.4,1031900.8,219864.6,42
16.1,75574.0,31890.0,43684.0,36191.1,32834.2,22266.3,21417.4,0.0,183276.3,0.0,33648.6,197920.2,487853.7,685773.9,537518.0,1031900.8,219467.4,42
17.1,75576.0,31890.0,43686.0,36067.1,32710.2,22142.3,21293.4,0.0,183063.6,0.0,33648.4,197708.9,488048.6,685757.5,537323.1,1031900.8,219130.8,42
18.1,75576.0,31890.0,43686.0,36072.6,32715.6,22147.8,21298.9,0.0,183063.6,0.0,33654.1,197708.9,488067.1,685775.9,537304.6,1031900.8,219136.2,42
19.1,75576.0,31890.0,43686.0,35994.8,32637.8,22070.0,21221.0,0.0,183063.6,0.0,33590.2,197709.1,488040.3,685749.4,537331.4,1031900.8,219058.5,42
20.1,75576.0,31890.0,43686.0,35911.1,32554.1,21986.3,21137.3,0.0,183063.6,0.0,33609.6,197709.2,488058.2,685767.4,537313.5,1031900.8,218974.8,42
21.1,75576.0,31890.0,43686.0,35909.1,32552.2,21984.3,21135.4,0.0,183063.6,0.0,33683.1,197709.3,488140.1,685849.4,537231.6,1031900.8,218972.8,42
22.1,75576.0,31890.0,43686.0,35909.5,32552.5,21984.6,21135.7,0.0,183063.7,0.0,33780.5,197709.5,488227.4,685936.9,537144.3,1031900.8,218973.1,42
23.1,75576.0,31890.0,43686.0,35909.7,32552.7,21984.8,21135.9,0.0,183063.7,0.0,33910.3,197709.7,488384.5,686094.2,536987.2,1031900.8,218973.3,42
24.1,75578.0,31892.0,43686.0,35910.1,32553.1,21985.2,21136.3,0.0,182584.2,0.0,33948.3,197231.6,488820.5,686052.1,536551.2,1031900.8,218494.3,42
25.1,75578.0,31892.0,43686.0,35904.4,32547.4,21979.5,21130.6,0.0,182568.5,0.0,33978.0,197216.4,488875.9,686092.3,536495.8,1031900.8,218472.9,42
26.1,75578.0,31892.0,43686.0,35865.0,32508.1,21940.2,21091.3,0.0,182174.3,0.0,34052.0,196824.1,489324.8,686148.9,536046.9,1031900.8,218039.3,42
27.2,75580.0,31892.0,43688.0,35609.2,32252.2,21684.3,20835.4,0.0,182172.5,0.0,34088.7,196822.7,489360.6,686183.3,536011.1,1031900.8,217781.7,42
28.2,75580.0,31892.0,43688.0,35370.3,32013.3,21445.4,20596.5,0.0,181780.1,0.0,33365.9,196432.5,489039.7,685472.2,536332.0,1031900.8,217150.3,42
29.2,75580.0,31892.0,43688.0,35130.0,31773.0,21205.2,20356.2,0.0,181644.3,0.0,33435.8,196297.8,489249.8,685547.5,536121.9,1031900.8,216774.4,42
30.2,75580.0,31892.0,43688.0,34632.3,31275.3,20707.5,19858.5,0.0,181347.2,0.0,33298.3,196003.1,489374.3,685377.4,535997.4,1031900.8,215979.6,42
31.2,75580.0,31892.0,43688.0,34419.4,31062.4,20494.6,19645.6,0.0,181039.4,0.0,33299.6,195696.6,489715.6,685412.2,535656.1,1031900.8,215458.8,42
32.2,75580.0,31892.0,43688.0,34163.5,30806.5,20238.6,19389.7,0.0,180961.9,0.0,33300.1,195620.6,489787.6,685408.2,535584.1,1031900.8,215125.4,42
33.2,75580.0,31892.0,43688.0,33964.0,30607.0,20039.2,19190.2,0.0,180652.4,0.0,33300.2,195312.9,490096.5,685409.3,535275.3,1031900.8,214616.4,42
34.2,75580.0,31892.0,43688.0,33738.9,30381.9,19814.1,18965.2,0.0,180544.4,0.0,33346.7,195205.8,490230.3,685436.1,535141.4,1031900.8,214283.4,42
35.2,75580.0,31892.0,43688.0,33541.1,30184.1,19616.2,18767.3,0.0,180145.9,0.0,33384.0,194810.0,490664.0,685473.9,534707.7,1031900.8,213687.1,42
36.2,75580.0,31892.0,43688.0,33029.1,29672.1,19104.3,18255.3,0.0,180145.9,0.0,33021.0,194810.2,490278.1,685088.3,535093.6,1031900.8,213175.1,42
37.2,75580.0,31892.0,43688.0,32773.1,29416.1,18848.3,17999.3,0.0,180145.9,0.0,33021.1,194810.3,490331.8,685142.0,535040.0,1031900.8,212919.1,42
38.2,75580.0,31892.0,43688.0,32493.1,29136.1,18568.3,17719.3,0.0,180145.9,0.0,33039.3,194810.2,490313.4,685123.6,535058.3,1031900.8,212639.1,42
39.2,75580.0,31892.0,43688.0,32325.2,28968.2,18400.4,17551.5,0.0,180023.9,0.0,32690.7,194688.8,490109.1,684797.9,535262.6,1031900.8,212349.1,42
40.2,75580.0,31892.0,43688.0,32113.3,28756.3,18188.4,17339.5,0.0,179715.4,0.0,32736.6,194383.1,490461.0,684844.1,534910.7,1031900.8,211828.7,42
41.2,75580.0,31892.0,43688.0,31867.3,28510.3,17942.4,17093.5,0.0,179715.4,0.0,32791.6,194383.1,490525.5,684908.6,534846.2,1031900.8,211582.7,42
42.2,75580.0,31892.0,43688.0,31615.3,28258.3,17690.4,16841.5,0.0,179715.4,0.0,32883.7,194383.0,490632.5,685015.5,534739.2,1031900.8,211330.7,42
43.2,75580.0,31892.0,43688.0,31355.3,27998.3,17430.4,16581.5,0.0,179715.5,0.0,33003.2,194383.1,490764.6,685147.7,534607.1,1031900.8,211070.8,42
