t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
23.00,0.0310,3252,0,105000,0.0310,0.0000,0.0323,6517,1,202000,0.0323,0.0000
23.50,0.0314,3292,0,105000,0.0314,0.0000,0.0323,6517,1,202000,0.0323,0.0000
24.00,0.0311,3269,0,105000,0.0311,0.0000,0.0162,3269,1,202000,0.0162,0.0000
24.50,0.0313,3284,0,105000,0.0313,0.0000,0.0162,3269,1,202000,0.0162,0.0000
25.00,0.0309,3246,0,105000,0.0309,0.0000,0.0162,3269,1,202000,0.0162,0.0000
25.50,0.0313,3290,0,105000,0.0313,0.0000,0.0324,6544,1,202000,0.0324,0.0000
26.00,0.0315,3303,0,105000,0.0315,0.0000,0.0324,6544,1,202000,0.0324,0.0000
26.50,0.0314,3293,0,105000,0.0314,0.0000,0.0163,3293,1,202000,0.0163,0.0000
27.00,0.0313,3288,0,105000,0.0313,0.0000,0.0163,3293,1,202000,0.0163,0.0000
27.50,0.0317,3327,0,105000,0.0317,0.0000,0.0163,3293,1,202000,0.0163,0.0000
28.00,0.0622,6530,0,105000,0.0622,0.0000,0.0329,6640,1,202000,0.0329,0.0000
28.50,0.0623,6544,0,105000,0.0623,0.0000,0.0329,6640,1,202000,0.0329,0.0000
29.00,0.0629,6601,0,105000,0.0629,0.0000,0.0327,6601,1,202000,0.0327,0.0000
29.50,0.0937,9834,0,105000,0.0937,0.0000,0.0327,6601,1,202000,0.0327,0.0000
30.00,0.0942,9893,0,105000,0.0942,0.0000,0.0655,13226,1,202000,0.0655,0.0000
30.50,0.1249,13114,0,105000,0.1249,0.0000,0.0655,13226,1,202000,0.0655,0.0000
31.00,0.0940,9872,0,105000,0.0940,0.0000,0.0489,9872,1,202000,0.0489,0.0000
31.50,0.1248,13100,0,105000,0.1248,0.0000,0.0489,9872,1,202000,0.0489,0.0000
32.00,0.1553,16311,0,105000,0.1553,0.0000,0.0489,9872,1,202000,0.0489,0.0000
32.50,0.1241,13026,0,105000,0.1241,0.0000,0.0810,16357,1,202000,0.0810,0.0000
33.00,0.1548,16259,0,105000,0.1548,0.0000,0.0810,16357,1,202000,0.0810,0.0000
33.50,0.1547,16239,0,105000,0.1547,0.0000,0.0645,13020,1,202000,0.0645,0.0000
34.00,0.1547,16239,0,105000,0.1547,0.0000,0.0645,13020,1,202000,0.0645,0.0000
34.51,0.1547,16239,0,105000,0.1547,0.0000,0.0645,13038,1,202000,0.0645,0.0000
35.01,0.0924,9700,0,105000,0.0924,0.0000,0.0645,13038,1,202000,0.0645,0.0000
35.51,0.0924,9700,0,105000,0.0924,0.0000,0.0482,9736,1,202000,0.0482,0.0000
36.01,0.0617,6475,0,105000,0.0617,0.0000,0.0482,9736,1,202000,0.0482,0.0000
36.51,0.0617,6475,0,105000,0.0617,0.0000,0.0482,9736,1,202000,0.0482,0.0000
37.01,0.0310,3250,0,105000,0.0310,0.0000,0.0322,6513,1,202000,0.0322,0.0000
37.51,0.0314,3295,0,105000,0.0314,0.0000,0.0322,6513,1,202000,0.0322,0.0000
38.01,0.0314,3295,0,105000,0.0314,0.0000,0.0325,6562,1,202000,0.0325,0.0000
38.51,0.0311,3267,0,105000,0.0311,0.0000,0.0325,6562,1,202000,0.0325,0.0000
39.01,0.0310,3253,0,105000,0.0310,0.0000,0.0325,6562,1,202000,0.0325,0.0000
39.51,0.0314,3297,0,105000,0.0314,0.0000,0.0325,6558,1,202000,0.0325,0.0000
40.01,0.0310,3254,0,105000,0.0310,0.0000,0.0325,6558,1,202000,0.0325,0.0000
40.51,0.0313,3291,0,105000,0.0313,0.0000,0.0163,3291,1,202000,0.0163,0.0000
41.01,0.0313,3286,0,105000,0.0313,0.0000,0.0163,3291,1,202000,0.0163,0.0000
41.51,0.0312,3281,0,105000,0.0312,0.0000,0.0328,6619,1,202000,0.0328,0.0000
42.01,0.0315,3303,0,105000,0.0315,0.0000,0.0328,6619,1,202000,0.0328,0.0000
42.51,0.0621,6517,0,105000,0.0621,0.0000,0.0322,6503,1,202000,0.0322,0.0000
43.01,0.0619,6503,0,105000,0.0619,0.0000,0.0322,6503,1,202000,0.0322,0.0000
43.51,0.0631,6621,0,105000,0.0631,0.0000,0.0322,6503,1,202000,0.0322,0.0000
44.01,0.0938,9844,0,105000,0.0938,0.0000,0.0493,9956,1,202000,0.0493,0.0000
44.51,0.0940,9875,0,105000,0.0940,0.0000,0.0493,9956,1,202000,0.0493,0.0000
45.01,0.0940,9865,0,105000,0.0940,0.0000,0.0488,9865,1,202000,0.0488,0.0000
45.51,0.0939,9856,0,105000,0.0939,0.0000,0.0488,9865,1,202000,0.0488,0.0000
46.01,0.1247,13094,0,105000,0.1247,0.0000,0.0488,9865,1,202000,0.0488,0.0000
46.51,0.1547,16247,0,105000,0.1547,0.0000,0.0809,16350,1,202000,0.0809,0.0000
47.01,0.1547,16247,0,105000,0.1547,0.0000,0.0809,16350,1,202000,0.0809,0.0000
47.51,0.1547,16240,0,105000,0.1547,0.0000,0.0644,13014,1,202000,0.0644,0.0000
48.01,0.1547,16240,0,105000,0.1547,0.0000,0.0644,13014,1,202000,0.0644,0.0000
48.51,0.1247,13096,0,105000,0.1247,0.0000,0.0810,16366,1,202000,0.0810,0.0000
49.01,0.0935,9813,0,105000,0.0935,0.0000,0.0810,16366,1,202000,0.0810,0.0000
49.51,0.0935,9813,0,105000,0.0935,0.0000,0.0486,9810,1,202000,0.0486,0.0000
50.01,0.0927,9738,0,105000,0.0927,0.0000,0.0486,9810,1,202000,0.0486,0.0000
50.51,0.0927,9738,0,105000,0.0927,0.0000,0.0486,9810,1,202000,0.0486,0.0000
51.01,0.0927,9730,0,105000,0.0927,0.0000,0.0642,12961,1,202000,0.0642,0.0000
51.51,0.0930,9761,0,105000,0.0930,0.0000,0.0642,12961,1,202000,0.0642,0.0000
52.01,0.0930,9761,0,105000,0.0930,0.0000,0.0485,9794,1,202000,0.0485,0.0000
52.51,0.0623,6539,0,105000,0.0623,0.0000,0.0485,9794,1,202000,0.0485,0.0000
53.01,0.0623,6539,0,105000,0.0623,0.0000,0.0323,6523,1,202000,0.0323,0.0000
53.51,0.0310,3260,0,105000,0.0310,0.0000,0.0323,6523,1,202000,0.0323,0.0000
54.01,0.0314,3298,0,105000,0.0314,0.0000,0.0323,6523,1,202000,0.0323,0.0000
54.51,0.0310,3257,0,105000,0.0310,0.0000,0.0161,3257,1,202000,0.0161,0.0000
55.01,0.0313,3289,0,105000,0.0313,0.0000,0.0161,3257,1,202000,0.0161,0.0000
55.51,0.0310,3256,0,105000,0.0310,0.0000,0.0325,6555,1,202000,0.0325,0.0000
56.01,0.0313,3291,0,105000,0.0313,0.0000,0.0325,6555,1,202000,0.0325,0.0000
56.51,0.0313,3291,0,105000,0.0313,0.0000,0.0163,3291,1,202000,0.0163,0.0000
57.01,0.0621,6517,0,105000,0.0621,0.0000,0.0163,3291,1,202000,0.0163,0.0000
57.51,0.0631,6629,0,105000,0.0631,0.0000,0.0163,3291,1,202000,0.0163,0.0000
58.01,0.0631,6629,0,105000,0.0631,0.0000,0.0492,9930,1,202000,0.0492,0.0000
58.51,0.0630,6617,0,105000,0.0630,0.0000,0.0492,9930,1,202000,0.0492,0.0000
59.01,0.0938,9850,0,105000,0.0938,0.0000,0.0488,9849,1,202000,0.0488,0.0000
59.51,0.0938,9851,0,105000,0.0938,0.0000,0.0488,9849,1,202000,0.0488,0.0000
60.01,0.0936,9833,0,105000,0.0936,0.0000,0.0488,9849,1,202000,0.0488,0.0000
60.51,0.0940,9867,0,105000,0.0940,0.0000,0.0652,13167,1,202000,0.0652,0.0000
61.01,0.1239,13008,0,105000,0.1239,0.0000,0.0652,13167,1,202000,0.0652,0.0000
61.51,0.1239,13008,0,105000,0.1239,0.0000,0.0650,13124,1,202000,0.0650,0.0000
62.01,0.1240,13015,0,105000,0.1240,0.0000,0.0650,13124,1,202000,0.0650,0.0000
62.51,0.1240,13015,0,105000,0.1240,0.0000,0.0650,13124,1,202000,0.0650,0.0000
63.01,0.0941,9876,0,105000,0.0941,0.0000,0.0648,13091,1,202000,0.0648,0.0000
63.51,0.1241,13026,0,105000,0.1241,0.0000,0.0648,13091,1,202000,0.0648,0.0000
64.01,0.1241,13026,0,105000,0.1241,0.0000,0.0650,13136,1,202000,0.0650,0.0000
64.51,0.1241,13033,0,105000,0.1241,0.0000,0.0650,13136,1,202000,0.0650,0.0000
65.01,0.1241,13033,0,105000,0.1241,0.0000,0.0645,13023,1,202000,0.0645,0.0000
65.51,0.0930,9770,0,105000,0.0930,0.0000,0.0645,13023,1,202000,0.0645,0.0000
66.01,0.1236,12977,0,105000,0.1236,0.0000,0.0643,12993,1,202000,0.0643,0.0000
66.51,0.1236,12977,0,105000,0.1236,0.0000,0.0643,12993,1,202000,0.0643,0.0000
67.01,0.0928,9744,0,105000,0.0928,0.0000,0.0643,12993,1,202000,0.0643,0.0000
67.51,0.0928,9744,0,105000,0.0928,0.0000,0.0481,9707,1,202000,0.0481,0.0000
68.01,0.0618,6492,0,105000,0.0618,0.0000,0.0481,9707,1,202000,0.0481,0.0000
68.51,0.0624,6554,0,105000,0.0624,0.0000,0.0324,6551,1,202000,0.0324,0.0000
69.01,0.0309,3248,0,105000,0.0309,0.0000,0.0324,6551,1,202000,0.0324,0.0000
69.51,0.0310,3259,0,105000,0.0310,0.0000,0.0324,6551,1,202000,0.0324,0.0000
70.01,0.0313,3285,0,105000,0.0313,0.0000,0.0324,6552,1,202000,0.0324,0.0000
70.51,0.0317,3331,0,105000,0.0317,0.0000,0.0324,6552,1,202000,0.0324,0.0000
71.01,0.0615,6454,0,105000,0.0615,0.0000,0.0160,3241,1,202000,0.0160,0.0000
71.51,0.0618,6490,0,105000,0.0618,0.0000,0.0160,3241,1,202000,0.0160,0.0000
72.01,0.0625,6564,0,105000,0.0625,0.0000,0.0160,3241,1,202000,0.0160,0.0000
72.51,0.0631,6625,0,105000,0.0631,0.0000,0.0491,9910,1,202000,0.0491,0.0000
73.01,0.0631,6622,0,105000,0.0631,0.0000,0.0491,9910,1,202000,0.0491,0.0000
73.51,0.0932,9791,0,105000,0.0932,0.0000,0.0326,6579,1,202000,0.0326,0.0000
74.01,0.0932,9791,0,105000,0.0932,0.0000,0.0326,6579,1,202000,0.0326,0.0000
74.51,0.0622,6532,0,105000,0.0622,0.0000,0.0486,9817,1,202000,0.0486,0.0000
75.01,0.0628,6597,0,105000,0.0628,0.0000,0.0486,9817,1,202000,0.0486,0.0000
75.51,0.0928,9746,0,105000,0.0928,0.0000,0.0484,9781,1,202000,0.0484,0.0000
76.01,0.0932,9781,0,105000,0.0932,0.0000,0.0484,9781,1,202000,0.0484,0.0000
76.51,0.0932,9781,0,105000,0.0932,0.0000,0.0484,9781,1,202000,0.0484,0.0000
77.01,0.0632,6641,0,105000,0.0632,0.0000,0.0493,9961,1,202000,0.0493,0.0000
77.51,0.0940,9866,0,105000,0.0940,0.0000,0.0493,9961,1,202000,0.0493,0.0000
78.01,0.1239,13011,0,105000,0.1239,0.0000,0.0644,13011,1,202000,0.0644,0.0000
78.51,0.1240,13023,0,105000,0.1240,0.0000,0.0644,13011,1,202000,0.0644,0.0000
79.01,0.1239,13005,0,105000,0.1239,0.0000,0.0644,13011,1,202000,0.0644,0.0000
79.51,0.1551,16290,0,105000,0.1551,0.0000,0.0966,19516,1,202000,0.0966,0.0000
80.01,0.1551,16290,0,105000,0.1551,0.0000,0.0966,19516,1,202000,0.0966,0.0000
80.51,0.1551,16290,0,105000,0.1551,0.0000,0.0647,13071,1,202000,0.0647,0.0000
81.01,0.0929,9759,0,105000,0.0929,0.0000,0.0647,13071,1,202000,0.0647,0.0000
81.51,0.0929,9758,0,105000,0.0929,0.0000,0.0644,13017,1,202000,0.0644,0.0000
82.01,0.0929,9758,0,105000,0.0929,0.0000,0.0644,13017,1,202000,0.0644,0.0000
82.51,0.0616,6470,0,105000,0.0616,0.0000,0.0322,6503,1,202000,0.0322,0.0000
83.01,0.0619,6503,0,105000,0.0619,0.0000,0.0322,6503,1,202000,0.0322,0.0000
83.51,0.0622,6534,0,105000,0.0622,0.0000,0.0322,6503,1,202000,0.0322,0.0000
84.01,0.0622,6534,0,105000,0.0622,0.0000,0.0324,6553,1,202000,0.0324,0.0000
84.51,0.0311,3263,0,105000,0.0311,0.0000,0.0324,6553,1,202000,0.0324,0.0000
85.01,0.0310,3254,0,105000,0.0310,0.0000,0.0164,3318,1,202000,0.0164,0.0000
85.51,0.0314,3292,0,105000,0.0314,0.0000,0.0164,3318,1,202000,0.0164,0.0000
86.01,0.0616,6470,0,105000,0.0616,0.0000,0.0164,3318,1,202000,0.0164,0.0000
86.51,0.0623,6540,0,105000,0.0623,0.0000,0.0483,9765,1,202000,0.0483,0.0000
87.01,0.0626,6575,0,105000,0.0626,0.0000,0.0483,9765,1,202000,0.0483,0.0000
87.51,0.0316,3317,0,105000,0.0316,0.0000,0.0327,6605,1,202000,0.0327,0.0000
88.01,0.0314,3299,0,105000,0.0314,0.0000,0.0327,6605,1,202000,0.0327,0.0000
88.51,0.0306,3218,0,105000,0.0306,0.0000,0.0486,9815,1,202000,0.0486,0.0000
89.01,0.0313,3290,0,105000,0.0313,0.0000,0.0486,9815,1,202000,0.0486,0.0000
89.51,0.0317,3327,0,105000,0.0317,0.0000,0.0165,3327,1,202000,0.0165,0.0000
90.01,0.0623,6540,0,105000,0.0623,0.0000,0.0165,3327,1,202000,0.0165,0.0000
90.51,0.0620,6510,0,105000,0.0620,0.0000,0.0165,3327,1,202000,0.0165,0.0000
91.01,0.0936,9832,0,105000,0.0936,0.0000,0.0652,13163,1,202000,0.0652,0.0000
91.51,0.0633,6645,0,105000,0.0633,0.0000,0.0652,13163,1,202000,0.0652,0.0000
92.01,0.0942,9888,0,105000,0.0942,0.0000,0.0330,6657,1,202000,0.0330,0.0000
92.51,0.1241,13034,0,105000,0.1241,0.0000,0.0330,6657,1,202000,0.0330,0.0000
93.01,0.1240,13025,0,105000,0.1240,0.0000,0.0330,6657,1,202000,0.0330,0.0000
93.51,0.1239,13014,0,105000,0.1239,0.0000,0.0805,16253,1,202000,0.0805,0.0000
94.01,0.0936,9832,0,105000,0.0936,0.0000,0.0651,13156,1,202000,0.0651,0.0000
94.51,0.1246,13086,0,105000,0.1246,0.0000,0.0651,13156,1,202000,0.0651,0.0000
95.02,0.1246,13086,0,105000,0.1246,0.0000,0.0651,13156,1,202000,0.0651,0.0000
95.52,0.1246,13086,0,105000,0.1246,0.0000,0.0648,13094,1,202000,0.0648,0.0000
96.02,0.0617,6475,0,105000,0.0617,0.0000,0.0648,13094,1,202000,0.0648,0.0000
96.52,0.0614,6445,0,105000,0.0614,0.0000,0.0481,9710,1,202000,0.0481,0.0000
97.02,0.0931,9778,0,105000,0.0931,0.0000,0.0481,9710,1,202000,0.0481,0.0000
97.52,0.0931,9778,0,105000,0.0931,0.0000,0.0481,9710,1,202000,0.0481,0.0000
98.02,0.0623,6539,0,105000,0.0623,0.0000,0.0486,9812,1,202000,0.0486,0.0000
98.52,0.0620,6505,0,105000,0.0620,0.0000,0.0486,9812,1,202000,0.0486,0.0000
99.02,0.0620,6505,0,105000,0.0620,0.0000,0.0326,6576,1,202000,0.0326,0.0000
99.52,0.0316,3322,0,105000,0.0316,0.0000,0.0326,6576,1,202000,0.0326,0.0000
100.02,0.0621,6518,0,105000,0.0621,0.0000,0.0326,6576,1,202000,0.0326,0.0000
100.52,0.0617,6481,0,105000,0.0617,0.0000,0.0484,9780,1,202000,0.0484,0.0000
101.02,0.0620,6513,0,105000,0.0620,0.0000,0.0484,9780,1,202000,0.0484,0.0000
101.52,0.0625,6560,0,105000,0.0625,0.0000,0.0325,6560,1,202000,0.0325,0.0000
102.02,0.0631,6624,0,105000,0.0631,0.0000,0.0325,6560,1,202000,0.0325,0.0000
102.52,0.0630,6610,0,105000,0.0630,0.0000,0.0490,9908,1,202000,0.0490,0.0000
103.02,0.0626,6577,0,105000,0.0626,0.0000,0.0490,9908,1,202000,0.0490,0.0000
103.52,0.0619,6496,0,105000,0.0619,0.0000,0.0323,6532,1,202000,0.0323,0.0000
104.02,0.0622,6532,0,105000,0.0622,0.0000,0.0323,6532,1,202000,0.0323,0.0000
104.52,0.0624,6551,0,105000,0.0624,0.0000,0.0323,6532,1,202000,0.0323,0.0000
105.02,0.0930,9760,0,105000,0.0930,0.0000,0.0647,13063,1,202000,0.0647,0.0000
105.52,0.0933,9794,0,105000,0.0933,0.0000,0.0647,13063,1,202000,0.0647,0.0000
106.02,0.0933,9794,0,105000,0.0933,0.0000,0.0328,6631,1,202000,0.0328,0.0000
106.52,0.0632,6631,0,105000,0.0632,0.0000,0.0328,6631,1,202000,0.0328,0.0000
107.02,0.0633,6647,0,105000,0.0633,0.0000,0.0328,6631,1,202000,0.0328,0.0000
107.52,0.0931,9777,0,105000,0.0931,0.0000,0.0649,13107,1,202000,0.0649,0.0000
108.02,0.1228,12899,0,105000,0.1228,0.0000,0.0649,13107,1,202000,0.0649,0.0000
108.52,0.1237,12984,0,105000,0.1237,0.0000,0.0643,12984,1,202000,0.0643,0.0000
109.02,0.1245,13069,0,105000,0.1245,0.0000,0.0643,12984,1,202000,0.0643,0.0000
109.52,0.1247,13094,0,105000,0.1247,0.0000,0.0643,12984,1,202000,0.0643,0.0000
110.02,0.1247,13094,0,105000,0.1247,0.0000,0.0813,16432,1,202000,0.0813,0.0000
110.52,0.1247,13094,0,105000,0.1247,0.0000,0.0813,16432,1,202000,0.0813,0.0000
111.02,0.0626,6573,0,105000,0.0626,0.0000,0.0325,6573,1,202000,0.0325,0.0000
111.52,0.0623,6542,0,105000,0.0623,0.0000,0.0325,6573,1,202000,0.0325,0.0000
112.02,0.0920,9664,0,105000,0.0920,0.0000,0.0641,12948,1,202000,0.0641,0.0000
112.52,0.0926,9728,0,105000,0.0926,0.0000,0.0641,12948,1,202000,0.0641,0.0000
113.02,0.0927,9734,0,105000,0.0927,0.0000,0.0485,9791,1,202000,0.0485,0.0000
113.52,0.0932,9791,0,105000,0.0932,0.0000,0.0485,9791,1,202000,0.0485,0.0000
114.02,0.0932,9791,0,105000,0.0932,0.0000,0.0485,9791,1,202000,0.0485,0.0000
114.52,0.0628,6595,0,105000,0.0628,0.0000,0.0489,9882,1,202000,0.0489,0.0000
115.02,0.0628,6595,0,105000,0.0628,0.0000,0.0489,9882,1,202000,0.0489,0.0000
115.52,0.0312,3279,0,105000,0.0312,0.0000,0.0161,3246,1,202000,0.0161,0.0000
116.02,0.0313,3282,0,105000,0.0313,0.0000,0.0161,3246,1,202000,0.0161,0.0000
116.52,0.0309,3240,0,105000,0.0309,0.0000,0.0161,3246,1,202000,0.0161,0.0000
117.02,0.0315,3311,0,105000,0.0315,0.0000,0.0325,6559,1,202000,0.0325,0.0000
117.52,0.0627,6587,0,105000,0.0627,0.0000,0.0325,6559,1,202000,0.0325,0.0000
118.02,0.0627,6587,0,105000,0.0627,0.0000,0.0327,6602,1,202000,0.0327,0.0000
118.52,0.0000,0,0,105000,0.0000,0.0000,0.0327,6602,1,202000,0.0327,0.0000
119.02,0.0316,3314,0,105000,0.0316,0.0000,0.0327,6602,1,202000,0.0327,0.0000
119.52,0.0313,3282,0,105000,0.0313,0.0000,0.0327,6602,1,202000,0.0327,0.0000
120.02,0.0316,3317,0,105000,0.0316,0.0000,0.0327,6606,1,202000,0.0327,0.0000
120.52,0.0316,3317,0,105000,0.0316,0.0000,0.0327,6606,1,202000,0.0327,0.0000
121.02,0.0000,0,0,105000,0.0000,0.0000,0.0163,3291,1,202000,0.0163,0.0000
121.52,0.0316,3323,0,105000,0.0316,0.0000,0.0163,3291,1,202000,0.0163,0.0000
122.02,0.0316,3323,0,105000,0.0316,0.0000,0.0163,3291,1,202000,0.0163,0.0000
122.52,0.0316,3323,0,105000,0.0316,0.0000,0.0163,3291,1,202000,0.0163,0.0000
123.02,0.0000,0,0,105000,0.0000,0.0000,0.0163,3291,1,202000,0.0163,0.0000
123.52,0.0000,0,0,105000,0.0000,0.0000,0.0163,3291,1,202000,0.0163,0.0000
124.02,0.0000,0,0,105000,0.0000,0.0000,0.0165,3324,1,202000,0.0165,0.0000
124.52,0.0000,0,0,105000,0.0000,0.0000,0.0165,3324,1,202000,0.0165,0.0000
