t,p_used_tokens,p_usage,p_used_gb,p_running,p_queue,p_capacity,d_used_tokens,d_usage,d_used_gb,d_running,d_queue,d_capacity,d_transfer_req,d_prealloc_req,d_prealloc_usage
60.509,3261.0,0.02,0.3980712890625,,,208929.0,5086.0,0.02434319792848288,0.620849609375,1.0,0.0,208929.0,0.0,0.0,0.0
61.057,3261.0,0.02,0.3980712890625,,,208929.0,5086.0,0.02434319792848288,0.620849609375,1.0,0.0,208929.0,0.0,0.0,0.0
61.606,3261.0,0.02,0.3980712890625,,,208929.0,5086.0,0.02434319792848288,0.620849609375,1.0,0.0,208929.0,0.0,0.0,0.0
62.167,3261.0,0.02,0.3980712890625,,,208929.0,5086.0,0.02434319792848288,0.620849609375,1.0,0.0,208929.0,0.0,0.0,0.0
62.716,3261.0,0.02,0.3980712890625,,,208929.0,5086.0,0.02434319792848288,0.620849609375,1.0,0.0,208929.0,0.0,0.0,0.0
63.254,3261.0,0.02,0.3980712890625,,,208929.0,5086.0,0.02434319792848288,0.620849609375,1.0,0.0,208929.0,0.0,0.0,0.0
63.801,3261.0,0.02,0.3980712890625,,,208929.0,10417.0,0.04985904302418525,1.2716064453125,1.0,0.0,208929.0,1.0,0.0,0.0
64.345,3261.0,0.02,0.3980712890625,,,208929.0,10417.0,0.04985904302418525,1.2716064453125,1.0,0.0,208929.0,1.0,0.0,0.0
64.997,3261.0,0.02,0.3980712890625,,,208929.0,15770.0,0.07548018704918896,1.925048828125,2.0,0.0,208929.0,1.0,0.0,0.0
65.549,3261.0,0.02,0.3980712890625,,,208929.0,15770.0,0.07548018704918896,1.925048828125,2.0,0.0,208929.0,1.0,0.0,0.0
66.103,3261.0,0.02,0.3980712890625,,,208929.0,15884.0,0.07602582695556864,1.93896484375,3.0,0.0,208929.0,0.0,0.0,0.0
66.682,3261.0,0.02,0.3980712890625,,,208929.0,15884.0,0.07602582695556864,1.93896484375,3.0,0.0,208929.0,0.0,0.0,0.0
67.227,3261.0,0.02,0.3980712890625,,,208929.0,26660.0,0.12760315705335307,3.25439453125,3.0,0.0,208929.0,2.0,0.0,0.0
67.777,3261.0,0.02,0.3980712890625,,,208929.0,26660.0,0.12760315705335307,3.25439453125,3.0,0.0,208929.0,2.0,0.0,0.0
68.354,3261.0,0.02,0.3980712890625,,,208929.0,32224.0,0.154234213536656,3.93359375,5.0,0.0,208929.0,1.0,0.0,0.0
69.036,3261.0,0.02,0.3980712890625,,,208929.0,32224.0,0.154234213536656,3.93359375,5.0,0.0,208929.0,1.0,0.0,0.0
69.587,3261.0,0.02,0.3980712890625,,,208929.0,37855.0,0.1811859531228312,4.6209716796875,7.0,0.0,208929.0,0.0,0.0,0.0
70.165,3261.0,0.02,0.3980712890625,,,208929.0,37855.0,0.1811859531228312,4.6209716796875,7.0,0.0,208929.0,0.0,0.0,0.0
70.717,3261.0,0.02,0.3980712890625,,,208929.0,38601.0,0.18475654408914033,4.7120361328125,6.0,0.0,208929.0,1.0,0.0,0.0
71.278,5926.0,0.03,0.723388671875,,,208929.0,38601.0,0.18475654408914033,4.7120361328125,6.0,0.0,208929.0,1.0,0.0,0.0
71.852,5926.0,0.03,0.723388671875,,,208929.0,33409.0,0.1599059967740237,4.0782470703125,6.0,0.0,208929.0,0.0,0.0,0.0
72.417,5926.0,0.03,0.723388671875,,,208929.0,33409.0,0.1599059967740237,4.0782470703125,6.0,0.0,208929.0,0.0,0.0,0.0
72.975,5926.0,0.03,0.723388671875,,,208929.0,28096.0,0.1344763053477497,3.4296875,5.0,0.0,208929.0,0.0,0.0,0.0
73.551,5926.0,0.03,0.723388671875,,,208929.0,28096.0,0.1344763053477497,3.4296875,5.0,0.0,208929.0,0.0,0.0,0.0
74.127,5926.0,0.03,0.723388671875,,,208929.0,28296.0,0.13543356834139827,3.4541015625,5.0,0.0,208929.0,0.0,0.0,0.0
74.704,5926.0,0.03,0.723388671875,,,208929.0,28296.0,0.13543356834139827,3.4541015625,5.0,0.0,208929.0,0.0,0.0,0.0
75.267,5926.0,0.03,0.723388671875,,,208929.0,17299.0,0.0827984626356322,2.1116943359375,3.0,0.0,208929.0,0.0,0.0,0.0
75.83,5926.0,0.03,0.723388671875,,,208929.0,17299.0,0.0827984626356322,2.1116943359375,3.0,0.0,208929.0,0.0,0.0,0.0
76.388,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
76.937,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
77.486,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
78.035,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
78.583,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
79.132,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
79.681,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
80.237,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
80.789,5926.0,0.03,0.723388671875,,,208929.0,5646.0,0.02702353431069885,0.689208984375,1.0,0.0,208929.0,0.0,0.0,0.0
81.331,5926.0,0.03,0.723388671875,,,208929.0,6275.0,0.030034126425723572,0.7659912109375,1.0,0.0,208929.0,0.0,0.0,0.0
81.864,5926.0,0.03,0.723388671875,,,208929.0,12587.0,0.06024534650527213,1.5364990234375,2.0,0.0,208929.0,0.0,0.0,0.0
82.416,5926.0,0.03,0.723388671875,,,208929.0,12587.0,0.06024534650527213,1.5364990234375,2.0,0.0,208929.0,0.0,0.0,0.0
82.975,5926.0,0.03,0.723388671875,,,208929.0,19015.0,0.09101177912113685,2.3211669921875,2.0,0.0,208929.0,1.0,0.0,0.0
83.53,5926.0,0.03,0.723388671875,,,208929.0,19015.0,0.09101177912113685,2.3211669921875,2.0,0.0,208929.0,1.0,0.0,0.0
84.096,5926.0,0.03,0.723388671875,,,208929.0,19135.0,0.09158613691732598,2.3358154296875,3.0,0.0,208929.0,0.0,0.0,0.0
84.662,5926.0,0.03,0.723388671875,,,208929.0,19135.0,0.09158613691732598,2.3358154296875,3.0,0.0,208929.0,0.0,0.0,0.0
85.22,5926.0,0.03,0.723388671875,,,208929.0,32049.0,0.1533966084172135,3.9122314453125,3.0,0.0,208929.0,2.0,0.0,0.0
85.766,5926.0,0.03,0.723388671875,,,208929.0,32049.0,0.1533966084172135,3.9122314453125,3.0,0.0,208929.0,2.0,0.0,0.0
86.344,5926.0,0.03,0.723388671875,,,208929.0,45610.0,0.21830382570155413,5.567626953125,5.0,0.0,208929.0,2.0,0.0,0.0
87.022,5926.0,0.03,0.723388671875,,,208929.0,45610.0,0.21830382570155413,5.567626953125,5.0,0.0,208929.0,2.0,0.0,0.0
87.572,5926.0,0.03,0.723388671875,,,208929.0,45798.0,0.21920365291558377,5.590576171875,6.0,0.0,208929.0,1.0,0.0,0.0
88.123,5926.0,0.03,0.723388671875,,,208929.0,45798.0,0.21920365291558377,5.590576171875,6.0,0.0,208929.0,1.0,0.0,0.0
88.689,5926.0,0.03,0.723388671875,,,208929.0,39559.0,0.18934183382871694,4.8289794921875,6.0,0.0,208929.0,0.0,0.0,0.0
89.235,5926.0,0.03,0.723388671875,,,208929.0,39559.0,0.18934183382871694,4.8289794921875,6.0,0.0,208929.0,0.0,0.0,0.0
89.8,5926.0,0.03,0.723388671875,,,208929.0,39559.0,0.18934183382871694,4.8289794921875,6.0,0.0,208929.0,0.0,0.0,0.0
90.358,5926.0,0.03,0.723388671875,,,208929.0,39799.0,0.1904905494210952,4.8582763671875,6.0,0.0,208929.0,0.0,0.0,0.0
90.915,5926.0,0.03,0.723388671875,,,208929.0,39799.0,0.1904905494210952,4.8582763671875,6.0,0.0,208929.0,0.0,0.0,0.0
91.482,5926.0,0.03,0.723388671875,,,208929.0,33411.0,0.1599155694039602,4.0784912109375,5.0,0.0,208929.0,0.0,0.0,0.0
92.048,5926.0,0.03,0.723388671875,,,208929.0,33411.0,0.1599155694039602,4.0784912109375,5.0,0.0,208929.0,0.0,0.0,0.0
92.614,5926.0,0.03,0.723388671875,,,208929.0,33611.0,0.16087283239760874,4.1029052734375,5.0,0.0,208929.0,0.0,0.0,0.0
93.18,5926.0,0.03,0.723388671875,,,208929.0,33611.0,0.16087283239760874,4.1029052734375,5.0,0.0,208929.0,0.0,0.0,0.0
93.734,5926.0,0.03,0.723388671875,,,208929.0,20482.0,0.09803330317954903,2.500244140625,3.0,0.0,208929.0,0.0,0.0,0.0
94.309,5926.0,0.03,0.723388671875,,,208929.0,20482.0,0.09803330317954903,2.500244140625,3.0,0.0,208929.0,0.0,0.0,0.0
94.872,5926.0,0.03,0.723388671875,,,208929.0,6701.0,0.032073096602195005,0.8179931640625,1.0,0.0,208929.0,0.0,0.0,0.0
95.425,5926.0,0.03,0.723388671875,,,208929.0,6701.0,0.032073096602195005,0.8179931640625,1.0,0.0,208929.0,0.0,0.0,0.0
95.974,5926.0,0.03,0.723388671875,,,208929.0,6701.0,0.032073096602195005,0.8179931640625,1.0,0.0,208929.0,0.0,0.0,0.0
