t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784789141.2,1938.9,82830,20925,20947,20479,20479,27421,94681
1784789142.2,1939.9,82830,20925,20947,20479,20479,27421,94681
1784789143.3,1941.0,82830,20925,20947,20479,20479,27380,94657
1784789144.4,1942.1,82830,20925,20947,20479,20479,27412,94588
1784789145.5,1943.2,82830,20925,20947,20479,20479,27377,94593
1784789146.6,1944.3,82830,20925,20947,20479,20479,27418,94605
1784789147.7,1945.4,82830,20925,20947,20479,20479,27383,94654
1784789148.8,1946.5,82830,20925,20947,20479,20479,27416,94631
1784789149.9,1947.6,82830,20925,20947,20479,20479,27415,94641
1784789150.9,1948.6,82830,20925,20947,20479,20479,27416,94645
1784789152.0,1949.7,82830,20925,20947,20479,20479,27414,94650
1784789153.1,1950.8,82830,20925,20947,20479,20479,27379,94601
1784789154.1,1951.8,82830,20925,20947,20479,20479,27419,94546
1784789155.2,1952.9,82830,20925,20947,20479,20479,27417,94546
1784789156.3,1954.0,82830,20925,20947,20479,20479,27419,94546
1784789157.4,1955.1,82830,20925,20947,20479,20479,27420,94546
1784789158.4,1956.1,82830,20925,20947,20479,20479,27383,94546
1784789159.5,1957.2,82830,20925,20947,20479,20479,27422,94546
1784789160.6,1958.3,82830,20925,20947,20479,20479,27409,94580
1784789161.7,1959.4,82830,20925,20947,20479,20479,27414,94580
1784789162.7,1960.4,82830,20925,20947,20479,20479,27390,94685
1784789163.8,1961.5,82830,20925,20947,20479,20479,27421,94623
1784789164.9,1962.6,82830,20925,20947,20479,20479,27420,94630
1784789165.9,1963.6,82830,20925,20947,20479,20479,27420,94630
1784789167.0,1964.7,82830,20925,20947,20479,20479,27420,94637
1784789168.1,1965.8,82830,20925,20947,20479,20479,27385,94646
1784789169.2,1966.9,82830,20925,20947,20479,20479,27425,94646
1784789170.3,1968.0,82830,20925,20947,20479,20479,27427,94649
1784789171.4,1969.1,82830,20925,20947,20479,20479,27422,94537
1784789172.5,1970.2,82830,20925,20947,20479,20479,27422,94537
1784789173.5,1971.2,82830,20925,20947,20479,20479,27404,94709
1784789174.6,1972.3,82830,20925,20947,20479,20479,27413,94590
1784789175.7,1973.4,82830,20925,20947,20479,20479,27413,94596
1784789176.8,1974.5,82830,20925,20947,20479,20479,27414,94604
1784789177.8,1975.5,82830,20925,20947,20479,20479,27377,94615
1784789178.9,1976.6,82830,20925,20947,20479,20479,27414,94690
1784789180.0,1977.7,82830,20925,20947,20479,20479,27407,94607
1784789181.1,1978.8,82830,20925,20947,20479,20479,27405,94557
1784789182.1,1979.8,82830,20925,20947,20479,20479,27404,94566
1784789183.2,1980.9,82830,20925,20947,20479,20479,27370,94569
1784789184.3,1982.0,82830,20925,20947,20479,20479,27409,94571
1784789185.4,1983.1,82830,20925,20947,20479,20479,27408,94572
1784789186.5,1984.2,82830,20925,20947,20479,20479,27413,94572
1784789187.5,1985.2,82830,20925,20947,20479,20479,27414,94572
1784789188.6,1986.3,82830,20925,20947,20479,20479,27422,94606
1784789189.7,1987.4,82830,20925,20947,20479,20479,27413,94692
1784789190.7,1988.4,82830,20925,20947,20479,20479,27406,94694
1784789191.8,1989.5,82830,20925,20947,20479,20479,27407,94695
1784789192.9,1990.6,82830,20925,20947,20479,20479,27364,94710
1784789194.0,1991.7,82830,20925,20947,20479,20479,27411,94712
1784789195.0,1992.7,82830,20925,20947,20479,20479,27408,94590
1784789196.1,1993.8,82830,20925,20947,20479,20479,27409,94592
1784789197.2,1994.9,82830,20925,20947,20479,20479,27408,94593
1784789198.2,1995.9,82830,20925,20947,20479,20479,27371,94726
1784789199.3,1997.0,82830,20925,20947,20479,20479,27409,94606
1784789200.4,1998.1,82830,20925,20947,20479,20479,27410,94607
1784789201.4,1999.1,82830,20925,20947,20479,20479,27409,94614
1784789202.5,2000.2,82830,20925,20947,20479,20479,27402,94723
1784789203.6,2001.3,82830,20925,20947,20479,20479,27400,94665
1784789204.6,2002.3,82830,20925,20947,20479,20479,27396,94622
1784789205.7,2003.4,82830,20925,20947,20479,20479,27400,94633
1784789206.8,2004.5,82830,20925,20947,20479,20479,27403,94633
1784789207.9,2005.6,82830,20925,20947,20479,20479,27372,94633
1784789209.0,2006.7,82830,20925,20947,20479,20479,27411,94644
1784789210.1,2007.8,82830,20925,20947,20479,20479,27416,94644
1784789211.1,2008.8,82830,20925,20947,20479,20479,27418,94644
1784789212.2,2009.9,82830,20925,20947,20479,20479,27416,94644
1784789213.3,2011.0,82830,20925,20947,20479,20479,27382,94644
1784789214.3,2012.0,82830,20925,20947,20479,20479,27423,94586
1784789215.4,2013.1,82830,20925,20947,20479,20479,27422,94588
1784789216.5,2014.2,82830,20925,20947,20479,20479,27421,94590
1784789217.5,2015.2,82830,20925,20947,20479,20479,27418,94591
1784789218.6,2016.3,82830,20925,20947,20479,20479,27423,94675
1784789219.7,2017.4,82830,20925,20947,20479,20479,27420,94699
1784789220.8,2018.5,82830,20925,20947,20479,20479,27421,94699
1784789221.9,2019.6,82830,20925,20947,20479,20479,27421,94699
1784789222.9,2020.6,82830,20925,20947,20479,20479,27385,94699
1784789224.0,2021.7,82830,20925,20947,20479,20479,27425,94699
1784789225.1,2022.8,82830,20925,20947,20479,20479,27417,94699
