t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784786136.7,85.3,100528,29298,28890,21170,21170,20870,19550
1784786137.7,86.4,100528,29298,28890,21170,21170,20886,19550
1784786138.8,87.5,100528,29298,28890,21170,21170,20846,19550
1784786139.9,88.5,100528,29298,28890,21170,21170,20831,19550
1784786141.0,89.6,100528,29298,28890,21170,21170,20906,19550
1784786142.1,90.7,100528,29298,28890,21170,21170,20861,19550
1784786143.2,91.8,100528,29298,28890,21170,21170,20868,19550
1784786144.3,92.9,100528,29298,28890,21170,21170,21057,19550
1784786145.4,94.0,100528,29298,28890,21170,21170,20928,19550
1784786146.5,95.1,100528,29298,28890,21170,21170,21116,19550
1784786147.6,96.2,100528,29298,28890,21170,21170,20849,19550
1784786148.7,97.3,100528,29298,28890,21170,21170,20988,19550
1784786149.8,98.4,100528,29298,28890,21170,21170,20929,19550
1784786150.9,99.5,100528,29298,28890,21170,21170,20860,19550
1784786152.0,100.6,100528,29298,28890,21170,21170,20883,19550
1784786153.0,101.7,100528,29298,28890,21170,21170,20878,19550
1784786154.1,102.7,100528,29298,28890,21170,21170,20948,19550
1784786155.2,103.9,100528,29298,28890,21170,21170,20877,19550
1784786156.3,105.0,100528,29298,28890,21170,21170,20878,19550
1784786157.4,106.0,100528,29298,28890,21170,21170,21124,19550
1784786158.5,107.1,100528,29298,28890,21170,21170,20898,19550
1784786159.6,108.3,100528,29298,28890,21170,21170,20847,19550
1784786160.7,109.3,100528,29298,28890,21170,21170,20877,19550
1784786161.8,110.4,100528,29298,28890,21170,21170,20918,19550
1784786162.8,111.5,100528,29298,28890,21170,21170,20884,19550
1784786164.0,112.6,100528,29298,28890,21170,21170,20898,19551
1784786165.1,113.7,100528,29298,28890,21170,21170,20888,19551
1784786166.1,114.8,100528,29298,28890,21170,21170,20895,19551
1784786167.2,115.9,100528,29298,28890,21170,21170,20886,19551
1784786168.3,116.9,100528,29298,28890,21170,21170,20920,19551
1784786169.4,118.0,100528,29298,28890,21170,21170,20921,19551
1784786170.5,119.1,100528,29298,28890,21170,21170,20974,19551
1784786171.6,120.2,100528,29298,28890,21170,21170,20933,19551
1784786172.7,121.3,100528,29298,28890,21170,21170,20922,19551
1784786173.8,122.4,100528,29298,28890,21170,21170,20922,19551
1784786174.9,123.5,100528,29298,28890,21170,21170,20929,19551
1784786176.0,124.6,100528,29298,28890,21170,21170,20946,19551
1784786177.1,125.7,100528,29298,28890,21170,21170,20942,19551
1784786178.1,126.8,100528,29298,28890,21170,21170,20926,19551
1784786179.2,127.8,100528,29298,28890,21170,21170,20924,19551
1784786180.3,128.9,100528,29298,28890,21170,21170,20934,19551
1784786181.4,130.0,100528,29298,28890,21170,21170,20936,19551
1784786182.5,131.1,100528,29298,28890,21170,21170,20975,19551
1784786183.5,132.2,100528,29298,28890,21170,21170,20965,19551
1784786184.6,133.3,100528,29298,28890,21170,21170,20944,19551
1784786185.8,134.4,100528,29298,28890,21170,21170,21074,19551
1784786186.8,135.5,100528,29298,28890,21170,21170,21000,19551
1784786188.0,136.6,100528,29298,28890,21170,21170,20959,19551
1784786189.0,137.7,100528,29298,28890,21170,21170,21130,19551
1784786190.2,138.8,100528,29298,28890,21170,21170,20963,19551
1784786191.2,139.9,100528,29298,28890,21170,21170,21238,19551
1784786192.3,140.9,100528,29298,28890,21170,21170,20961,19551
1784786193.4,142.0,100528,29298,28890,21170,21170,20967,19551
1784786194.5,143.1,100528,29298,28890,21170,21170,21000,19551
1784786195.6,144.2,100528,29298,28890,21170,21170,20977,19551
1784786196.6,145.3,100528,29298,28890,21170,21170,21058,19551
1784786197.7,146.4,100528,29298,28890,21170,21170,20974,19551
1784786198.8,147.4,100528,29298,28890,21170,21170,21080,19551
1784786199.9,148.5,100528,29298,28890,21170,21170,21407,19551
1784786201.0,149.7,100528,29298,28890,21170,21170,20989,19551
1784786202.1,150.7,100530,29300,28890,21170,21170,21130,19551
1784786203.2,151.8,100530,29300,28890,21170,21170,20983,19551
1784786204.3,152.9,100530,29300,28890,21170,21170,20994,19551
1784786205.4,154.0,100530,29300,28890,21170,21170,20995,19551
1784786206.5,155.1,100530,29300,28890,21170,21170,20989,19551
1784786207.7,156.3,100530,29300,28890,21170,21170,20975,19551
1784786208.7,157.4,100530,29300,28890,21170,21170,20982,19551
1784786209.8,158.4,100530,29300,28890,21170,21170,20979,19551
1784786210.9,159.6,100530,29300,28890,21170,21170,21018,19551
1784786212.0,160.7,100530,29300,28890,21170,21170,20979,19551
1784786213.1,161.7,100530,29300,28890,21170,21170,21066,19551
1784786214.2,162.8,100530,29300,28890,21170,21170,20989,19551
1784786215.3,163.9,100530,29300,28890,21170,21170,20987,19551
1784786216.4,165.0,100530,29300,28890,21170,21170,20986,19551
1784786217.5,166.2,100530,29300,28890,21170,21170,21023,19551
1784786218.6,167.3,100530,29300,28890,21170,21170,21522,19551
1784786219.7,168.4,100530,29300,28890,21170,21170,21021,19551
1784786220.8,169.4,100530,29300,28890,21170,21170,21023,19551
1784786221.9,170.5,100530,29300,28890,21170,21170,21004,19551
1784786223.0,171.6,100530,29300,28890,21170,21170,21040,19551
1784786224.1,172.7,100530,29300,28890,21170,21170,21072,19551
1784786225.2,173.8,100530,29300,28890,21170,21170,21012,19551
1784786226.3,174.9,100530,29300,28890,21170,21170,21015,19551
1784786227.4,176.0,100530,29300,28890,21170,21170,21036,19552
1784786228.5,177.1,100530,29300,28890,21170,21170,21016,19552
1784786229.6,178.2,100530,29300,28890,21170,21170,20998,19552
1784786230.7,179.3,100530,29300,28890,21170,21170,20996,19552
1784786231.8,180.4,100530,29300,28890,21170,21170,21001,19552
1784786232.9,181.5,100530,29300,28890,21170,21170,20995,19552
1784786234.0,182.6,100530,29300,28890,21170,21170,21009,19552
1784786235.1,183.7,100530,29300,28890,21170,21170,21005,19552
1784786236.2,184.8,100530,29300,28890,21170,21170,20995,19552
1784786237.2,185.9,100530,29300,28890,21170,21170,21012,19552
1784786238.4,187.0,100530,29300,28890,21170,21170,21187,19552
1784786239.5,188.1,100530,29300,28890,21170,21170,21003,19552
1784786240.5,189.2,100530,29300,28890,21170,21170,21031,19552
1784786241.6,190.2,100530,29300,28890,21170,21170,21001,19552
1784786242.7,191.3,100530,29300,28890,21170,21170,21058,19552
1784786243.8,192.4,100530,29300,28890,21170,21170,21025,19552
1784786244.9,193.5,100530,29300,28890,21170,21170,21020,19552
1784786246.0,194.6,100530,29300,28890,21170,21170,20999,19552
1784786247.0,195.7,100530,29300,28890,21170,21170,21005,19552
1784786248.1,196.8,100530,29300,28890,21170,21170,20999,19552
1784786249.2,197.9,100530,29300,28890,21170,21170,21019,19552
1784786250.3,199.0,100530,29300,28890,21170,21170,21013,19552
1784786251.4,200.0,100530,29300,28890,21170,21170,21026,19552
1784786252.5,201.2,100530,29300,28890,21170,21170,21007,19552
1784786253.6,202.3,100530,29300,28890,21170,21170,21014,19552
1784786254.7,203.4,100530,29300,28890,21170,21170,21179,19552
1784786255.8,204.5,100530,29300,28890,21170,21170,21089,19552
1784786256.9,205.6,100530,29300,28890,21170,21170,21057,19552
1784786258.1,206.7,100530,29300,28890,21170,21170,21009,19552
1784786259.2,207.8,100530,29300,28890,21170,21170,21021,19552
1784786260.3,208.9,100530,29300,28890,21170,21170,21005,19552
1784786261.4,210.0,100530,29300,28890,21170,21170,21009,19552
1784786262.4,211.1,100530,29300,28890,21170,21170,21006,19552
1784786263.6,212.2,100530,29300,28890,21170,21170,21192,19552
1784786264.7,213.3,100530,29300,28890,21170,21170,21017,19552
1784786265.8,214.4,100530,29300,28890,21170,21170,21010,19552
1784786266.8,215.5,100530,29300,28890,21170,21170,21031,19553
1784786267.9,216.5,100530,29300,28890,21170,21170,21014,19553
1784786269.0,217.6,100530,29300,28890,21170,21170,21008,19553
1784786270.1,218.7,100530,29300,28890,21170,21170,21008,19553
1784786271.2,219.8,100530,29300,28890,21170,21170,21015,19553
1784786272.3,220.9,100530,29300,28890,21170,21170,20999,19553
1784786273.3,222.0,100530,29300,28890,21170,21170,20999,19553
1784786274.4,223.1,100530,29300,28890,21170,21170,21119,19553
1784786275.5,224.2,100530,29300,28890,21170,21170,21045,19553
1784786276.6,225.3,100530,29300,28890,21170,21170,21007,19553
1784786277.7,226.4,100530,29300,28890,21170,21170,21194,19553
1784786278.8,227.5,100530,29300,28890,21170,21170,21009,19553
1784786279.9,228.5,100530,29300,28890,21170,21170,21033,19553
1784786281.0,229.6,100530,29300,28890,21170,21170,21020,19553
1784786282.1,230.7,100530,29300,28890,21170,21170,21004,19553
1784786283.2,231.8,100530,29300,28890,21170,21170,21165,19553
1784786284.2,232.9,100530,29300,28890,21170,21170,21070,19553
1784786285.4,234.0,100530,29300,28890,21170,21170,21304,19553
1784786286.4,235.1,100530,29300,28890,21170,21170,21006,19553
1784786287.5,236.1,100530,29300,28890,21170,21170,21350,19553
1784786288.6,237.2,100530,29300,28890,21170,21170,21017,19554
1784786289.7,238.3,100530,29300,28890,21170,21170,21016,19554
1784786290.8,239.4,100530,29300,28890,21170,21170,20996,19554
1784786291.9,240.5,100530,29300,28890,21170,21170,20990,19554
1784786293.0,241.6,100530,29300,28890,21170,21170,21192,19554
1784786294.1,242.7,100530,29300,28890,21170,21170,21144,19554
1784786295.2,243.8,100530,29300,28890,21170,21170,20998,19554
1784786296.3,244.9,100530,29300,28890,21170,21170,21007,19554
1784786297.4,246.0,100530,29300,28890,21170,21170,21025,19554
1784786298.4,247.1,100530,29300,28890,21170,21170,21049,19554
1784786299.5,248.1,100530,29300,28890,21170,21170,21017,19554
1784786300.6,249.2,100530,29300,28890,21170,21170,21015,19555
1784786301.7,250.3,100530,29300,28890,21170,21170,21040,19555
1784786302.8,251.4,100530,29300,28890,21170,21170,21014,19555
1784786303.9,252.5,100530,29300,28890,21170,21170,21046,19555
1784786304.9,253.6,100530,29300,28890,21170,21170,21017,19555
1784786306.0,254.7,100530,29300,28890,21170,21170,21010,19555
1784786307.1,255.8,100530,29300,28890,21170,21170,21114,19555
1784786308.3,256.9,100530,29300,28890,21170,21170,21030,19555
1784786309.4,258.0,100530,29300,28890,21170,21170,21005,19555
1784786310.4,259.1,100530,29300,28890,21170,21170,21022,19555
1784786311.6,260.2,100530,29300,28890,21170,21170,21022,19555
1784786312.7,261.3,100530,29300,28890,21170,21170,21024,19555
1784786313.7,262.4,100530,29300,28890,21170,21170,21354,19555
1784786314.8,263.4,100530,29300,28890,21170,21170,21049,19555
1784786315.9,264.6,100530,29300,28890,21170,21170,21019,19556
1784786317.1,265.7,100530,29300,28890,21170,21170,21027,19556
1784786318.1,266.8,100530,29300,28890,21170,21170,21015,19556
1784786319.2,267.8,100530,29300,28890,21170,21170,21027,19556
1784786320.3,268.9,100530,29300,28890,21170,21170,21025,19556
1784786321.4,270.0,100530,29300,28890,21170,21170,21032,19556
1784786322.4,271.1,100530,29300,28890,21170,21170,21343,19585
1784786323.6,272.2,100530,29300,28890,21170,21170,21043,20621
1784786324.7,273.3,100530,29300,28890,21170,21170,20995,21126
1784786325.7,274.4,100530,29300,28890,21170,21170,21010,21500
1784786326.8,275.4,100530,29300,28890,21170,21170,21019,21733
1784786327.9,276.6,100530,29300,28890,21170,21170,21028,21733
1784786329.1,277.7,100530,29300,28890,21170,21170,21023,21733
1784786330.1,278.8,100530,29300,28890,21170,21170,21014,21733
1784786331.2,279.9,100530,29300,28890,21170,21170,21013,21733
1784786332.3,281.0,100530,29300,28890,21170,21170,21019,21734
1784786333.4,282.0,100530,29300,28890,21170,21170,21018,21734
1784786334.5,283.1,100530,29300,28890,21170,21170,21018,21734
1784786335.5,284.2,100530,29300,28890,21170,21170,21196,21734
1784786336.6,285.3,100530,29300,28890,21170,21170,21183,21734
1784786337.7,286.4,100530,29300,28890,21170,21170,21080,21734
1784786338.8,287.5,100530,29300,28890,21170,21170,21029,21734
1784786339.9,288.6,100530,29300,28890,21170,21170,21037,21734
1784786341.0,289.7,100530,29300,28890,21170,21170,21029,21734
1784786342.1,290.7,100530,29300,28890,21170,21170,21029,21734
1784786343.2,291.8,100530,29300,28890,21170,21170,21031,21734
1784786344.2,292.9,100530,29300,28890,21170,21170,21033,21734
1784786345.3,294.0,100530,29300,28890,21170,21170,21028,21734
1784786346.4,295.1,100530,29300,28890,21170,21170,21027,21734
1784786347.5,296.1,100530,29300,28890,21170,21170,21027,21734
