t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784184126.4,39.5,83148,21085,20945,20499,20619,27565,47828
1784184127.5,40.6,83148,21085,20945,20499,20619,27552,48541
1784184128.6,41.7,83148,21085,20945,20499,20619,27562,49374
1784184129.7,42.7,83148,21085,20945,20499,20619,27544,49696
1784184130.8,43.8,83148,21085,20945,20499,20619,27548,50259
1784184131.9,45.0,83148,21085,20945,20499,20619,27570,50854
1784184133.0,46.1,83148,21085,20945,20499,20619,27554,51618
1784184134.1,47.2,83148,21085,20945,20499,20619,27556,52441
1784184135.3,48.3,83148,21085,20945,20499,20619,27589,53225
1784184136.4,49.4,83148,21085,20945,20499,20619,27582,54001
1784184137.4,50.5,83148,21085,20945,20499,20619,27574,54428
1784184138.6,51.6,83148,21085,20945,20499,20619,27568,54919
1784184139.7,52.7,83148,21085,20945,20499,20619,27631,55473
1784184140.8,53.8,83148,21085,20945,20499,20619,27538,56251
1784184141.9,54.9,83148,21085,20945,20499,20619,27616,57182
1784184143.0,56.0,83148,21085,20945,20499,20619,27621,57539
1784184144.1,57.1,83148,21085,20945,20499,20619,27657,57813
1784184145.2,58.2,83148,21085,20945,20499,20619,27780,58732
1784184146.3,59.3,83148,21085,20945,20499,20619,27649,59827
1784184147.4,60.4,83148,21085,20945,20499,20619,27621,60219
1784184148.4,61.5,83148,21085,20945,20499,20619,27896,60826
1784184149.5,62.6,83148,21085,20945,20499,20619,27665,61309
1784184150.6,63.7,83148,21085,20945,20499,20619,27680,61331
1784184151.8,64.8,83148,21085,20945,20499,20619,27632,61525
1784184152.9,65.9,83148,21085,20945,20499,20619,27642,62300
1784184154.0,67.0,83148,21085,20945,20499,20619,27672,62483
1784184155.1,68.2,83148,21085,20945,20499,20619,27677,62898
1784184156.2,69.3,83148,21085,20945,20499,20619,27631,63771
1784184157.3,70.4,83148,21085,20945,20499,20619,27877,64750
1784184158.4,71.4,83148,21085,20945,20499,20619,27648,65493
1784184159.5,72.5,83148,21085,20945,20499,20619,27624,66073
1784184160.6,73.7,83148,21085,20945,20499,20619,27642,66794
1784184161.7,74.8,83148,21085,20945,20499,20619,27636,67142
1784184162.8,75.9,83148,21085,20945,20499,20619,27791,67643
1784184163.9,77.0,83148,21085,20945,20499,20619,27663,68299
1784184165.0,78.1,83148,21085,20945,20499,20619,27669,68912
1784184166.1,79.2,83148,21085,20945,20499,20619,27645,69461
1784184167.3,80.3,83148,21085,20945,20499,20619,27753,69964
1784184168.4,81.4,83148,21085,20945,20499,20619,27690,69990
1784184169.5,82.5,83148,21085,20945,20499,20619,27745,70010
1784184170.5,83.6,83148,21085,20945,20499,20619,27679,70035
1784184171.7,84.7,83148,21085,20945,20499,20619,27640,70437
1784184172.8,85.8,83148,21085,20945,20499,20619,27635,70877
1784184173.8,86.9,83148,21085,20945,20499,20619,27685,71085
1784184174.9,88.0,83148,21085,20945,20499,20619,27648,72047
1784184176.0,89.1,83148,21085,20945,20499,20619,27859,72887
1784184177.1,90.2,83148,21085,20945,20499,20619,27766,73704
1784184178.2,91.2,83148,21085,20945,20499,20619,27668,73713
1784184179.3,92.3,83148,21085,20945,20499,20619,27726,74249
1784184180.4,93.5,83148,21085,20945,20499,20619,27672,74794
1784184181.5,94.5,83148,21085,20945,20499,20619,27711,75163
1784184182.6,95.6,83148,21085,20945,20499,20619,27694,75873
1784184183.7,96.7,83148,21085,20945,20499,20619,27699,76616
1784184184.7,97.8,83148,21085,20945,20499,20619,27722,77305
1784184185.8,98.9,83148,21085,20945,20499,20619,27706,78120
1784184187.0,100.0,83148,21085,20945,20499,20619,27747,78687
1784184188.1,101.1,83148,21085,20945,20499,20619,27785,78979
1784184189.2,102.2,83148,21085,20945,20499,20619,27741,79380
1784184190.3,103.3,83148,21085,20945,20499,20619,27759,79385
1784184191.4,104.4,83148,21085,20945,20499,20619,27875,79756
1784184192.4,105.5,83148,21085,20945,20499,20619,27745,80201
1784184193.5,106.6,83148,21085,20945,20499,20619,27712,80657
1784184194.7,107.7,83148,21085,20945,20499,20619,27759,81367
1784184195.8,108.8,83148,21085,20945,20499,20619,27696,81769
1784184196.9,109.9,83148,21085,20945,20499,20619,27738,82384
1784184197.9,111.0,83148,21085,20945,20499,20619,27701,83083
1784184199.0,112.1,83148,21085,20945,20499,20619,27739,83706
1784184200.1,113.2,83148,21085,20945,20499,20619,27730,84248
1784184201.2,114.3,83148,21085,20945,20499,20619,27777,84773
1784184202.3,115.4,83148,21085,20945,20499,20619,27732,84845
1784184203.4,116.5,83148,21085,20945,20499,20619,28005,85326
1784184204.5,117.5,83148,21085,20945,20499,20619,27766,85556
1784184205.5,118.6,83148,21085,20945,20499,20619,27779,86207
1784184206.7,119.7,83148,21085,20945,20499,20619,27773,86542
1784184207.8,120.9,83148,21085,20945,20499,20619,27744,86940
1784184208.9,121.9,83148,21085,20945,20499,20619,27769,86965
1784184209.9,123.0,83148,21085,20945,20499,20619,27812,87952
1784184211.0,124.1,83148,21085,20945,20499,20619,27991,88228
1784184212.1,125.2,83148,21085,20945,20499,20619,27745,88740
1784184213.2,126.3,83148,21085,20945,20499,20619,27744,89525
1784184214.3,127.4,83148,21085,20945,20499,20619,27790,90480
1784184215.4,128.5,83148,21085,20945,20499,20619,27791,90947
1784184216.5,129.6,83148,21085,20945,20499,20619,27791,90953
1784184217.6,130.7,83148,21085,20945,20499,20619,27970,91184
1784184218.8,131.8,83148,21085,20945,20499,20619,27905,91771
1784184219.9,132.9,83148,21085,20945,20499,20619,27793,92359
1784184221.0,134.0,83148,21085,20945,20499,20619,27803,92629
1784184222.1,135.1,83148,21085,20945,20499,20619,27750,92654
1784184223.2,136.2,83148,21085,20945,20499,20619,27742,92799
1784184224.3,137.3,83148,21085,20945,20499,20619,27779,92989
1784184225.4,138.4,83148,21085,20945,20499,20619,27744,93525
1784184226.5,139.5,83148,21085,20945,20499,20619,27774,94041
1784184227.6,140.6,83148,21085,20945,20499,20619,27739,94198
1784184228.7,141.7,83148,21085,20945,20499,20619,27789,94219
1784184229.8,142.8,83148,21085,20945,20499,20619,27810,94239
1784184230.9,143.9,83148,21085,20945,20499,20619,27788,94528
1784184232.0,145.1,83148,21085,20945,20499,20619,27760,94683
1784184233.1,146.2,83148,21085,20945,20499,20619,27720,95257
1784184234.2,147.3,83148,21085,20945,20499,20619,27702,96050
1784184235.3,148.4,83148,21085,20945,20499,20619,27739,96111
1784184236.5,149.5,83148,21085,20945,20499,20619,27949,96108
1784184237.6,150.6,83148,21085,20945,20499,20619,27702,96151
1784184238.7,151.7,83148,21085,20945,20499,20619,27762,96140
1784184239.8,152.9,83148,21085,20945,20499,20619,27704,96194
1784184240.9,154.0,83148,21085,20945,20499,20619,27683,96282
1784184242.0,155.1,83148,21085,20945,20499,20619,27719,96292
1784184243.1,156.2,83148,21085,20945,20499,20619,27691,96299
1784184244.2,157.2,83148,21085,20945,20499,20619,27749,96319
1784184245.3,158.4,83148,21085,20945,20499,20619,27779,96349
1784184246.4,159.5,83148,21085,20945,20499,20619,27758,96367
1784184247.5,160.6,83148,21085,20945,20499,20619,27832,96326
1784184248.6,161.7,83148,21085,20945,20499,20619,27746,96399
1784184249.7,162.8,83148,21085,20945,20499,20619,28225,96133
1784184250.8,163.9,83148,21085,20945,20499,20619,27804,94724
1784184251.9,164.9,83148,21085,20945,20499,20619,27898,95071
1784184253.0,166.0,83148,21085,20945,20499,20619,27746,96027
1784184254.1,167.1,83148,21085,20945,20499,20619,27714,96353
1784184255.2,168.2,83148,21085,20945,20499,20619,27713,96454
1784184256.3,169.3,83148,21085,20945,20499,20619,27711,96409
1784184257.4,170.4,83148,21085,20945,20499,20619,27719,96289
1784184258.5,171.5,83148,21085,20945,20499,20619,27686,96305
1784184259.6,172.6,83148,21085,20945,20499,20619,27717,96260
1784184260.7,173.8,83148,21085,20945,20499,20619,27696,96386
1784184261.8,174.9,83148,21085,20945,20499,20619,27775,96146
1784184263.0,176.0,83148,21085,20945,20499,20619,27698,96349
1784184264.1,177.1,83148,21085,20945,20499,20619,28756,95638
1784184265.2,178.2,83148,21085,20945,20499,20619,27803,96255
1784184266.3,179.3,83148,21085,20945,20499,20619,27691,96338
1784184267.4,180.4,83148,21085,20945,20499,20619,27732,96271
1784184268.5,181.6,83148,21085,20945,20499,20619,27763,96174
1784184269.6,182.7,83148,21085,20945,20499,20619,27740,96014
1784184270.7,183.7,83148,21085,20945,20499,20619,27747,96293
1784184271.8,184.8,83148,21085,20945,20499,20619,27742,96277
1784184272.9,185.9,83148,21085,20945,20499,20619,27783,96276
1784184274.0,187.0,83148,21085,20945,20499,20619,27761,96264
1784184275.1,188.2,83148,21085,20945,20499,20619,27744,96185
1784184276.2,189.2,83148,21085,20945,20499,20619,27725,96201
1784184277.3,190.4,83148,21085,20945,20499,20619,27769,96198
1784184278.4,191.5,83148,21085,20945,20499,20619,27732,96282
1784184279.5,192.6,83148,21085,20945,20499,20619,27786,96153
1784184280.7,193.7,83148,21085,20945,20499,20619,27702,96186
1784184281.7,194.8,83148,21085,20945,20499,20619,27812,96008
1784184282.8,195.9,83148,21085,20945,20499,20619,27838,94897
1784184283.9,197.0,83148,21085,20945,20499,20619,28171,93860
1784184285.0,198.0,83148,21085,20945,20499,20619,28197,92850
1784184286.1,199.2,83148,21085,20945,20499,20619,27885,92781
1784184287.2,200.3,83148,21085,20945,20499,20619,27783,92356
1784184288.3,201.4,83148,21085,20945,20499,20619,27787,92882
1784184289.4,202.5,83148,21085,20945,20499,20619,27747,93430
1784184290.5,203.5,83148,21085,20945,20499,20619,27761,93609
1784184291.5,204.6,83148,21085,20945,20499,20619,27764,93752
1784184292.7,205.7,83148,21085,20945,20499,20619,27791,94373
1784184293.7,206.8,83148,21085,20945,20499,20619,27738,94636
1784184294.8,207.9,83148,21085,20945,20499,20619,27772,94696
1784184295.9,208.9,83148,21085,20945,20499,20619,27770,94697
1784184297.0,210.0,83148,21085,20945,20499,20619,27781,94697
1784184298.1,211.1,83148,21085,20945,20499,20619,27781,95071
1784184299.2,212.2,83148,21085,20945,20499,20619,27855,95654
1784184300.2,213.3,83148,21085,20945,20499,20619,27795,95776
1784184301.3,214.3,83148,21085,20945,20499,20619,27752,96083
1784184302.4,215.4,83148,21085,20945,20499,20619,27859,96013
1784184303.5,216.5,83148,21085,20945,20499,20619,27810,96046
1784184304.6,217.6,83148,21085,20945,20499,20619,27781,96145
1784184305.7,218.7,83148,21085,20945,20499,20619,27778,95965
1784184306.8,219.8,83148,21085,20945,20499,20619,27780,95965
1784184307.9,220.9,83148,21085,20945,20499,20619,27817,96062
1784184309.0,222.0,83148,21085,20945,20499,20619,27773,96033
1784184310.1,223.1,83148,21085,20945,20499,20619,27786,96004
1784184311.2,224.3,83148,21085,20945,20499,20619,27787,95901
1784184312.3,225.4,83148,21085,20945,20499,20619,29054,94953
1784184313.4,226.5,83148,21085,20945,20499,20619,28657,95265
1784184314.5,227.6,83148,21085,20945,20499,20619,28698,95266
1784184315.6,228.6,83148,21085,20945,20499,20619,28720,95309
1784184316.7,229.7,83148,21085,20945,20499,20619,27763,94895
1784184317.8,230.9,83148,21085,20945,20499,20619,27762,95407
1784184318.9,231.9,83148,21085,20945,20499,20619,27747,95489
1784184320.0,233.1,83148,21085,20945,20499,20619,29123,94784
1784184321.1,234.2,83148,21085,20945,20499,20619,28021,94297
1784184322.2,235.2,83148,21085,20945,20499,20619,27863,94444
1784184323.3,236.3,83148,21085,20945,20499,20619,27884,94755
1784184324.4,237.4,83148,21085,20945,20499,20619,27903,94848
1784184325.5,238.5,83148,21085,20945,20499,20619,27913,94974
1784184326.5,239.6,83148,21085,20945,20499,20619,27768,94850
1784184327.6,240.7,83148,21085,20945,20499,20619,27735,95068
1784184328.8,241.8,83148,21085,20945,20499,20619,27769,95530
1784184329.8,242.9,83148,21085,20945,20499,20619,27774,95530
1784184330.9,244.0,83148,21085,20945,20499,20619,27741,95530
1784184332.0,245.1,83148,21085,20945,20499,20619,27804,95530
1784184333.1,246.2,83148,21085,20945,20499,20619,27803,95530
1784184334.2,247.2,83148,21085,20945,20499,20619,28593,95423
1784184335.3,248.3,83148,21085,20945,20499,20619,28261,95263
1784184336.3,249.4,83148,21085,20945,20499,20619,28274,95263
1784184337.4,250.5,83148,21085,20945,20499,20619,28276,95457
1784184338.5,251.5,83148,21085,20945,20499,20619,28239,95618
1784184339.6,252.6,83148,21085,20945,20499,20619,27776,95884
1784184340.7,253.7,83148,21085,20945,20499,20619,27779,95944
1784184341.8,254.8,83148,21085,20945,20499,20619,27777,95899
1784184342.9,255.9,83148,21085,20945,20499,20619,27787,95899
1784184344.0,257.0,83148,21085,20945,20499,20619,27958,95828
1784184345.1,258.1,83148,21085,20945,20499,20619,27777,95058
1784184346.2,259.2,83148,21085,20945,20499,20619,27773,95058
1784184347.2,260.3,83148,21085,20945,20499,20619,27794,95058
1784184348.3,261.3,83148,21085,20945,20499,20619,27860,95095
1784184349.4,262.4,83148,21085,20945,20499,20619,27859,95104
1784184350.4,263.5,83148,21085,20945,20499,20619,27817,95124
1784184351.6,264.6,83148,21085,20945,20499,20619,27764,95024
1784184352.7,265.7,83148,21085,20945,20499,20619,27814,95052
1784184353.8,266.8,83148,21085,20945,20499,20619,27903,95065
1784184354.9,267.9,83148,21085,20945,20499,20619,27822,95107
1784184356.0,269.0,83148,21085,20945,20499,20619,27819,95107
1784184357.0,270.1,83148,21085,20945,20499,20619,27779,95107
1784184358.2,271.2,83148,21085,20945,20499,20619,27821,95107
1784184359.3,272.3,83148,21085,20945,20499,20619,27811,95116
1784184360.4,273.4,83148,21085,20945,20499,20619,27815,95127
1784184361.4,274.5,83148,21085,20945,20499,20619,27808,95127
1784184362.5,275.6,83148,21085,20945,20499,20619,27779,95127
1784184363.6,276.7,83148,21085,20945,20499,20619,27815,95127
