t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784184978.9,146.9,83148,20945,21085,20499,20619,27915,95502
1784184980.0,148.0,83148,20945,21085,20499,20619,27727,95866
1784184981.2,149.1,83148,20945,21085,20499,20619,27790,96218
1784184982.3,150.3,83148,20945,21085,20499,20619,27657,96277
1784184983.4,151.4,83148,20945,21085,20499,20619,27615,96327
1784184984.5,152.5,83148,20945,21085,20499,20619,27678,96312
1784184985.6,153.6,83150,20945,21087,20499,20619,27707,96374
1784184986.7,154.7,83150,20945,21087,20499,20619,27668,96397
1784184987.9,155.8,83150,20945,21087,20499,20619,27626,96479
1784184989.0,157.0,83150,20945,21087,20499,20619,27608,96532
1784184990.1,158.1,83150,20945,21087,20499,20619,27752,96439
1784184991.2,159.1,83150,20945,21087,20499,20619,27709,96411
1784184992.3,160.3,83150,20945,21087,20499,20619,27727,96306
1784184993.3,161.3,83150,20945,21087,20499,20619,27680,96416
1784184994.5,162.4,83150,20945,21087,20499,20619,27734,96407
1784184995.6,163.6,83150,20945,21087,20499,20619,28628,95196
1784184996.7,164.7,83150,20945,21087,20499,20619,28667,95414
1784184997.8,165.8,83150,20945,21087,20499,20619,28677,95740
1784184998.9,166.9,83150,20945,21087,20499,20619,28639,95750
1784185000.0,168.0,83150,20945,21087,20499,20619,27766,96140
1784185001.1,169.1,83150,20945,21087,20499,20619,27770,96437
1784185002.2,170.2,83150,20945,21087,20499,20619,27749,96452
1784185003.3,171.3,83150,20945,21087,20499,20619,28591,95603
1784185004.4,172.4,83150,20945,21087,20499,20619,27748,95896
1784185005.5,173.5,83150,20945,21087,20499,20619,27744,96398
1784185006.6,174.6,83150,20945,21087,20499,20619,27729,96270
1784185007.7,175.7,83150,20945,21087,20499,20619,27751,96348
1784185008.8,176.8,83150,20945,21087,20499,20619,27732,96240
1784185009.9,177.9,83150,20945,21087,20499,20619,27824,96171
1784185011.0,179.0,83150,20945,21087,20499,20619,27801,96219
1784185012.1,180.1,83150,20945,21087,20499,20619,28632,95234
1784185013.2,181.2,83150,20945,21087,20499,20619,28626,95787
1784185014.3,182.3,83150,20945,21087,20499,20619,27765,96106
1784185015.4,183.4,83150,20945,21087,20499,20619,28815,95739
1784185016.5,184.5,83150,20945,21087,20499,20619,27713,95087
1784185017.6,185.6,83150,20945,21087,20499,20619,27753,95652
1784185018.7,186.7,83150,20945,21087,20499,20619,27855,96194
1784185019.8,187.8,83150,20945,21087,20499,20619,27748,96236
1784185020.9,188.9,83150,20945,21087,20499,20619,27717,96264
1784185022.0,190.0,83150,20945,21087,20499,20619,27750,96087
1784185023.1,191.1,83150,20945,21087,20499,20619,27757,96139
1784185024.2,192.2,83150,20945,21087,20499,20619,27785,96155
1784185025.3,193.3,83150,20945,21087,20499,20619,27761,96165
1784185026.4,194.4,83150,20945,21087,20499,20619,27884,94997
1784185027.5,195.5,83150,20945,21087,20499,20619,27750,94345
1784185028.6,196.6,83150,20945,21087,20499,20619,27745,94452
1784185029.7,197.7,83150,20945,21087,20499,20619,27772,94595
1784185030.8,198.8,83150,20945,21087,20499,20619,27740,94968
1784185031.9,199.9,83150,20945,21087,20499,20619,27782,95371
1784185033.0,201.0,83150,20945,21087,20499,20619,27768,95399
1784185034.1,202.1,83150,20945,21087,20499,20619,28429,95294
1784185035.2,203.2,83150,20945,21087,20499,20619,27785,95256
1784185036.3,204.3,83150,20945,21087,20499,20619,27669,93808
1784185037.4,205.4,83150,20945,21087,20499,20619,28100,92883
1784185038.5,206.5,83150,20945,21087,20499,20619,27978,90423
1784185039.6,207.6,83150,20945,21087,20499,20619,28100,90453
1784185040.7,208.6,83150,20945,21087,20499,20619,27761,90218
1784185041.7,209.7,83150,20945,21087,20499,20619,27742,90496
1784185042.8,210.8,83150,20945,21087,20499,20619,27784,91031
1784185043.9,211.9,83150,20945,21087,20499,20619,27778,91711
1784185045.0,213.0,83150,20945,21087,20499,20619,27780,91900
1784185046.2,214.1,83150,20945,21087,20499,20619,27802,92136
1784185047.2,215.2,83150,20945,21087,20499,20619,27763,92821
1784185048.4,216.4,83150,20945,21087,20499,20619,27807,93416
1784185049.5,217.5,83150,20945,21087,20499,20619,27791,93416
1784185050.6,218.5,83150,20945,21087,20499,20619,27800,93433
1784185051.7,219.7,83150,20945,21087,20499,20619,27797,93922
1784185052.8,220.8,83150,20945,21087,20499,20619,27784,94115
1784185053.9,221.9,83150,20945,21087,20499,20619,27787,94169
1784185055.0,223.0,83150,20945,21087,20499,20619,27778,94617
1784185056.1,224.1,83150,20945,21087,20499,20619,27774,94895
1784185057.2,225.2,83150,20945,21087,20499,20619,27799,94982
1784185058.3,226.3,83150,20945,21087,20499,20619,27759,95492
1784185059.4,227.4,83150,20945,21087,20499,20619,27793,95693
1784185060.5,228.5,83150,20945,21087,20499,20619,27799,95956
1784185061.6,229.6,83150,20945,21087,20499,20619,27779,95928
1784185062.6,230.6,83150,20945,21087,20499,20619,27820,95959
1784185063.7,231.7,83150,20945,21087,20499,20619,27813,95968
1784185064.8,232.8,83150,20945,21087,20499,20619,27792,95994
1784185065.9,233.9,83150,20945,21087,20499,20619,27805,96027
1784185067.0,235.0,83150,20945,21087,20499,20619,27773,95890
1784185068.1,236.1,83150,20945,21087,20499,20619,27882,95860
1784185069.2,237.2,83150,20945,21087,20499,20619,27818,95894
1784185070.3,238.3,83150,20945,21087,20499,20619,27792,95911
1784185071.4,239.4,83150,20945,21087,20499,20619,27830,95968
1784185072.5,240.5,83150,20945,21087,20499,20619,27825,95781
1784185073.6,241.6,83150,20945,21087,20499,20619,27793,95825
1784185074.7,242.7,83150,20945,21087,20499,20619,27793,95887
1784185075.8,243.8,83150,20945,21087,20499,20619,27826,95800
1784185076.9,244.9,83150,20945,21087,20499,20619,28617,95285
1784185078.0,246.0,83150,20945,21087,20499,20619,28573,95381
1784185079.1,247.1,83150,20945,21087,20499,20619,27778,95589
1784185080.2,248.2,83150,20945,21087,20499,20619,27824,95731
1784185081.3,249.3,83150,20945,21087,20499,20619,27780,95846
1784185082.4,250.4,83150,20945,21087,20499,20619,27779,95859
1784185083.6,251.6,83150,20945,21087,20499,20619,27792,95869
1784185084.7,252.7,83150,20945,21087,20499,20619,27767,95880
1784185085.8,253.8,83150,20945,21087,20499,20619,27800,95841
1784185086.9,254.9,83150,20945,21087,20499,20619,27797,95817
1784185088.0,256.0,83150,20945,21087,20499,20619,27781,95817
1784185089.1,257.1,83150,20945,21087,20499,20619,27801,95835
1784185090.2,258.2,83150,20945,21087,20499,20619,27810,95859
1784185091.3,259.3,83150,20945,21087,20499,20619,27779,95863
1784185092.4,260.4,83150,20945,21087,20499,20619,27797,95822
1784185093.5,261.5,83150,20945,21087,20499,20619,27760,95885
1784185094.6,262.6,83150,20945,21087,20499,20619,27804,95898
1784185095.7,263.7,83150,20945,21087,20499,20619,27809,95898
1784185096.8,264.8,83150,20945,21087,20499,20619,27760,95894
1784185097.9,265.9,83150,20945,21087,20499,20619,27721,95941
1784185099.0,267.0,83150,20945,21087,20499,20619,27737,95952
1784185100.1,268.0,83150,20945,21087,20499,20619,27746,95963
1784185101.1,269.1,83150,20945,21087,20499,20619,27759,95824
1784185102.2,270.2,83150,20945,21087,20499,20619,27721,95846
1784185103.3,271.3,83150,20945,21087,20499,20619,27771,95881
1784185104.4,272.4,83150,20945,21087,20499,20619,27785,95897
1784185105.5,273.5,83150,20945,21087,20499,20619,27780,94496
1784185106.6,274.6,83150,20945,21087,20499,20619,27786,94504
1784185107.7,275.7,83150,20945,21087,20499,20619,27745,94513
1784185108.8,276.7,83150,20945,21087,20499,20619,27790,94513
1784185109.8,277.8,83150,20945,21087,20499,20619,27793,94533
1784185110.9,278.9,83150,20945,21087,20499,20619,27797,94533
1784185112.0,280.0,83150,20945,21087,20499,20619,27799,94581
1784185113.0,281.0,83150,20945,21087,20499,20619,27808,94581
1784185114.2,282.2,83150,20945,21087,20499,20619,27812,94581
1784185115.2,283.2,83150,20945,21087,20499,20619,27808,94588
1784185116.3,284.3,83150,20945,21087,20499,20619,27809,94589
1784185117.4,285.3,83150,20945,21087,20499,20619,27799,94597
