t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784185247.5,33.8,100656,29436,28760,21170,21290,21454,26537
1784185248.6,34.9,100656,29436,28760,21170,21290,21185,26537
1784185249.7,36.0,100656,29436,28760,21170,21290,21185,26537
1784185250.8,37.1,100656,29436,28760,21170,21290,21180,26537
1784185251.9,38.2,100656,29436,28760,21170,21290,21205,26537
1784185253.0,39.3,100656,29436,28760,21170,21290,21292,26537
1784185254.1,40.4,100656,29436,28760,21170,21290,21203,26537
1784185255.2,41.5,100658,29438,28760,21170,21290,21295,26537
1784185256.3,42.6,100658,29438,28760,21170,21290,21166,26537
1784185257.3,43.6,100658,29438,28760,21170,21290,21178,26537
1784185258.4,44.7,100658,29438,28760,21170,21290,21209,26537
1784185259.5,45.8,100658,29438,28760,21170,21290,21206,26537
1784185260.6,46.9,100658,29438,28760,21170,21290,21203,26537
1784185261.7,47.9,100658,29438,28760,21170,21290,21185,26537
1784185262.8,49.0,100658,29438,28760,21170,21290,21197,26538
1784185263.8,50.1,100658,29438,28760,21170,21290,21196,26538
1784185264.9,51.2,100658,29438,28760,21170,21290,21376,26538
1784185266.0,52.3,100658,29438,28760,21170,21290,21228,26538
1784185267.1,53.4,100658,29438,28760,21170,21290,21307,26538
1784185268.2,54.5,100658,29438,28760,21170,21290,21227,26538
1784185269.3,55.6,100658,29438,28760,21170,21290,21204,26538
1784185270.4,56.7,100658,29438,28760,21170,21290,21308,26538
1784185271.5,57.8,100658,29438,28760,21170,21290,21194,26538
1784185272.6,58.9,100658,29438,28760,21170,21290,21200,26538
1784185273.7,60.0,100658,29438,28760,21170,21290,21328,26538
1784185274.8,61.1,100658,29438,28760,21170,21290,21261,26538
1784185275.9,62.2,100658,29438,28760,21170,21290,21210,26538
1784185277.0,63.3,100658,29438,28760,21170,21290,21225,26538
1784185278.1,64.4,100658,29438,28760,21170,21290,21282,26538
1784185279.2,65.5,100658,29438,28760,21170,21290,21252,26538
1784185280.3,66.6,100658,29438,28760,21170,21290,21308,26538
1784185281.4,67.7,100658,29438,28760,21170,21290,21259,26538
1784185282.5,68.8,100658,29438,28760,21170,21290,21253,26538
1784185283.6,69.9,100658,29438,28760,21170,21290,21309,26538
1784185284.7,71.0,100658,29438,28760,21170,21290,21231,26538
1784185285.8,72.1,100658,29438,28760,21170,21290,21231,26538
1784185286.9,73.1,100658,29438,28760,21170,21290,21252,26538
1784185287.9,74.2,100658,29438,28760,21170,21290,21221,26538
1784185289.1,75.3,100658,29438,28760,21170,21290,21234,26538
1784185290.2,76.5,100658,29438,28760,21170,21290,21342,26538
1784185291.3,77.5,100658,29438,28760,21170,21290,21514,26538
1784185292.3,78.6,100658,29438,28760,21170,21290,21318,26538
1784185293.5,79.7,100658,29438,28760,21170,21290,21647,26538
1784185294.6,80.9,100658,29438,28760,21170,21290,21284,26538
1784185295.7,82.0,100658,29438,28760,21170,21290,21258,26538
1784185296.8,83.1,100658,29438,28760,21170,21290,21263,26538
1784185297.9,84.2,100658,29438,28760,21170,21290,21286,26538
1784185299.0,85.3,100658,29438,28760,21170,21290,21322,26538
1784185300.1,86.4,100658,29438,28760,21170,21290,21268,26538
1784185301.2,87.5,100658,29438,28760,21170,21290,21287,26538
1784185302.3,88.6,100658,29438,28760,21170,21290,21269,26539
1784185303.4,89.7,100658,29438,28760,21170,21290,21294,26539
1784185304.5,90.8,100658,29438,28760,21170,21290,21271,26539
1784185305.6,91.9,100658,29438,28760,21170,21290,21264,26539
1784185306.7,93.0,100658,29438,28760,21170,21290,21316,26539
1784185307.8,94.1,100658,29438,28760,21170,21290,21282,26539
1784185308.9,95.2,100658,29438,28760,21170,21290,21506,26539
1784185310.0,96.2,100658,29438,28760,21170,21290,21582,26539
1784185311.0,97.3,100658,29438,28760,21170,21290,21309,26539
1784185312.2,98.4,100658,29438,28760,21170,21290,21326,26539
1784185313.3,99.5,100658,29438,28760,21170,21290,21285,26539
1784185314.4,100.6,100658,29438,28760,21170,21290,21282,26539
1784185315.4,101.7,100658,29438,28760,21170,21290,21316,26539
1784185316.5,102.8,100658,29438,28760,21170,21290,21315,26539
1784185317.6,103.9,100658,29438,28760,21170,21290,21409,26539
1784185318.7,105.0,100658,29438,28760,21170,21290,21412,26539
1784185319.8,106.1,100658,29438,28760,21170,21290,21309,26539
1784185320.9,107.2,100658,29438,28760,21170,21290,21470,26539
1784185322.0,108.3,100658,29438,28760,21170,21290,21676,26539
1784185323.1,109.4,100658,29438,28760,21170,21290,21329,26539
1784185324.2,110.5,100658,29438,28760,21170,21290,21305,26539
1784185325.4,111.6,100658,29438,28760,21170,21290,21316,26539
1784185326.5,112.7,100658,29438,28760,21170,21290,21309,26539
1784185327.5,113.8,100658,29438,28760,21170,21290,21308,26539
1784185328.7,114.9,100658,29438,28760,21170,21290,21306,26539
1784185329.7,116.0,100658,29438,28760,21170,21290,21371,26540
1784185330.8,117.1,100658,29438,28760,21170,21290,21358,26540
1784185331.9,118.2,100658,29438,28760,21170,21290,21333,26540
1784185333.0,119.3,100658,29438,28760,21170,21290,21333,26540
1784185334.1,120.4,100658,29438,28760,21170,21290,21332,26540
1784185335.2,121.5,100658,29438,28760,21170,21290,21604,26540
1784185336.3,122.6,100658,29438,28760,21170,21290,21423,26540
1784185337.4,123.7,100658,29438,28760,21170,21290,21345,26540
1784185338.5,124.8,100658,29438,28760,21170,21290,21346,26541
1784185339.6,125.9,100658,29438,28760,21170,21290,21433,26541
1784185340.7,127.0,100658,29438,28760,21170,21290,21340,26541
1784185341.8,128.1,100658,29438,28760,21170,21290,21387,26541
1784185342.9,129.2,100658,29438,28760,21170,21290,21383,26541
1784185344.0,130.3,100658,29438,28760,21170,21290,21359,26541
1784185345.1,131.4,100658,29438,28760,21170,21290,21399,26541
1784185346.2,132.5,100658,29438,28760,21170,21290,21327,26541
1784185347.3,133.5,100658,29438,28760,21170,21290,21360,26541
1784185348.3,134.6,100658,29438,28760,21170,21290,21384,26541
1784185349.4,135.7,100658,29438,28760,21170,21290,21400,26541
1784185350.6,136.8,100658,29438,28760,21170,21290,21655,26541
1784185351.7,137.9,100658,29438,28760,21170,21290,21481,26541
1784185352.7,139.0,100658,29438,28760,21170,21290,21349,26541
1784185353.8,140.1,100658,29438,28760,21170,21290,21396,26541
1784185354.9,141.2,100658,29438,28760,21170,21290,21332,26541
1784185356.0,142.3,100658,29438,28760,21170,21290,21321,26541
1784185357.2,143.4,100658,29438,28760,21170,21290,21537,26541
1784185358.3,144.6,100658,29438,28760,21170,21290,21427,26541
1784185359.4,145.7,100658,29438,28760,21170,21290,21327,26541
1784185360.5,146.8,100658,29438,28760,21170,21290,21317,26541
1784185361.5,147.8,100658,29438,28760,21170,21290,21361,26541
1784185362.7,148.9,100658,29438,28760,21170,21290,21338,26541
1784185363.8,150.0,100658,29438,28760,21170,21290,21536,26541
1784185364.8,151.1,100658,29438,28760,21170,21290,21318,26541
1784185366.0,152.2,100658,29438,28760,21170,21290,21366,26541
1784185367.1,153.3,100658,29438,28760,21170,21290,21346,26541
1784185368.2,154.5,100658,29438,28760,21170,21290,21333,26541
1784185369.3,155.6,100658,29438,28760,21170,21290,21332,26541
1784185370.4,156.7,100658,29438,28760,21170,21290,21337,26541
1784185371.5,157.8,100658,29438,28760,21170,21290,21330,26541
1784185372.6,158.9,100658,29438,28760,21170,21290,21331,26541
1784185373.7,159.9,100658,29438,28760,21170,21290,21328,26541
1784185374.7,161.0,100658,29438,28760,21170,21290,21339,26542
1784185375.8,162.1,100658,29438,28760,21170,21290,21727,26542
1784185376.9,163.2,100658,29438,28760,21170,21290,21715,26542
1784185378.0,164.3,100658,29438,28760,21170,21290,21549,26542
1784185379.2,165.4,100658,29438,28760,21170,21290,21600,26542
1784185380.2,166.5,100658,29438,28760,21170,21290,21320,26542
1784185381.4,167.6,100658,29438,28760,21170,21290,21336,26542
1784185382.5,168.8,100658,29438,28760,21170,21290,21331,26542
1784185383.6,169.8,100658,29438,28760,21170,21290,21330,26542
1784185384.7,171.0,100658,29438,28760,21170,21290,21331,26542
1784185385.8,172.1,100658,29438,28760,21170,21290,21313,26542
1784185386.9,173.1,100658,29438,28760,21170,21290,21326,26542
1784185387.9,174.2,100658,29438,28760,21170,21290,21528,26542
1784185389.0,175.3,100658,29438,28760,21170,21290,21344,26542
1784185390.1,176.4,100658,29438,28760,21170,21290,21380,26542
1784185391.2,177.5,100658,29438,28760,21170,21290,21320,26542
1784185392.3,178.6,100658,29438,28760,21170,21290,21386,26542
1784185393.4,179.7,100658,29438,28760,21170,21290,21456,26542
1784185394.5,180.7,100658,29438,28760,21170,21290,21320,26542
1784185395.5,181.8,100658,29438,28760,21170,21290,21318,26542
1784185396.6,182.9,100658,29438,28760,21170,21290,21315,26542
1784185397.7,183.9,100658,29438,28760,21170,21290,21523,26542
1784185398.8,185.0,100658,29438,28760,21170,21290,21342,26542
1784185399.9,186.2,100658,29438,28760,21170,21290,21320,26542
1784185401.0,187.2,100658,29438,28760,21170,21290,21312,26542
1784185402.0,188.3,100658,29438,28760,21170,21290,21324,26542
1784185403.2,189.4,100658,29438,28760,21170,21290,21309,26542
1784185404.3,190.5,100658,29438,28760,21170,21290,21614,26542
1784185405.4,191.6,100658,29438,28760,21170,21290,21322,26542
1784185406.4,192.7,100658,29438,28760,21170,21290,21324,26542
1784185407.6,193.8,100658,29438,28760,21170,21290,21315,26542
1784185408.7,194.9,100658,29438,28760,21170,21290,21320,26542
1784185409.8,196.0,100658,29438,28760,21170,21290,21571,26542
1784185410.9,197.2,100658,29438,28760,21170,21290,21559,26542
1784185412.0,198.3,100658,29438,28760,21170,21290,21327,26542
1784185413.1,199.3,100658,29438,28760,21170,21290,21327,26542
1784185414.2,200.5,100658,29438,28760,21170,21290,21329,26542
1784185415.3,201.6,100658,29438,28760,21170,21290,21417,26542
1784185416.4,202.7,100658,29438,28760,21170,21290,21327,26542
1784185417.5,203.7,100658,29438,28760,21170,21290,21326,26542
1784185418.5,204.8,100658,29438,28760,21170,21290,21440,26542
1784185419.6,205.9,100658,29438,28760,21170,21290,21363,26542
1784185420.7,207.0,100658,29438,28760,21170,21290,21340,26542
1784185421.8,208.1,100658,29438,28760,21170,21290,21327,26542
1784185422.9,209.2,100658,29438,28760,21170,21290,21360,26543
1784185424.0,210.3,100658,29438,28760,21170,21290,21434,26543
1784185425.1,211.4,100658,29438,28760,21170,21290,21329,26543
1784185426.2,212.5,100658,29438,28760,21170,21290,21330,26543
1784185427.4,213.6,100658,29438,28760,21170,21290,21343,26543
1784185428.4,214.7,100658,29438,28760,21170,21290,21530,26543
1784185429.5,215.8,100658,29438,28760,21170,21290,21366,26543
1784185430.6,216.9,100658,29438,28760,21170,21290,21589,26543
1784185431.7,218.0,100658,29438,28760,21170,21290,21371,26543
1784185432.9,219.1,100658,29438,28760,21170,21290,21466,26543
1784185433.9,220.2,100658,29438,28760,21170,21290,21351,26543
1784185435.1,221.3,100658,29438,28760,21170,21290,21349,26543
1784185436.2,222.4,100658,29438,28760,21170,21290,21364,26543
1784185437.3,223.6,100658,29438,28760,21170,21290,21362,26543
1784185438.4,224.6,100658,29438,28760,21170,21290,21471,26543
1784185439.4,225.7,100658,29438,28760,21170,21290,21417,26543
1784185440.5,226.8,100658,29438,28760,21170,21290,21356,26543
1784185441.6,227.9,100658,29438,28760,21170,21290,21355,26543
1784185442.7,229.0,100658,29438,28760,21170,21290,21345,26543
1784185443.8,230.1,100658,29438,28760,21170,21290,21463,26543
1784185444.9,231.1,100658,29438,28760,21170,21290,21321,26543
1784185445.9,232.2,100658,29438,28760,21170,21290,21318,26543
1784185447.0,233.3,100658,29438,28760,21170,21290,21332,26543
1784185448.2,234.4,100658,29438,28760,21170,21290,21332,26543
1784185449.2,235.5,100658,29438,28760,21170,21290,21332,26543
1784185450.3,236.6,100658,29438,28760,21170,21290,21336,26543
1784185451.4,237.7,100658,29438,28760,21170,21290,21476,26543
1784185452.5,238.8,100658,29438,28760,21170,21290,21319,26543
1784185453.6,239.9,100658,29438,28760,21170,21290,21338,26543
1784185454.7,241.0,100658,29438,28760,21170,21290,21330,26543
1784185455.7,242.0,100658,29438,28760,21170,21290,21320,26543
1784185456.8,243.1,100658,29438,28760,21170,21290,21384,26543
1784185457.9,244.2,100658,29438,28760,21170,21290,21314,26543
1784185459.0,245.3,100658,29438,28760,21170,21290,21332,26543
1784185460.1,246.4,100658,29438,28760,21170,21290,21329,26543
1784185461.2,247.5,100658,29438,28760,21170,21290,21349,26543
1784185462.3,248.6,100658,29438,28760,21170,21290,21320,26543
1784185463.5,249.7,100658,29438,28760,21170,21290,21342,26543
1784185464.6,250.8,100658,29438,28760,21170,21290,21340,26543
1784185465.7,252.0,100658,29438,28760,21170,21290,21340,26543
1784185466.8,253.1,100658,29438,28760,21170,21290,21350,26543
1784185467.9,254.2,100658,29438,28760,21170,21290,21337,26543
1784185469.0,255.2,100658,29438,28760,21170,21290,21353,26543
1784185470.1,256.4,100658,29438,28760,21170,21290,21342,26543
1784185471.2,257.5,100658,29438,28760,21170,21290,21347,26543
1784185472.3,258.6,100658,29438,28760,21170,21290,21332,26543
1784185473.4,259.7,100658,29438,28760,21170,21290,21329,26543
1784185474.5,260.8,100658,29438,28760,21170,21290,21349,26543
1784185475.6,261.9,100658,29438,28760,21170,21290,21334,26543
1784185476.7,263.0,100658,29438,28760,21170,21290,21350,26543
1784185477.8,264.1,100658,29438,28760,21170,21290,21330,26543
1784185478.9,265.2,100658,29438,28760,21170,21290,21335,26544
1784185480.0,266.3,100658,29438,28760,21170,21290,21360,26544
1784185481.1,267.4,100658,29438,28760,21170,21290,21388,26544
1784185482.2,268.5,100658,29438,28760,21170,21290,21340,26544
1784185483.3,269.6,100658,29438,28760,21170,21290,21347,26544
1784185484.4,270.7,100658,29438,28760,21170,21290,21342,26544
1784185485.5,271.8,100658,29438,28760,21170,21290,21358,26544
1784185486.6,272.9,100658,29438,28760,21170,21290,21370,26544
1784185487.7,273.9,100658,29438,28760,21170,21290,21345,26544
1784185488.7,275.0,100658,29438,28760,21170,21290,21345,26544
1784185489.8,276.1,100658,29438,28760,21170,21290,21333,26544
1784185490.9,277.2,100658,29438,28760,21170,21290,21338,26544
1784185492.0,278.3,100658,29438,28760,21170,21290,21331,26544
1784185493.1,279.4,100658,29438,28760,21170,21290,21334,26544
1784185494.2,280.5,100658,29438,28760,21170,21290,21335,26544
1784185495.2,281.5,100658,29438,28760,21170,21290,21358,26544
1784185496.3,282.6,100658,29438,28760,21170,21290,21350,26544
