t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
24.00,0.4900,32207,0,105000,0.3067,0.9946,0.1656,25879,1,156229,0.1656,0.0000
24.50,0.4900,32207,0,105000,0.3067,0.9946,0.1656,25879,1,156229,0.1656,0.0000
25.00,0.4903,32259,0,105000,0.3072,0.9946,0.1656,25879,1,156229,0.1656,0.0000
25.50,0.4903,32259,0,105000,0.3072,0.9946,0.1656,25879,1,156229,0.1656,0.0000
26.00,0.4906,25849,0,105000,0.2462,0.0064,0.2078,32466,1,156229,0.2078,0.0000
26.50,0.5511,38614,0,105000,0.3678,0.9946,0.2078,32466,1,156229,0.2078,0.0000
27.00,0.5514,32181,0,105000,0.3065,0.0064,0.2078,32466,1,156229,0.2078,0.0000
27.50,0.6118,44921,0,105000,0.4278,0.9946,0.2078,32466,1,156229,0.2078,0.0000
28.00,0.6122,38509,0,105000,0.3668,0.0064,0.2478,38714,1,156229,0.2478,0.0000
28.50,0.6726,51255,0,105000,0.4881,0.9946,0.2478,38714,1,156229,0.2478,0.0000
29.00,0.6729,44853,0,105000,0.4272,0.0064,0.2478,38714,1,156229,0.2478,0.0000
29.50,0.6729,44853,0,105000,0.4272,0.0064,0.2478,38714,1,156229,0.2478,0.0000
30.00,0.7335,44757,0,105000,0.4263,0.0067,0.2478,38714,1,156229,0.2478,0.0000
30.50,0.7335,44757,0,105000,0.4263,0.0067,0.3290,51402,1,156229,0.3290,0.0000
31.00,0.7335,44757,0,105000,0.4263,0.0067,0.3290,51402,1,156229,0.3290,0.0000
31.50,0.7939,38305,0,105000,0.3648,0.0064,0.3290,51402,1,156229,0.3290,0.0000
32.00,0.7939,38305,0,105000,0.3648,0.0064,0.3290,51402,1,156229,0.3290,0.0000
32.50,0.7939,38305,0,105000,0.3648,0.0064,0.2465,38510,1,156229,0.2465,0.0000
33.00,0.7939,38305,0,105000,0.3648,0.0064,0.2465,38510,1,156229,0.2465,0.0000
33.50,0.8543,31872,0,105000,0.3035,0.0066,0.2465,38510,1,156229,0.2465,0.0000
34.00,0.9148,44572,0,105000,0.4245,0.9947,0.2465,38510,1,156229,0.2465,0.0000
34.50,0.9148,44572,0,105000,0.4245,0.9947,0.2465,38510,1,156229,0.2465,0.0000
35.00,0.9148,44572,0,105000,0.4245,0.9947,0.2465,38510,1,156229,0.2465,0.0000
35.50,0.9151,31825,0,105000,0.3031,0.0064,0.2463,38478,1,156229,0.2463,0.0000
36.00,0.9755,44502,0,105000,0.4238,0.9947,0.2463,38478,1,156229,0.2463,0.0000
36.50,0.9755,44502,0,105000,0.4238,0.9947,0.2463,38478,1,156229,0.2463,0.0000
37.01,0.9755,44502,0,105000,0.4238,0.9947,0.2463,38478,1,156229,0.2463,0.0000
37.51,0.9758,38170,0,105000,0.3635,0.9947,0.2048,31993,1,156229,0.2048,0.0000
38.01,0.9758,38170,0,105000,0.3635,0.9947,0.2048,31993,1,156229,0.2048,0.0000
38.51,0.9758,38170,0,105000,0.3635,0.9947,0.2048,31993,1,156229,0.2048,0.0000
39.01,0.9758,38170,0,105000,0.3635,0.9947,0.2048,31993,1,156229,0.2048,0.0000
39.51,0.9761,31875,0,105000,0.3036,0.9947,0.2048,31993,1,156229,0.2048,0.0000
40.01,0.9761,31875,0,105000,0.3036,0.9947,0.2053,32081,1,156229,0.2053,0.0000
40.51,0.9764,31872,0,105000,0.3035,0.9947,0.2053,32081,1,156229,0.2053,0.0000
41.01,0.9764,31872,0,105000,0.3035,0.9947,0.2053,32081,1,156229,0.2053,0.0000
41.51,0.9768,31909,0,105000,0.3039,0.9947,0.2053,32081,1,156229,0.2053,0.0000
42.01,0.9771,31918,0,105000,0.3040,0.9947,0.1645,25692,1,156229,0.1645,0.0000
42.51,0.9771,31918,0,105000,0.3040,0.9947,0.1645,25692,1,156229,0.1645,0.0000
43.01,0.9774,31961,0,105000,0.3044,0.9944,0.1645,25692,1,156229,0.1645,0.0000
43.51,0.9774,31961,0,105000,0.3044,0.9944,0.1645,25692,1,156229,0.1645,0.0000
44.01,0.9777,31940,0,105000,0.3042,0.9947,0.1645,25692,1,156229,0.1645,0.0000
44.51,0.9777,31940,0,105000,0.3042,0.9947,0.2058,32147,1,156229,0.2058,0.0000
45.01,0.9781,31966,0,105000,0.3044,0.9944,0.2058,32147,1,156229,0.2058,0.0000
45.51,0.9781,31966,0,105000,0.3044,0.9944,0.2058,32147,1,156229,0.2058,0.0000
46.01,0.9784,32005,0,105000,0.3048,0.9944,0.2058,32147,1,156229,0.2058,0.0000
46.51,0.9784,32005,0,105000,0.3048,0.9944,0.1650,25780,1,156229,0.1650,0.0000
47.01,0.9788,32051,0,105000,0.3052,0.9944,0.1650,25780,1,156229,0.1650,0.0000
47.51,0.9791,32048,0,105000,0.3052,0.9944,0.1650,25780,1,156229,0.1650,0.0000
48.01,0.9791,32048,0,105000,0.3052,0.9944,0.1650,25780,1,156229,0.1650,0.0000
48.51,0.9794,32087,0,105000,0.3056,0.9944,0.1650,25780,1,156229,0.1650,0.0000
49.01,0.9794,32087,0,105000,0.3056,0.9944,0.2067,32297,1,156229,0.2067,0.0000
49.51,0.9798,32096,0,105000,0.3057,0.9944,0.2067,32297,1,156229,0.2067,0.0000
50.01,0.9798,32096,0,105000,0.3057,0.9944,0.2067,32297,1,156229,0.2067,0.0000
50.51,0.9801,32141,0,105000,0.3061,0.9946,0.2067,32297,1,156229,0.2067,0.0000
51.01,0.9801,32141,0,105000,0.3061,0.9946,0.1656,25870,1,156229,0.1656,0.0000
51.51,0.9805,32117,0,105000,0.3059,0.9944,0.1656,25870,1,156229,0.1656,0.0000
52.01,0.9805,32117,0,105000,0.3059,0.9944,0.1656,25870,1,156229,0.1656,0.0000
52.51,0.9808,32145,0,105000,0.3061,0.9946,0.1656,25870,1,156229,0.1656,0.0000
53.01,0.9808,32145,0,105000,0.3061,0.9946,0.1656,25870,1,156229,0.1656,0.0000
53.51,0.9811,32183,0,105000,0.3065,0.9946,0.1656,25870,1,156229,0.1656,0.0000
54.01,0.9815,32228,0,105000,0.3069,0.9946,0.2073,32390,1,156229,0.2073,0.0000
54.51,0.9815,32228,0,105000,0.3069,0.9946,0.2073,32390,1,156229,0.2073,0.0000
55.01,0.9818,25807,0,105000,0.2458,0.0064,0.2073,32390,1,156229,0.2073,0.0000
55.51,0.9808,38572,0,105000,0.3674,0.9946,0.2073,32390,1,156229,0.2073,0.0000
56.01,0.9812,38610,0,105000,0.3677,0.9946,0.2072,32366,1,156229,0.2072,0.0000
56.51,0.9812,38610,0,105000,0.3677,0.9946,0.2072,32366,1,156229,0.2072,0.0000
57.01,0.9815,32200,0,105000,0.3067,0.0064,0.2072,32366,1,156229,0.2072,0.0000
57.51,0.9806,38550,0,105000,0.3671,0.0000,0.2072,32366,1,156229,0.2072,0.0000
58.01,0.9806,38550,0,105000,0.3671,0.0066,0.2072,32366,1,156229,0.2072,0.0000
58.51,0.9806,38550,0,105000,0.3671,0.0066,0.2890,45146,1,156229,0.2890,0.0000
59.01,0.9796,38425,0,105000,0.3660,0.0064,0.2890,45146,1,156229,0.2890,0.0000
59.51,0.9786,51160,0,105000,0.4872,0.9946,0.2890,45146,1,156229,0.2890,0.0000
60.01,0.9786,51160,0,105000,0.4872,0.9946,0.2890,45146,1,156229,0.2890,0.0000
60.51,0.9786,51160,0,105000,0.4872,0.9946,0.2890,45146,1,156229,0.2890,0.0000
61.01,0.9789,38394,0,105000,0.3657,0.0066,0.2471,38600,1,156229,0.2471,0.0000
61.51,0.9789,38394,0,105000,0.3657,0.0066,0.2471,38600,1,156229,0.2471,0.0000
62.01,0.9777,38279,0,105000,0.3646,0.0066,0.2471,38600,1,156229,0.2471,0.0000
62.51,0.9777,38279,0,105000,0.3646,0.0066,0.2471,38600,1,156229,0.2471,0.0000
63.01,0.9769,44644,0,105000,0.4252,0.9947,0.2471,38600,1,156229,0.2471,0.0000
63.51,0.9772,38223,0,105000,0.3640,0.0064,0.2876,44935,1,156229,0.2876,0.0000
64.01,0.9772,38223,0,105000,0.3640,0.0064,0.2876,44935,1,156229,0.2876,0.0000
64.51,0.9772,38223,0,105000,0.3640,0.0064,0.2876,44935,1,156229,0.2876,0.0000
65.01,0.9772,38223,0,105000,0.3640,0.0064,0.2876,44935,1,156229,0.2876,0.0000
65.51,0.9763,38234,0,105000,0.3641,0.9947,0.2052,32056,1,156229,0.2052,0.0000
66.01,0.9763,38234,0,105000,0.3641,0.9947,0.2052,32056,1,156229,0.2052,0.0000
66.51,0.9766,31827,0,105000,0.3031,0.0064,0.2052,32056,1,156229,0.2052,0.0000
67.01,0.9766,31827,0,105000,0.3031,0.0064,0.2052,32056,1,156229,0.2052,0.0000
67.51,0.9757,38186,0,105000,0.3637,0.9947,0.2052,32056,1,156229,0.2052,0.0000
68.01,0.9757,38186,0,105000,0.3637,0.9947,0.2460,38434,1,156229,0.2460,0.0000
68.51,0.9761,38185,0,105000,0.3637,0.9947,0.2460,38434,1,156229,0.2460,0.0000
69.01,0.9761,38185,0,105000,0.3637,0.9947,0.2460,38434,1,156229,0.2460,0.0000
69.51,0.9761,38185,0,105000,0.3637,0.9947,0.2460,38434,1,156229,0.2460,0.0000
70.01,0.9761,38185,0,105000,0.3637,0.9947,0.1640,25627,1,156229,0.1640,0.0000
70.51,0.9764,31833,0,105000,0.3032,0.9947,0.1640,25627,1,156229,0.1640,0.0000
71.01,0.9767,31853,0,105000,0.3034,0.9947,0.1640,25627,1,156229,0.1640,0.0000
71.51,0.9767,31853,0,105000,0.3034,0.9947,0.1640,25627,1,156229,0.1640,0.0000
72.01,0.9770,31918,0,105000,0.3040,0.9944,0.1640,25627,1,156229,0.1640,0.0000
72.51,0.9770,31918,0,105000,0.3040,0.9944,0.2056,32128,1,156229,0.2056,0.0000
73.01,0.9774,31915,0,105000,0.3040,0.9947,0.2056,32128,1,156229,0.2056,0.0000
73.51,0.9774,31915,0,105000,0.3040,0.9947,0.2056,32128,1,156229,0.2056,0.0000
74.01,0.9777,31965,0,105000,0.3044,0.9944,0.2056,32128,1,156229,0.2056,0.0000
74.51,0.9777,31965,0,105000,0.3044,0.9944,0.1649,25760,1,156229,0.1649,0.0000
75.01,0.9780,31986,0,105000,0.3046,0.9947,0.1649,25760,1,156229,0.1649,0.0000
75.51,0.9780,31986,0,105000,0.3046,0.9947,0.1649,25760,1,156229,0.1649,0.0000
76.01,0.9784,31997,0,105000,0.3047,0.9944,0.1649,25760,1,156229,0.1649,0.0000
76.51,0.9784,31997,0,105000,0.3047,0.9944,0.1649,25760,1,156229,0.1649,0.0000
77.01,0.9787,31979,0,105000,0.3046,0.9944,0.1649,25760,1,156229,0.1649,0.0000
77.51,0.9790,32009,0,105000,0.3048,0.9944,0.2060,32187,1,156229,0.2060,0.0000
78.01,0.9790,32009,0,105000,0.3048,0.9944,0.2060,32187,1,156229,0.2060,0.0000
78.51,0.9794,32029,0,105000,0.3050,0.9944,0.2060,32187,1,156229,0.2060,0.0000
79.01,0.9794,32029,0,105000,0.3050,0.9944,0.2060,32187,1,156229,0.2060,0.0000
79.51,0.9797,32098,0,105000,0.3057,0.9946,0.1652,25806,1,156229,0.1652,0.0000
80.01,0.9797,32098,0,105000,0.3057,0.9946,0.1652,25806,1,156229,0.1652,0.0000
80.51,0.9801,32092,0,105000,0.3056,0.9944,0.1652,25806,1,156229,0.1652,0.0000
81.01,0.9801,32092,0,105000,0.3056,0.9944,0.1652,25806,1,156229,0.1652,0.0000
81.51,0.9804,32144,0,105000,0.3061,0.9946,0.1652,25806,1,156229,0.1652,0.0000
82.01,0.9804,32144,0,105000,0.3061,0.9946,0.2071,32351,1,156229,0.2071,0.0000
82.51,0.9807,32162,0,105000,0.3063,0.9944,0.2071,32351,1,156229,0.2071,0.0000
83.01,0.9807,32162,0,105000,0.3063,0.9944,0.2071,32351,1,156229,0.2071,0.0000
83.51,0.9811,32175,0,105000,0.3064,0.9946,0.2071,32351,1,156229,0.2071,0.0000
84.01,0.9811,32175,0,105000,0.3064,0.9946,0.2071,32351,1,156229,0.2071,0.0000
84.51,0.9814,25759,0,105000,0.2453,0.0064,0.1657,25882,1,156229,0.1657,0.0000
85.01,0.9803,38494,0,105000,0.3666,0.9946,0.1657,25882,1,156229,0.1657,0.0000
85.51,0.9806,38523,0,105000,0.3669,0.9946,0.1657,25882,1,156229,0.1657,0.0000
86.01,0.9806,38523,0,105000,0.3669,0.9946,0.1657,25882,1,156229,0.1657,0.0000
86.51,0.9802,44904,0,105000,0.4277,0.9946,0.1657,25882,1,156229,0.1657,0.0000
87.01,0.9802,44904,0,105000,0.4277,0.9946,0.2893,45194,1,156229,0.2893,0.0000
87.51,0.9802,44904,0,105000,0.4277,0.9946,0.2893,45194,1,156229,0.2893,0.0000
88.01,0.9802,44904,0,105000,0.4277,0.9946,0.2893,45194,1,156229,0.2893,0.0000
88.51,0.9795,44827,0,105000,0.4269,0.9946,0.2893,45194,1,156229,0.2893,0.0000
89.01,0.9795,44827,0,105000,0.4269,0.9946,0.2479,38731,1,156229,0.2479,0.0000
89.51,0.9795,44827,0,105000,0.4269,0.9946,0.2479,38731,1,156229,0.2479,0.0000
90.01,0.9799,32093,0,105000,0.3056,0.0064,0.2479,38731,1,156229,0.2479,0.0000
90.51,0.9788,44862,0,105000,0.4273,0.9946,0.2479,38731,1,156229,0.2479,0.0000
91.01,0.9791,38462,0,105000,0.3663,0.0064,0.2479,38731,1,156229,0.2479,0.0000
91.51,0.9791,38462,0,105000,0.3663,0.0064,0.2479,38731,1,156229,0.2479,0.0000
92.01,0.9780,44780,0,105000,0.4265,0.9947,0.2884,45059,1,156229,0.2884,0.0000
92.51,0.9780,44780,0,105000,0.4265,0.9947,0.2884,45059,1,156229,0.2884,0.0000
93.01,0.9784,38346,0,105000,0.3652,0.0064,0.2884,45059,1,156229,0.2884,0.0000
93.51,0.9784,38346,0,105000,0.3652,0.0064,0.2884,45059,1,156229,0.2884,0.0000
94.01,0.9784,38346,0,105000,0.3652,0.0064,0.2468,38563,1,156229,0.2468,0.0000
94.51,0.9784,38346,0,105000,0.3652,0.0064,0.2468,38563,1,156229,0.2468,0.0000
95.01,0.9775,31919,0,105000,0.3040,0.0066,0.2468,38563,1,156229,0.2468,0.0000
95.51,0.9765,44624,0,105000,0.4250,0.9947,0.2468,38563,1,156229,0.2468,0.0000
96.01,0.9765,44624,0,105000,0.4250,0.9947,0.2468,38563,1,156229,0.2468,0.0000
96.51,0.9765,44624,0,105000,0.4250,0.9947,0.2468,38563,1,156229,0.2468,0.0000
97.01,0.9768,31854,0,105000,0.3034,0.0066,0.2466,38520,1,156229,0.2466,0.0000
97.51,0.9759,44543,0,105000,0.4242,0.9947,0.2466,38520,1,156229,0.2466,0.0000
98.01,0.9759,44543,0,105000,0.4242,0.9947,0.2466,38520,1,156229,0.2466,0.0000
98.51,0.9759,44543,0,105000,0.4242,0.9947,0.2466,38520,1,156229,0.2466,0.0000
99.02,0.9762,38215,0,105000,0.3640,0.9947,0.2050,32028,1,156229,0.2050,0.0000
99.52,0.9762,38215,0,105000,0.3640,0.9947,0.2050,32028,1,156229,0.2050,0.0000
100.02,0.9762,38215,0,105000,0.3640,0.9947,0.2050,32028,1,156229,0.2050,0.0000
100.52,0.9762,38215,0,105000,0.3640,0.9947,0.2050,32028,1,156229,0.2050,0.0000
101.02,0.9765,31887,0,105000,0.3037,0.9947,0.2050,32028,1,156229,0.2050,0.0000
101.52,0.9765,31887,0,105000,0.3037,0.9947,0.2054,32093,1,156229,0.2054,0.0000
102.02,0.9768,31897,0,105000,0.3038,0.9944,0.2054,32093,1,156229,0.2054,0.0000
102.52,0.9772,31950,0,105000,0.3043,0.9947,0.2054,32093,1,156229,0.2054,0.0000
103.02,0.9772,31950,0,105000,0.3043,0.9947,0.1647,25725,1,156229,0.1647,0.0000
103.52,0.9775,31947,0,105000,0.3043,0.9947,0.1647,25725,1,156229,0.1647,0.0000
104.02,0.9775,31947,0,105000,0.3043,0.9947,0.1647,25725,1,156229,0.1647,0.0000
104.52,0.9778,31991,0,105000,0.3047,0.9944,0.1647,25725,1,156229,0.1647,0.0000
105.02,0.9778,31991,0,105000,0.3047,0.9944,0.1647,25725,1,156229,0.1647,0.0000
105.52,0.9782,31993,0,105000,0.3047,0.9947,0.2061,32199,1,156229,0.2061,0.0000
106.02,0.9785,32002,0,105000,0.3048,0.9944,0.2061,32199,1,156229,0.2061,0.0000
106.52,0.9785,32002,0,105000,0.3048,0.9944,0.2061,32199,1,156229,0.2061,0.0000
107.02,0.9788,32030,0,105000,0.3050,0.9944,0.2061,32199,1,156229,0.2061,0.0000
107.52,0.9788,32030,0,105000,0.3050,0.9944,0.1652,25810,1,156229,0.1652,0.0000
108.02,0.9792,32063,0,105000,0.3054,0.9944,0.1652,25810,1,156229,0.1652,0.0000
108.52,0.9792,32063,0,105000,0.3054,0.9944,0.1652,25810,1,156229,0.1652,0.0000
109.02,0.9795,32075,0,105000,0.3055,0.9946,0.1652,25810,1,156229,0.1652,0.0000
109.52,0.9799,32127,0,105000,0.3060,0.9944,0.1652,25810,1,156229,0.1652,0.0000
110.02,0.9799,32127,0,105000,0.3060,0.9944,0.2070,32335,1,156229,0.2070,0.0000
110.52,0.9802,32124,0,105000,0.3059,0.9944,0.2070,32335,1,156229,0.2070,0.0000
111.02,0.9802,32124,0,105000,0.3059,0.9944,0.2070,32335,1,156229,0.2070,0.0000
111.52,0.9805,32170,0,105000,0.3064,0.9946,0.2070,32335,1,156229,0.2070,0.0000
112.02,0.9805,32170,0,105000,0.3064,0.9946,0.1659,25916,1,156229,0.1659,0.0000
112.52,0.9809,32169,0,105000,0.3064,0.9944,0.1659,25916,1,156229,0.1659,0.0000
113.02,0.9812,25763,0,105000,0.2454,0.0064,0.1659,25916,1,156229,0.1659,0.0000
113.52,0.9803,38539,0,105000,0.3670,0.9946,0.1659,25916,1,156229,0.1659,0.0000
114.02,0.9807,38566,0,105000,0.3673,0.9946,0.1659,25916,1,156229,0.1659,0.0000
114.52,0.9807,38566,0,105000,0.3673,0.9946,0.2484,38814,1,156229,0.2484,0.0000
115.02,0.9810,38598,0,105000,0.3676,0.9946,0.2484,38814,1,156229,0.2484,0.0000
115.52,0.9813,32167,0,105000,0.3064,0.0064,0.2484,38814,1,156229,0.2484,0.0000
116.02,0.9813,32167,0,105000,0.3064,0.0064,0.2484,38814,1,156229,0.2484,0.0000
116.52,0.9813,32167,0,105000,0.3064,0.0064,0.2066,32275,1,156229,0.2066,0.0000
117.02,0.9805,38540,0,105000,0.3670,0.9946,0.2066,32275,1,156229,0.2066,0.0000
117.52,0.9811,38667,0,105000,0.3683,0.0000,0.2066,32275,1,156229,0.2066,0.0000
118.02,0.9811,32214,0,105000,0.3068,0.0064,0.2066,32275,1,156229,0.2066,0.0000
118.52,0.9811,32214,0,105000,0.3068,0.0064,0.2066,32275,1,156229,0.2066,0.0000
119.02,0.9800,32085,0,105000,0.3056,0.0064,0.2481,38753,1,156229,0.2481,0.0000
119.52,0.9790,44827,0,105000,0.4269,0.9946,0.2481,38753,1,156229,0.2481,0.0000
120.02,0.9794,38415,0,105000,0.3659,0.0064,0.2481,38753,1,156229,0.2481,0.0000
120.52,0.9785,51118,0,105000,0.4868,0.9947,0.2481,38753,1,156229,0.2481,0.0000
121.02,0.9785,51118,0,105000,0.4868,0.9947,0.3293,51454,1,156229,0.3293,0.0000
121.52,0.9785,51118,0,105000,0.4868,0.9947,0.3293,51454,1,156229,0.3293,0.0000
122.02,0.9788,38332,0,105000,0.3651,0.0064,0.3293,51454,1,156229,0.3293,0.0000
122.52,0.9774,38203,0,105000,0.3638,0.0066,0.3293,51454,1,156229,0.3293,0.0000
123.02,0.9774,38203,0,105000,0.3638,0.0066,0.3293,51454,1,156229,0.3293,0.0000
123.52,0.9774,38203,0,105000,0.3638,0.0066,0.2867,44789,1,156229,0.2867,0.0000
124.02,0.9764,44564,0,105000,0.4244,0.9947,0.2867,44789,1,156229,0.2867,0.0000
124.52,0.9764,44564,0,105000,0.4244,0.9947,0.2867,44789,1,156229,0.2867,0.0000
125.02,0.9764,44564,0,105000,0.4244,0.9947,0.2867,44789,1,156229,0.2867,0.0000
125.52,0.9767,31822,0,105000,0.3031,0.0066,0.2464,38489,1,156229,0.2464,0.0000
126.02,0.9767,31822,0,105000,0.3031,0.0066,0.2464,38489,1,156229,0.2464,0.0000
126.52,0.9755,38123,0,105000,0.3631,0.9947,0.2464,38489,1,156229,0.2464,0.0000
127.02,0.9755,38123,0,105000,0.3631,0.9947,0.2464,38489,1,156229,0.2464,0.0000
127.52,0.9758,38095,0,105000,0.3628,0.9947,0.2464,38489,1,156229,0.2464,0.0000
128.02,0.9758,38095,0,105000,0.3628,0.9947,0.2454,38342,1,156229,0.2454,0.0000
128.52,0.9758,38095,0,105000,0.3628,0.9947,0.2454,38342,1,156229,0.2454,0.0000
129.02,0.9761,31821,0,105000,0.3031,0.9947,0.2454,38342,1,156229,0.2454,0.0000
129.52,0.9761,31821,0,105000,0.3031,0.9947,0.2454,38342,1,156229,0.2454,0.0000
130.02,0.9764,31857,0,105000,0.3034,0.9944,0.2050,32034,1,156229,0.2050,0.0000
130.52,0.9764,31857,0,105000,0.3034,0.9944,0.2050,32034,1,156229,0.2050,0.0000
131.02,0.9768,31894,0,105000,0.3038,0.9947,0.2050,32034,1,156229,0.2050,0.0000
131.52,0.9768,31894,0,105000,0.3038,0.9947,0.2050,32034,1,156229,0.2050,0.0000
132.02,0.9771,31899,0,105000,0.3038,0.9947,0.2050,32034,1,156229,0.2050,0.0000
132.52,0.9771,31899,0,105000,0.3038,0.9947,0.2050,32034,1,156229,0.2050,0.0000
133.02,0.9774,31959,0,105000,0.3044,0.9944,0.2055,32105,1,156229,0.2055,0.0000
133.52,0.9774,31959,0,105000,0.3044,0.9944,0.2055,32105,1,156229,0.2055,0.0000
134.02,0.9778,31936,0,105000,0.3042,0.9947,0.2055,32105,1,156229,0.2055,0.0000
134.52,0.9778,31936,0,105000,0.3042,0.9947,0.2055,32105,1,156229,0.2055,0.0000
135.02,0.9781,31903,0,105000,0.3038,0.9944,0.2058,32150,1,156229,0.2058,0.0000
135.52,0.9781,31903,0,105000,0.3038,0.9944,0.2058,32150,1,156229,0.2058,0.0000
136.02,0.9784,31949,0,105000,0.3043,0.9944,0.2058,32150,1,156229,0.2058,0.0000
136.52,0.9784,31949,0,105000,0.3043,0.9944,0.2058,32150,1,156229,0.2058,0.0000
137.02,0.9788,31997,0,105000,0.3047,0.9944,0.2058,32150,1,156229,0.2058,0.0000
137.52,0.9788,31997,0,105000,0.3047,0.9944,0.2061,32204,1,156229,0.2061,0.0000
138.02,0.9791,32035,0,105000,0.3051,0.9946,0.2061,32204,1,156229,0.2061,0.0000
138.52,0.9791,32035,0,105000,0.3051,0.9946,0.2061,32204,1,156229,0.2061,0.0000
