t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
28.00,0.4866,31933,0,105000,0.3041,0.9944,0.1270,25663,1,202000,0.1270,0.0000
28.50,0.4869,31980,0,105000,0.3046,0.9944,0.1270,25663,1,202000,0.1270,0.0000
29.00,0.4869,31980,0,105000,0.3046,0.9944,0.1593,32188,1,202000,0.1593,0.0000
29.50,0.4872,32022,0,105000,0.3050,0.9944,0.1593,32188,1,202000,0.1593,0.0000
30.00,0.4872,32022,0,105000,0.3050,0.9944,0.1593,32188,1,202000,0.1593,0.0000
30.50,0.4876,32089,0,105000,0.3056,0.9944,0.1593,32188,1,202000,0.1593,0.0000
31.00,0.4876,32089,0,105000,0.3056,0.9944,0.1279,25836,1,202000,0.1279,0.0000
31.51,0.4879,32087,0,105000,0.3056,0.9944,0.1279,25836,1,202000,0.1279,0.0000
32.01,0.4879,32087,0,105000,0.3056,0.9944,0.1279,25836,1,202000,0.1279,0.0000
32.51,0.4883,32071,0,105000,0.3054,0.9944,0.1279,25836,1,202000,0.1279,0.0000
33.01,0.4886,32052,0,105000,0.3053,0.9944,0.1279,25836,1,202000,0.1279,0.0000
33.51,0.4886,32052,0,105000,0.3053,0.9944,0.1279,25836,1,202000,0.1279,0.0000
34.01,0.4890,32096,0,105000,0.3057,0.9946,0.1597,32260,1,202000,0.1597,0.0000
34.51,0.4890,32096,0,105000,0.3057,0.9946,0.1597,32260,1,202000,0.1597,0.0000
35.01,0.4893,32112,0,105000,0.3058,0.9946,0.1597,32260,1,202000,0.1597,0.0000
35.51,0.4893,32112,0,105000,0.3058,0.9946,0.1280,25860,1,202000,0.1280,0.0000
36.01,0.4896,32158,0,105000,0.3063,0.9946,0.1280,25860,1,202000,0.1280,0.0000
36.51,0.4896,32158,0,105000,0.3063,0.9946,0.1280,25860,1,202000,0.1280,0.0000
37.01,0.4900,32199,0,105000,0.3067,0.9946,0.1280,25860,1,202000,0.1280,0.0000
37.51,0.4900,32199,0,105000,0.3067,0.9946,0.1280,25860,1,202000,0.1280,0.0000
38.01,0.4903,32265,0,105000,0.3073,0.9946,0.1280,25860,1,202000,0.1280,0.0000
38.51,0.4906,25853,0,105000,0.2462,0.0064,0.1608,32472,1,202000,0.1608,0.0000
39.01,0.5511,38614,0,105000,0.3678,0.9946,0.1608,32472,1,202000,0.1608,0.0000
39.51,0.5511,38614,0,105000,0.3678,0.9946,0.1608,32472,1,202000,0.1608,0.0000
40.01,0.5511,38614,0,105000,0.3678,0.9946,0.1608,32472,1,202000,0.1608,0.0000
40.51,0.5511,38614,0,105000,0.3678,0.9946,0.1608,32472,1,202000,0.1608,0.0000
41.01,0.5514,51449,0,105000,0.4900,0.9946,0.1608,32472,1,202000,0.1608,0.0000
41.51,0.5521,45070,0,105000,0.4292,0.0064,0.1608,32472,1,202000,0.1608,0.0000
42.01,0.5521,45070,0,105000,0.4292,0.0064,0.1608,32472,1,202000,0.1608,0.0000
42.51,0.5521,45070,0,105000,0.4292,0.0064,0.1608,32472,1,202000,0.1608,0.0000
43.01,0.5521,45070,0,105000,0.4292,0.0064,0.1608,32472,1,202000,0.1608,0.0000
43.51,0.5521,45070,0,105000,0.4292,0.0064,0.1608,32472,1,202000,0.1608,0.0000
44.01,0.5521,45070,0,105000,0.4292,0.0064,0.1608,32472,1,202000,0.1608,0.0000
44.51,0.5521,45070,0,105000,0.4292,0.0064,0.1608,32472,1,202000,0.1608,0.0000
45.01,0.6125,44956,0,105000,0.4282,0.0064,0.2238,45202,1,202000,0.2238,0.0000
45.51,0.6125,44956,0,105000,0.4282,0.0064,0.2238,45202,1,202000,0.2238,0.0000
46.01,0.6125,44956,0,105000,0.4282,0.0064,0.2238,45202,1,202000,0.2238,0.0000
46.51,0.6125,44956,0,105000,0.4282,0.0064,0.2238,45202,1,202000,0.2238,0.0000
47.01,0.6125,44956,0,105000,0.4282,0.0064,0.2238,45202,1,202000,0.2238,0.0000
47.51,0.6125,44956,0,105000,0.4282,0.0064,0.2238,45202,1,202000,0.2238,0.0000
48.01,0.6729,44859,0,105000,0.4272,0.0064,0.2238,45202,1,202000,0.2238,0.0000
48.51,0.6729,44859,0,105000,0.4272,0.0064,0.2238,45202,1,202000,0.2238,0.0000
49.01,0.6729,44859,0,105000,0.4272,0.0064,0.2238,45202,1,202000,0.2238,0.0000
49.51,0.6729,44859,0,105000,0.4272,0.0064,0.2238,45202,1,202000,0.2238,0.0000
50.01,0.6729,44859,0,105000,0.4272,0.0064,0.2238,45202,1,202000,0.2238,0.0000
50.51,0.6729,44859,0,105000,0.4272,0.0064,0.2238,45202,1,202000,0.2238,0.0000
51.01,0.7335,44751,0,105000,0.4262,0.0067,0.2238,45202,1,202000,0.2238,0.0000
51.51,0.7335,44751,0,105000,0.4262,0.0067,0.2238,45202,1,202000,0.2238,0.0000
52.01,0.7335,44751,0,105000,0.4262,0.0067,0.2238,45202,1,202000,0.2238,0.0000
52.51,0.7335,44751,0,105000,0.4262,0.0067,0.2238,45202,1,202000,0.2238,0.0000
53.01,0.7335,44751,0,105000,0.4262,0.0067,0.2238,45202,1,202000,0.2238,0.0000
53.51,0.7335,44751,0,105000,0.4262,0.0067,0.2238,45202,1,202000,0.2238,0.0000
54.01,0.7335,44751,0,105000,0.4262,0.0067,0.2544,51396,1,202000,0.2544,0.0000
54.51,0.7335,44751,0,105000,0.4262,0.0067,0.2544,51396,1,202000,0.2544,0.0000
55.01,0.7939,38303,0,105000,0.3648,0.0064,0.2544,51396,1,202000,0.2544,0.0000
55.51,0.7939,38303,0,105000,0.3648,0.0064,0.2544,51396,1,202000,0.2544,0.0000
56.01,0.7939,38303,0,105000,0.3648,0.0064,0.2544,51396,1,202000,0.2544,0.0000
56.51,0.7939,38303,0,105000,0.3648,0.0064,0.2544,51396,1,202000,0.2544,0.0000
57.01,0.8543,50994,0,105000,0.4857,0.9947,0.2544,51396,1,202000,0.2544,0.0000
57.51,0.8546,51028,0,105000,0.4860,0.0000,0.2544,51396,1,202000,0.2544,0.0000
58.01,0.8546,44595,0,105000,0.4247,0.0066,0.2541,51332,1,202000,0.2541,0.0000
58.51,0.8546,44595,0,105000,0.4247,0.0066,0.2541,51332,1,202000,0.2541,0.0000
59.01,0.8546,44595,0,105000,0.4247,0.0066,0.2541,51332,1,202000,0.2541,0.0000
59.51,0.8546,44595,0,105000,0.4247,0.0066,0.2541,51332,1,202000,0.2541,0.0000
60.01,0.8546,44595,0,105000,0.4247,0.0066,0.2541,51332,1,202000,0.2541,0.0000
60.51,0.8546,44595,0,105000,0.4247,0.0066,0.2541,51332,1,202000,0.2541,0.0000
61.01,0.9151,44507,0,105000,0.4239,0.0064,0.2541,51332,1,202000,0.2541,0.0000
61.51,0.9151,44507,0,105000,0.4239,0.0064,0.2541,51332,1,202000,0.2541,0.0000
62.01,0.9151,44507,0,105000,0.4239,0.0064,0.2541,51332,1,202000,0.2541,0.0000
62.51,0.9151,44507,0,105000,0.4239,0.0064,0.2541,51332,1,202000,0.2541,0.0000
63.01,0.9151,44507,0,105000,0.4239,0.0064,0.2541,51332,1,202000,0.2541,0.0000
63.51,0.9151,44507,0,105000,0.4239,0.0064,0.2541,51332,1,202000,0.2541,0.0000
64.01,0.9151,44507,0,105000,0.4239,0.0064,0.2541,51332,1,202000,0.2541,0.0000
64.51,0.9151,44507,0,105000,0.4239,0.0064,0.2216,44758,1,202000,0.2216,0.0000
65.01,0.9151,44507,0,105000,0.4239,0.0064,0.2216,44758,1,202000,0.2216,0.0000
65.51,0.9151,44507,0,105000,0.4239,0.0064,0.2216,44758,1,202000,0.2216,0.0000
66.01,0.9151,44507,0,105000,0.4239,0.0064,0.2216,44758,1,202000,0.2216,0.0000
66.51,0.9151,44507,0,105000,0.4239,0.0064,0.1583,31982,1,202000,0.1583,0.0000
67.01,0.9755,31794,0,105000,0.3028,0.9947,0.1583,31982,1,202000,0.1583,0.0000
67.51,0.9758,31831,0,105000,0.3032,0.9947,0.1583,31982,1,202000,0.1583,0.0000
68.01,0.9758,31831,0,105000,0.3032,0.9947,0.1583,31982,1,202000,0.1583,0.0000
68.51,0.9761,31840,0,105000,0.3032,0.9947,0.1586,32045,1,202000,0.1586,0.0000
69.01,0.9761,31840,0,105000,0.3032,0.9947,0.1586,32045,1,202000,0.1586,0.0000
69.51,0.9764,31872,0,105000,0.3035,0.9947,0.1586,32045,1,202000,0.1586,0.0000
70.01,0.9768,31909,0,105000,0.3039,0.9947,0.1586,32045,1,202000,0.1586,0.0000
70.51,0.9768,31909,0,105000,0.3039,0.9947,0.1590,32124,1,202000,0.1590,0.0000
71.01,0.9771,31954,0,105000,0.3043,0.9944,0.1590,32124,1,202000,0.1590,0.0000
71.51,0.9771,31954,0,105000,0.3043,0.9944,0.1590,32124,1,202000,0.1590,0.0000
72.01,0.9774,31963,0,105000,0.3044,0.9947,0.1590,32124,1,202000,0.1590,0.0000
72.51,0.9777,31940,0,105000,0.3042,0.9947,0.1590,32124,1,202000,0.1590,0.0000
73.01,0.9777,31940,0,105000,0.3042,0.9947,0.1591,32146,1,202000,0.1591,0.0000
73.51,0.9781,31966,0,105000,0.3044,0.9944,0.1591,32146,1,202000,0.1591,0.0000
74.01,0.9781,31966,0,105000,0.3044,0.9944,0.1591,32146,1,202000,0.1591,0.0000
74.51,0.9784,32005,0,105000,0.3048,0.9944,0.1595,32220,1,202000,0.1595,0.0000
75.01,0.9788,32014,0,105000,0.3049,0.9944,0.1595,32220,1,202000,0.1595,0.0000
75.51,0.9788,32014,0,105000,0.3049,0.9944,0.1595,32220,1,202000,0.1595,0.0000
76.01,0.9791,32048,0,105000,0.3052,0.9944,0.1595,32220,1,202000,0.1595,0.0000
76.51,0.9791,32048,0,105000,0.3052,0.9944,0.1595,32220,1,202000,0.1595,0.0000
77.01,0.9794,32087,0,105000,0.3056,0.9944,0.1599,32296,1,202000,0.1599,0.0000
77.51,0.9798,32134,0,105000,0.3060,0.9946,0.1599,32296,1,202000,0.1599,0.0000
78.01,0.9798,32134,0,105000,0.3060,0.9946,0.1599,32296,1,202000,0.1599,0.0000
78.51,0.9801,32140,0,105000,0.3061,0.9944,0.1599,32296,1,202000,0.1599,0.0000
79.01,0.9801,32140,0,105000,0.3061,0.9944,0.1602,32356,1,202000,0.1602,0.0000
79.51,0.9805,32117,0,105000,0.3059,0.9944,0.1602,32356,1,202000,0.1602,0.0000
80.01,0.9808,32145,0,105000,0.3061,0.9946,0.1602,32356,1,202000,0.1602,0.0000
80.51,0.9808,32145,0,105000,0.3061,0.9946,0.1602,32356,1,202000,0.1602,0.0000
81.01,0.9811,32183,0,105000,0.3065,0.9946,0.1603,32389,1,202000,0.1603,0.0000
81.51,0.9815,25762,0,105000,0.2454,0.0064,0.1603,32389,1,202000,0.1603,0.0000
82.01,0.9805,38539,0,105000,0.3670,0.9946,0.1603,32389,1,202000,0.1603,0.0000
82.51,0.9805,38539,0,105000,0.3670,0.9946,0.1603,32389,1,202000,0.1603,0.0000
83.01,0.9805,38539,0,105000,0.3670,0.9946,0.1603,32389,1,202000,0.1603,0.0000
83.51,0.9805,38539,0,105000,0.3670,0.9946,0.1603,32389,1,202000,0.1603,0.0000
84.01,0.9808,51401,0,105000,0.4895,0.9946,0.1603,32389,1,202000,0.1603,0.0000
84.51,0.9808,51401,0,105000,0.4895,0.9946,0.1603,32389,1,202000,0.1603,0.0000
85.01,0.9808,51401,0,105000,0.4895,0.9946,0.2243,45315,1,202000,0.2243,0.0000
85.51,0.9808,51401,0,105000,0.4895,0.9946,0.2243,45315,1,202000,0.2243,0.0000
86.01,0.9815,32200,0,105000,0.3067,0.0064,0.2243,45315,1,202000,0.2243,0.0000
86.51,0.9815,32200,0,105000,0.3067,0.0064,0.2243,45315,1,202000,0.2243,0.0000
87.01,0.9815,32200,0,105000,0.3067,0.0064,0.2243,45315,1,202000,0.2243,0.0000
87.51,0.9805,44962,0,105000,0.4282,0.9946,0.2243,45315,1,202000,0.2243,0.0000
88.01,0.9805,44962,0,105000,0.4282,0.9946,0.2243,45315,1,202000,0.2243,0.0000
88.51,0.9805,44962,0,105000,0.4282,0.9946,0.2243,45315,1,202000,0.2243,0.0000
89.01,0.9811,44992,0,105000,0.4285,0.0066,0.2243,45315,1,202000,0.2243,0.0000
89.51,0.9811,44992,0,105000,0.4285,0.0066,0.2243,45315,1,202000,0.2243,0.0000
90.01,0.9811,44992,0,105000,0.4285,0.0066,0.2243,45315,1,202000,0.2243,0.0000
90.51,0.9811,44992,0,105000,0.4285,0.0066,0.2243,45315,1,202000,0.2243,0.0000
91.01,0.9811,44992,0,105000,0.4285,0.0066,0.2243,45315,1,202000,0.2243,0.0000
91.51,0.9811,44992,0,105000,0.4285,0.0066,0.2243,45315,1,202000,0.2243,0.0000
92.01,0.9811,44992,0,105000,0.4285,0.0066,0.2556,51628,1,202000,0.2556,0.0000
92.51,0.9811,44992,0,105000,0.4285,0.0066,0.2556,51628,1,202000,0.2556,0.0000
93.02,0.9800,38521,0,105000,0.3669,0.0064,0.2556,51628,1,202000,0.2556,0.0000
93.52,0.9800,38521,0,105000,0.3669,0.0064,0.2556,51628,1,202000,0.2556,0.0000
94.02,0.9800,38521,0,105000,0.3669,0.0064,0.2556,51628,1,202000,0.2556,0.0000
94.52,0.9800,38521,0,105000,0.3669,0.0064,0.2556,51628,1,202000,0.2556,0.0000
95.02,0.9790,51195,0,105000,0.4876,0.9947,0.2556,51628,1,202000,0.2556,0.0000
95.52,0.9790,51195,0,105000,0.4876,0.9947,0.2556,51628,1,202000,0.2556,0.0000
96.02,0.9793,44774,0,105000,0.4264,0.0066,0.2551,51533,1,202000,0.2551,0.0000
96.52,0.9793,44774,0,105000,0.4264,0.0066,0.2551,51533,1,202000,0.2551,0.0000
97.02,0.9793,44774,0,105000,0.4264,0.0066,0.2551,51533,1,202000,0.2551,0.0000
97.52,0.9793,44774,0,105000,0.4264,0.0066,0.2551,51533,1,202000,0.2551,0.0000
98.02,0.9793,44774,0,105000,0.4264,0.0066,0.2551,51533,1,202000,0.2551,0.0000
98.52,0.9793,44774,0,105000,0.4264,0.0066,0.2551,51533,1,202000,0.2551,0.0000
99.02,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
99.52,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
100.02,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
100.52,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
101.02,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
101.52,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
102.02,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
102.52,0.9780,44659,0,105000,0.4253,0.0066,0.2551,51533,1,202000,0.2551,0.0000
103.02,0.9772,38223,0,105000,0.3640,0.0064,0.2224,44934,1,202000,0.2224,0.0000
103.52,0.9772,38223,0,105000,0.3640,0.0064,0.2224,44934,1,202000,0.2224,0.0000
104.02,0.9772,38223,0,105000,0.3640,0.0064,0.2224,44934,1,202000,0.2224,0.0000
104.52,0.9772,38223,0,105000,0.3640,0.0064,0.2224,44934,1,202000,0.2224,0.0000
105.02,0.9762,50901,0,105000,0.4848,0.9947,0.2224,44934,1,202000,0.2224,0.0000
105.52,0.9762,50901,0,105000,0.4848,0.9947,0.2224,44934,1,202000,0.2224,0.0000
106.02,0.9766,44494,0,105000,0.4238,0.0064,0.2224,44934,1,202000,0.2224,0.0000
106.52,0.9766,44494,0,105000,0.4238,0.0064,0.2224,44934,1,202000,0.2224,0.0000
107.02,0.9766,44494,0,105000,0.4238,0.0064,0.2224,44934,1,202000,0.2224,0.0000
107.52,0.9766,44494,0,105000,0.4238,0.0064,0.2224,44934,1,202000,0.2224,0.0000
108.02,0.9766,44494,0,105000,0.4238,0.0064,0.2224,44934,1,202000,0.2224,0.0000
108.52,0.9766,44494,0,105000,0.4238,0.0064,0.2224,44934,1,202000,0.2224,0.0000
109.02,0.9766,44494,0,105000,0.4238,0.0064,0.2532,51147,1,202000,0.2532,0.0000
109.52,0.9766,44494,0,105000,0.4238,0.0064,0.2532,51147,1,202000,0.2532,0.0000
110.02,0.9766,44494,0,105000,0.4238,0.0064,0.2532,51147,1,202000,0.2532,0.0000
110.52,0.9766,44494,0,105000,0.4238,0.0064,0.2532,51147,1,202000,0.2532,0.0000
111.02,0.9766,44494,0,105000,0.4238,0.0064,0.2532,51147,1,202000,0.2532,0.0000
111.52,0.9766,44494,0,105000,0.4238,0.0064,0.1582,31966,1,202000,0.1582,0.0000
112.02,0.9757,31806,0,105000,0.3029,0.9947,0.1582,31966,1,202000,0.1582,0.0000
112.52,0.9757,31806,0,105000,0.3029,0.9947,0.1582,31966,1,202000,0.1582,0.0000
113.02,0.9760,31805,0,105000,0.3029,0.9947,0.1585,32018,1,202000,0.1585,0.0000
113.52,0.9764,31884,0,105000,0.3037,0.9944,0.1585,32018,1,202000,0.1585,0.0000
114.02,0.9764,31884,0,105000,0.3037,0.9944,0.1585,32018,1,202000,0.1585,0.0000
114.52,0.9767,31872,0,105000,0.3035,0.9947,0.1585,32018,1,202000,0.1585,0.0000
115.02,0.9767,31872,0,105000,0.3035,0.9947,0.1585,32018,1,202000,0.1585,0.0000
115.52,0.9770,31920,0,105000,0.3040,0.9947,0.1590,32127,1,202000,0.1590,0.0000
116.02,0.9774,31915,0,105000,0.3040,0.9947,0.1590,32127,1,202000,0.1590,0.0000
116.52,0.9774,31915,0,105000,0.3040,0.9947,0.1590,32127,1,202000,0.1590,0.0000
117.02,0.9777,31965,0,105000,0.3044,0.9944,0.1590,32127,1,202000,0.1590,0.0000
117.52,0.9780,25584,0,105000,0.2437,0.0000,0.1593,32180,1,202000,0.1593,0.0000
118.02,0.9780,31933,0,105000,0.3041,0.9947,0.1593,32180,1,202000,0.1593,0.0000
118.52,0.9784,31978,0,105000,0.3046,0.9944,0.1593,32180,1,202000,0.1593,0.0000
119.02,0.9784,31978,0,105000,0.3046,0.9944,0.1593,32180,1,202000,0.1593,0.0000
119.52,0.9787,31979,0,105000,0.3046,0.9944,0.1593,32185,1,202000,0.1593,0.0000
120.02,0.9787,31979,0,105000,0.3046,0.9944,0.1593,32185,1,202000,0.1593,0.0000
120.52,0.9790,32062,0,105000,0.3054,0.9946,0.1593,32185,1,202000,0.1593,0.0000
121.02,0.9794,32047,0,105000,0.3052,0.9944,0.1593,32185,1,202000,0.1593,0.0000
121.52,0.9794,32047,0,105000,0.3052,0.9944,0.1597,32263,1,202000,0.1597,0.0000
122.02,0.9797,32097,0,105000,0.3057,0.9944,0.1597,32263,1,202000,0.1597,0.0000
122.52,0.9797,32097,0,105000,0.3057,0.9944,0.1597,32263,1,202000,0.1597,0.0000
123.02,0.9801,32092,0,105000,0.3056,0.9944,0.1597,32263,1,202000,0.1597,0.0000
123.52,0.9804,32144,0,105000,0.3061,0.9946,0.1597,32263,1,202000,0.1597,0.0000
124.02,0.9807,25727,0,105000,0.2450,0.0064,0.1601,32349,1,202000,0.1601,0.0000
124.52,0.9796,38447,0,105000,0.3662,0.9944,0.1601,32349,1,202000,0.1601,0.0000
125.02,0.9796,38447,0,105000,0.3662,0.9944,0.1601,32349,1,202000,0.1601,0.0000
125.52,0.9796,38447,0,105000,0.3662,0.9944,0.1601,32349,1,202000,0.1601,0.0000
126.02,0.9796,38447,0,105000,0.3662,0.9944,0.1601,32349,1,202000,0.1601,0.0000
126.52,0.9796,38447,0,105000,0.3662,0.9944,0.1601,32349,1,202000,0.1601,0.0000
127.02,0.9800,51291,0,105000,0.4885,0.9946,0.1601,32349,1,202000,0.1601,0.0000
127.52,0.9800,51291,0,105000,0.4885,0.9946,0.1601,32349,1,202000,0.1601,0.0000
128.02,0.9800,51291,0,105000,0.4885,0.9946,0.2239,45222,1,202000,0.2239,0.0000
128.52,0.9800,51291,0,105000,0.4885,0.9946,0.2239,45222,1,202000,0.2239,0.0000
129.02,0.9800,51291,0,105000,0.4885,0.9946,0.2239,45222,1,202000,0.2239,0.0000
129.52,0.9806,25676,0,105000,0.2445,0.0064,0.2239,45222,1,202000,0.2239,0.0000
130.02,0.9798,38436,0,105000,0.3661,0.9946,0.2239,45222,1,202000,0.2239,0.0000
130.52,0.9798,38436,0,105000,0.3661,0.9946,0.2239,45222,1,202000,0.2239,0.0000
131.02,0.9798,38436,0,105000,0.3661,0.9946,0.2239,45222,1,202000,0.2239,0.0000
131.52,0.9798,38436,0,105000,0.3661,0.9946,0.2239,45222,1,202000,0.2239,0.0000
132.02,0.9798,38436,0,105000,0.3661,0.9946,0.2239,45222,1,202000,0.2239,0.0000
132.52,0.9802,51309,0,105000,0.4887,0.9946,0.2558,51673,1,202000,0.2558,0.0000
133.02,0.9802,51309,0,105000,0.4887,0.9946,0.2558,51673,1,202000,0.2558,0.0000
133.52,0.9802,51309,0,105000,0.4887,0.9946,0.2558,51673,1,202000,0.2558,0.0000
134.02,0.9802,51309,0,105000,0.4887,0.9946,0.2558,51673,1,202000,0.2558,0.0000
134.52,0.9808,32178,0,105000,0.3065,0.0066,0.1923,38843,1,202000,0.1923,0.0000
135.02,0.9808,32178,0,105000,0.3065,0.0066,0.1923,38843,1,202000,0.1923,0.0000
135.52,0.9808,32178,0,105000,0.3065,0.0066,0.1923,38843,1,202000,0.1923,0.0000
136.02,0.9799,44862,0,105000,0.4273,0.9947,0.1923,38843,1,202000,0.1923,0.0000
136.52,0.9799,44862,0,105000,0.4273,0.9947,0.1923,38843,1,202000,0.1923,0.0000
137.02,0.9802,51314,0,105000,0.4887,0.9946,0.1923,38843,1,202000,0.1923,0.0000
137.52,0.9805,44917,0,105000,0.4278,0.0064,0.1923,38843,1,202000,0.1923,0.0000
138.02,0.9805,44917,0,105000,0.4278,0.0064,0.1923,38843,1,202000,0.1923,0.0000
138.52,0.9805,44917,0,105000,0.4278,0.0064,0.1923,38843,1,202000,0.1923,0.0000
139.02,0.9805,44917,0,105000,0.4278,0.0064,0.1923,38843,1,202000,0.1923,0.0000
139.52,0.9805,44917,0,105000,0.4278,0.0064,0.1923,38843,1,202000,0.1923,0.0000
140.02,0.9805,44917,0,105000,0.4278,0.0064,0.1923,38843,1,202000,0.1923,0.0000
140.52,0.9805,44917,0,105000,0.4278,0.0064,0.1923,38843,1,202000,0.1923,0.0000
141.02,0.9805,44917,0,105000,0.4278,0.0064,0.2236,45160,1,202000,0.2236,0.0000
141.52,0.9794,38472,0,105000,0.3664,0.0064,0.2236,45160,1,202000,0.2236,0.0000
142.02,0.9794,38472,0,105000,0.3664,0.0064,0.2236,45160,1,202000,0.2236,0.0000
142.52,0.9794,38472,0,105000,0.3664,0.0064,0.2236,45160,1,202000,0.2236,0.0000
143.02,0.9794,38472,0,105000,0.3664,0.0064,0.2236,45160,1,202000,0.2236,0.0000
