elapsed_s,gpu_hbm_mb,gpu0_hbm_mb,gpu1_hbm_mb,proc_rss_mb,proc_anon_mb,proc_pss_mb,proc_pss_anon_mb,proc_locked_mb,file_cache_mb,hicache_dir_mb,anonpages_mb,reclaimable_mb,nonreclaimable_mb,mem_used_mb,mem_avail_mb,mem_total_mb,rss_plus_cache_mb,n_pids
81.1,75584.0,31896.0,43688.0,25028.5,21652.8,11050.6,10184.6,0.0,151722.3,0.0,33504.8,166538.8,517658.1,684196.9,507713.6,1031900.8,176750.8,42
82.1,75584.0,31896.0,43688.0,25023.7,21648.0,11045.8,10179.8,0.0,151722.3,0.0,33572.5,166539.1,517705.9,684245.1,507665.8,1031900.8,176746.0,42
83.1,75584.0,31896.0,43688.0,24975.7,21600.1,10997.9,10131.9,0.0,151722.3,0.0,33655.7,166539.1,517803.5,684342.6,507568.2,1031900.8,176698.0,42
84.1,75586.0,31898.0,43688.0,25628.2,22252.6,11650.4,10784.4,0.0,151722.3,0.0,33711.0,166539.1,517875.0,684414.1,507496.7,1031900.8,177350.5,42
85.1,75586.0,31898.0,43688.0,25914.3,22538.7,11936.5,11070.5,0.0,151314.3,0.0,33739.1,166132.9,518231.5,684364.4,507140.2,1031900.8,177228.6,42
86.1,75586.0,31898.0,43688.0,25926.5,22550.9,11948.7,11082.7,0.0,151256.5,0.0,33739.2,166075.6,518291.8,684367.4,507079.9,1031900.8,177183.0,42
87.1,75586.0,31898.0,43688.0,25911.5,22535.9,11933.7,11067.7,0.0,151256.5,0.0,33786.2,166075.6,518352.6,684428.2,507019.1,1031900.8,177168.1,42
88.1,75586.0,31898.0,43688.0,25905.6,22530.0,11927.8,11061.8,0.0,151256.5,0.0,33822.7,166075.6,518360.0,684435.6,507011.8,1031900.8,177162.2,42
89.1,75586.0,31898.0,43688.0,26934.0,23558.4,12956.2,12090.2,0.0,151256.5,0.0,33859.9,166076.9,518633.4,684710.3,506738.3,1031900.8,178190.6,42
90.1,75586.0,31898.0,43688.0,26874.8,23499.1,12896.9,12030.9,0.0,150825.5,0.0,33906.8,165647.6,518902.6,684550.2,506465.1,1031900.8,177700.3,42
91.1,75586.0,31898.0,43688.0,26726.8,23351.1,12748.9,11882.9,0.0,150825.6,0.0,33967.6,165647.6,518922.8,684570.4,506444.9,1031900.8,177552.3,42
92.1,75586.0,31898.0,43688.0,26578.9,23203.3,12601.1,11735.1,0.0,150825.6,0.0,33976.8,165647.9,518948.0,684595.9,506419.7,1031900.8,177404.5,42
93.1,75586.0,31898.0,43688.0,27192.9,23817.3,13215.1,12349.1,0.0,150825.6,0.0,33899.4,165649.8,519155.4,684805.2,506211.9,1031900.8,178018.5,42
94.1,75586.0,31898.0,43688.0,27026.9,23651.3,13049.1,12183.1,0.0,150413.6,0.0,33899.4,165239.2,519281.0,684520.2,506090.7,1031900.8,177440.5,42
95.1,75586.0,31898.0,43688.0,26858.9,23483.3,12881.1,12015.1,0.0,150413.6,0.0,33782.2,165239.2,519165.8,684404.9,506205.9,1031900.8,177272.5,42
96.1,75586.0,31898.0,43688.0,27466.9,24091.3,13489.1,12623.1,0.0,150413.6,0.0,33764.5,165239.7,519271.1,684510.8,506100.6,1031900.8,177880.5,42
97.1,75586.0,31898.0,43688.0,27287.0,23911.3,13309.1,12443.1,0.0,150000.8,0.0,33764.7,164829.2,519556.5,684385.7,505815.2,1031900.8,177287.8,42
98.1,75586.0,31898.0,43688.0,27109.0,23733.3,13131.2,12265.1,0.0,150000.8,0.0,33764.3,164829.2,519551.4,684380.7,505820.3,1031900.8,177109.8,42
99.1,75586.0,31898.0,43688.0,27915.0,24539.4,13937.2,13071.1,0.0,150000.8,0.0,33773.0,164829.3,519645.7,684475.0,505726.0,1031900.8,177915.8,42
100.1,75586.0,31898.0,43688.0,27545.0,24169.4,13567.2,12701.2,0.0,149594.8,0.0,33819.4,164425.8,520007.6,684433.3,505364.1,1031900.8,177139.8,42
101.1,75586.0,31898.0,43688.0,27357.0,23981.4,13379.2,12513.2,0.0,149594.8,0.0,33866.6,164425.8,520048.2,684474.0,505323.5,1031900.8,176951.8,42
102.1,75586.0,31898.0,43688.0,27161.0,23785.4,13183.2,12317.2,0.0,149594.8,0.0,33894.4,164426.1,520082.8,684508.9,505288.9,1031900.8,176755.8,42
103.1,75586.0,31898.0,43688.0,27933.0,24557.4,13955.2,13089.2,0.0,149594.8,0.0,33938.5,164428.0,520399.9,684827.8,504971.8,1031900.8,177527.8,42
104.1,75586.0,31898.0,43688.0,27731.0,24355.4,13753.2,12887.2,0.0,149205.6,0.0,33973.2,164040.0,520549.1,684589.1,504822.6,1031900.8,176936.6,42
105.1,75586.0,31898.0,43688.0,27529.0,24153.4,13551.2,12685.2,0.0,149205.6,0.0,33442.8,164040.0,520031.7,684071.7,505340.0,1031900.8,176734.6,42
106.1,75586.0,31898.0,43688.0,28101.3,24725.7,14123.5,13257.5,0.0,149205.6,0.0,33479.1,164040.8,520276.7,684317.5,505095.0,1031900.8,177306.9,42
107.1,75586.0,31898.0,43688.0,27857.3,24481.7,13879.5,13013.5,0.0,148784.8,0.0,33571.4,163621.9,520566.8,684188.7,504805.0,1031900.8,176642.2,42
