t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
# roles: P0:P D0:D
# metric: P0:cache_occupancy D0:unreachable
136.02,0.3048,31999,0,105000,0.3048,0.0000,0.1901,38406,1,202000,0.1901,0.0000
136.52,0.3048,32008,0,105000,0.3048,0.0000,0.1901,38406,1,202000,0.1901,0.0000
137.02,0.3048,32008,0,105000,0.3048,0.0000,0.1901,38406,1,202000,0.1901,0.0000
137.52,0.2441,25626,0,105000,0.2441,0.0000,0.1586,32042,1,202000,0.1586,0.0000
138.02,0.2441,25626,0,105000,0.2441,0.0000,0.1586,32042,1,202000,0.1586,0.0000
138.52,0.2441,25626,0,105000,0.2441,0.0000,0.1586,32042,1,202000,0.1586,0.0000
139.02,0.2445,25677,0,105000,0.2445,0.0000,0.1586,32042,1,202000,0.1586,0.0000
139.52,0.2445,25677,0,105000,0.2445,0.0000,0.1586,32042,1,202000,0.1586,0.0000
140.02,0.1837,19288,0,105000,0.1837,0.0000,0.1272,25695,1,202000,0.1272,0.0000
140.52,0.2451,25733,0,105000,0.2451,0.0000,0.1272,25695,1,202000,0.1272,0.0000
141.02,0.2451,25733,0,105000,0.2451,0.0000,0.1272,25695,1,202000,0.1272,0.0000
141.52,0.2451,25740,0,105000,0.2451,0.0000,0.1593,32173,1,202000,0.1593,0.0000
142.02,0.2450,25723,0,105000,0.2450,0.0000,0.1593,32173,1,202000,0.1593,0.0000
142.52,0.2450,25723,0,105000,0.2450,0.0000,0.1593,32173,1,202000,0.1593,0.0000
143.02,0.2452,25748,0,105000,0.2452,0.0000,0.1593,32173,1,202000,0.1593,0.0000
143.52,0.2452,25748,0,105000,0.2452,0.0000,0.1593,32173,1,202000,0.1593,0.0000
144.02,0.2451,25737,0,105000,0.2451,0.0000,0.1594,32208,1,202000,0.1594,0.0000
144.52,0.2454,25766,0,105000,0.2454,0.0000,0.1594,32208,1,202000,0.1594,0.0000
145.02,0.2454,25766,0,105000,0.2454,0.0000,0.1594,32208,1,202000,0.1594,0.0000
145.52,0.2459,25819,0,105000,0.2459,0.0000,0.1594,32208,1,202000,0.1594,0.0000
146.02,0.2459,25819,0,105000,0.2459,0.0000,0.1599,32295,1,202000,0.1599,0.0000
146.52,0.2460,25830,0,105000,0.2460,0.0000,0.1599,32295,1,202000,0.1599,0.0000
147.02,0.2464,25876,0,105000,0.2464,0.0000,0.1599,32295,1,202000,0.1599,0.0000
147.52,0.2464,25876,0,105000,0.2464,0.0000,0.1599,32295,1,202000,0.1599,0.0000
148.02,0.2465,25883,0,105000,0.2465,0.0000,0.1599,32295,1,202000,0.1599,0.0000
148.52,0.2465,25883,0,105000,0.2465,0.0000,0.1601,32344,1,202000,0.1601,0.0000
149.02,0.2463,25866,0,105000,0.2463,0.0000,0.1601,32344,1,202000,0.1601,0.0000
149.52,0.2463,25866,0,105000,0.2463,0.0000,0.1601,32344,1,202000,0.1601,0.0000
150.02,0.2466,25890,0,105000,0.2466,0.0000,0.1601,32344,1,202000,0.1601,0.0000
150.52,0.2465,25880,0,105000,0.2465,0.0000,0.1603,32375,1,202000,0.1603,0.0000
151.02,0.3073,32264,0,105000,0.3073,0.0000,0.1603,32375,1,202000,0.1603,0.0000
151.52,0.3075,32292,0,105000,0.3075,0.0000,0.1603,32375,1,202000,0.1603,0.0000
152.02,0.3075,32292,0,105000,0.3075,0.0000,0.1603,32375,1,202000,0.1603,0.0000
152.52,0.3080,32344,0,105000,0.3080,0.0000,0.1603,32375,1,202000,0.1603,0.0000
153.02,0.3080,32344,0,105000,0.3080,0.0000,0.1923,38847,1,202000,0.1923,0.0000
153.52,0.3081,32355,0,105000,0.3081,0.0000,0.1923,38847,1,202000,0.1923,0.0000
154.02,0.3081,32355,0,105000,0.3081,0.0000,0.1923,38847,1,202000,0.1923,0.0000
154.52,0.3073,32266,0,105000,0.3073,0.0000,0.1923,38847,1,202000,0.1923,0.0000
155.02,0.3073,32266,0,105000,0.3073,0.0000,0.1920,38787,1,202000,0.1920,0.0000
155.52,0.3085,32388,0,105000,0.3085,0.0000,0.1920,38787,1,202000,0.1920,0.0000
156.02,0.3084,32378,0,105000,0.3084,0.0000,0.1920,38787,1,202000,0.1920,0.0000
156.52,0.3084,32378,0,105000,0.3084,0.0000,0.1920,38787,1,202000,0.1920,0.0000
157.02,0.3073,32262,0,105000,0.3073,0.0000,0.1920,38787,1,202000,0.1920,0.0000
157.52,0.3681,38653,0,105000,0.3681,0.0000,0.1920,38787,1,202000,0.1920,0.0000
158.02,0.3682,38662,0,105000,0.3682,0.0000,0.2236,45165,1,202000,0.2236,0.0000
158.52,0.4290,45040,0,105000,0.4290,0.0000,0.2236,45165,1,202000,0.2236,0.0000
159.02,0.4290,45040,0,105000,0.4290,0.0000,0.2236,45165,1,202000,0.2236,0.0000
159.52,0.3673,38571,0,105000,0.3673,0.0000,0.2232,45092,1,202000,0.2232,0.0000
160.03,0.3673,38571,0,105000,0.3673,0.0000,0.2232,45092,1,202000,0.2232,0.0000
160.53,0.3663,38461,0,105000,0.3663,0.0000,0.2232,45092,1,202000,0.2232,0.0000
161.03,0.3663,38461,0,105000,0.3663,0.0000,0.2232,45092,1,202000,0.2232,0.0000
161.53,0.3663,38461,0,105000,0.3663,0.0000,0.2232,45092,1,202000,0.2232,0.0000
162.03,0.3663,38462,0,105000,0.3663,0.0000,0.2232,45092,1,202000,0.2232,0.0000
162.53,0.3663,38462,0,105000,0.3663,0.0000,0.2222,44884,1,202000,0.2222,0.0000
163.03,0.3663,38462,0,105000,0.3663,0.0000,0.2222,44884,1,202000,0.2222,0.0000
163.53,0.3046,31981,0,105000,0.3046,0.0000,0.2222,44884,1,202000,0.2222,0.0000
164.03,0.3046,31981,0,105000,0.3046,0.0000,0.1900,38378,1,202000,0.1900,0.0000
164.53,0.3046,31985,0,105000,0.3046,0.0000,0.1900,38378,1,202000,0.1900,0.0000
165.03,0.3046,31985,0,105000,0.3046,0.0000,0.1900,38378,1,202000,0.1900,0.0000
165.53,0.3047,31991,0,105000,0.3047,0.0000,0.1900,38378,1,202000,0.1900,0.0000
166.03,0.3047,31991,0,105000,0.3047,0.0000,0.1900,38378,1,202000,0.1900,0.0000
166.53,0.3047,31991,0,105000,0.3047,0.0000,0.1900,38378,1,202000,0.1900,0.0000
167.03,0.2442,25646,0,105000,0.2442,0.0000,0.1586,32044,1,202000,0.1586,0.0000
167.53,0.2442,25646,0,105000,0.2442,0.0000,0.1586,32044,1,202000,0.1586,0.0000
168.03,0.2442,25643,0,105000,0.2442,0.0000,0.1586,32044,1,202000,0.1586,0.0000
168.53,0.2442,25643,0,105000,0.2442,0.0000,0.1590,32112,1,202000,0.1590,0.0000
169.03,0.2449,25715,0,105000,0.2449,0.0000,0.1590,32112,1,202000,0.1590,0.0000
169.53,0.2449,25715,0,105000,0.2449,0.0000,0.1590,32112,1,202000,0.1590,0.0000
170.03,0.2448,25704,0,105000,0.2448,0.0000,0.1590,32112,1,202000,0.1590,0.0000
170.53,0.2448,25704,0,105000,0.2448,0.0000,0.1590,32112,1,202000,0.1590,0.0000
171.03,0.2448,25704,0,105000,0.2448,0.0000,0.1590,32112,1,202000,0.1590,0.0000
171.53,0.2452,25743,0,105000,0.2452,0.0000,0.1592,32162,1,202000,0.1592,0.0000
172.03,0.2452,25743,0,105000,0.2452,0.0000,0.1592,32162,1,202000,0.1592,0.0000
172.53,0.2448,25705,0,105000,0.2448,0.0000,0.1592,32162,1,202000,0.1592,0.0000
173.03,0.2448,25705,0,105000,0.2448,0.0000,0.1592,32162,1,202000,0.1592,0.0000
173.53,0.2453,25752,0,105000,0.2453,0.0000,0.1593,32180,1,202000,0.1593,0.0000
174.03,0.2453,25752,0,105000,0.2453,0.0000,0.1593,32180,1,202000,0.1593,0.0000
174.53,0.2456,25788,0,105000,0.2456,0.0000,0.1593,32180,1,202000,0.1593,0.0000
175.03,0.2456,25788,0,105000,0.2456,0.0000,0.1593,32180,1,202000,0.1593,0.0000
175.53,0.2456,25785,0,105000,0.2456,0.0000,0.1593,32180,1,202000,0.1593,0.0000
176.03,0.2456,25785,0,105000,0.2456,0.0000,0.1598,32281,1,202000,0.1598,0.0000
176.53,0.2463,25858,0,105000,0.2463,0.0000,0.1598,32281,1,202000,0.1598,0.0000
177.03,0.2462,25847,0,105000,0.2462,0.0000,0.1598,32281,1,202000,0.1598,0.0000
177.53,0.2462,25847,0,105000,0.2462,0.0000,0.1598,32281,1,202000,0.1598,0.0000
178.03,0.2462,25847,0,105000,0.2462,0.0000,0.1600,32323,1,202000,0.1600,0.0000
178.53,0.2462,25847,0,105000,0.2462,0.0000,0.1600,32323,1,202000,0.1600,0.0000
179.03,0.2465,25885,0,105000,0.2465,0.0000,0.1600,32323,1,202000,0.1600,0.0000
179.53,0.2462,25848,0,105000,0.2462,0.0000,0.1600,32323,1,202000,0.1600,0.0000
180.03,0.3070,32239,0,105000,0.3070,0.0000,0.1600,32323,1,202000,0.1600,0.0000
180.53,0.3070,32239,0,105000,0.3070,0.0000,0.1918,38741,1,202000,0.1918,0.0000
181.03,0.3075,32285,0,105000,0.3075,0.0000,0.1918,38741,1,202000,0.1918,0.0000
181.53,0.3075,32285,0,105000,0.3075,0.0000,0.1918,38741,1,202000,0.1918,0.0000
182.03,0.3078,32320,0,105000,0.3078,0.0000,0.1918,38741,1,202000,0.1918,0.0000
182.53,0.3078,32317,0,105000,0.3078,0.0000,0.1922,38818,1,202000,0.1922,0.0000
183.03,0.3078,32317,0,105000,0.3078,0.0000,0.1922,38818,1,202000,0.1922,0.0000
183.53,0.3069,32229,0,105000,0.3069,0.0000,0.1922,38818,1,202000,0.1922,0.0000
184.03,0.3069,32229,0,105000,0.3069,0.0000,0.1922,38818,1,202000,0.1922,0.0000
184.53,0.3078,32322,0,105000,0.3078,0.0000,0.1922,38818,1,202000,0.1922,0.0000
185.03,0.3078,32323,0,105000,0.3078,0.0000,0.1922,38825,1,202000,0.1922,0.0000
185.53,0.3078,32323,0,105000,0.3078,0.0000,0.1922,38825,1,202000,0.1922,0.0000
186.03,0.3067,32206,0,105000,0.3067,0.0000,0.1922,38825,1,202000,0.1922,0.0000
186.53,0.3675,38589,0,105000,0.3675,0.0000,0.1922,38825,1,202000,0.1922,0.0000
187.03,0.3676,38593,0,105000,0.3676,0.0000,0.2232,45091,1,202000,0.2232,0.0000
187.53,0.4284,44984,0,105000,0.4284,0.0000,0.2232,45091,1,202000,0.2232,0.0000
188.03,0.4284,44984,0,105000,0.4284,0.0000,0.2232,45091,1,202000,0.2232,0.0000
188.53,0.4284,44984,0,105000,0.4284,0.0000,0.2232,45091,1,202000,0.2232,0.0000
189.03,0.3672,38561,0,105000,0.3672,0.0000,0.2232,45091,1,202000,0.2232,0.0000
189.53,0.3672,38561,0,105000,0.3672,0.0000,0.2226,44968,1,202000,0.2226,0.0000
190.03,0.3663,38465,0,105000,0.3663,0.0000,0.2226,44968,1,202000,0.2226,0.0000
190.53,0.3663,38465,0,105000,0.3663,0.0000,0.2226,44968,1,202000,0.2226,0.0000
191.03,0.3662,38447,0,105000,0.3662,0.0000,0.2226,44968,1,202000,0.2226,0.0000
191.53,0.3662,38447,0,105000,0.3662,0.0000,0.2221,44860,1,202000,0.2221,0.0000
192.03,0.3662,38447,0,105000,0.3662,0.0000,0.2221,44860,1,202000,0.2221,0.0000
192.53,0.3045,31975,0,105000,0.3045,0.0000,0.2221,44860,1,202000,0.2221,0.0000
193.03,0.3045,31975,0,105000,0.3045,0.0000,0.2221,44860,1,202000,0.2221,0.0000
193.53,0.3042,31941,0,105000,0.3042,0.0000,0.2221,44860,1,202000,0.2221,0.0000
194.03,0.3042,31941,0,105000,0.3042,0.0000,0.1899,38361,1,202000,0.1899,0.0000
194.53,0.3041,31929,0,105000,0.3041,0.0000,0.1899,38361,1,202000,0.1899,0.0000
195.03,0.3041,31929,0,105000,0.3041,0.0000,0.1899,38361,1,202000,0.1899,0.0000
195.53,0.3041,31929,0,105000,0.3041,0.0000,0.1899,38361,1,202000,0.1899,0.0000
196.03,0.3041,31929,0,105000,0.3041,0.0000,0.1582,31961,1,202000,0.1582,0.0000
196.53,0.2437,25585,0,105000,0.2437,0.0000,0.1582,31961,1,202000,0.1582,0.0000
197.03,0.2437,25585,0,105000,0.2437,0.0000,0.1582,31961,1,202000,0.1582,0.0000
197.53,0.2439,25612,0,105000,0.2439,0.0000,0.1582,31961,1,202000,0.1582,0.0000
198.03,0.2449,25716,0,105000,0.2449,0.0000,0.1582,31961,1,202000,0.1582,0.0000
198.53,0.2449,25716,0,105000,0.2449,0.0000,0.1592,32157,1,202000,0.1592,0.0000
199.03,0.2451,25737,0,105000,0.2451,0.0000,0.1592,32157,1,202000,0.1592,0.0000
199.53,0.2451,25737,0,105000,0.2451,0.0000,0.1592,32157,1,202000,0.1592,0.0000
200.03,0.2449,25715,0,105000,0.2449,0.0000,0.1592,32157,1,202000,0.1592,0.0000
200.53,0.2449,25715,0,105000,0.2449,0.0000,0.1592,32164,1,202000,0.1592,0.0000
201.03,0.2450,25724,0,105000,0.2450,0.0000,0.1592,32164,1,202000,0.1592,0.0000
201.53,0.2450,25724,0,105000,0.2450,0.0000,0.1592,32164,1,202000,0.1592,0.0000
202.03,0.2443,25654,0,105000,0.2443,0.0000,0.1592,32164,1,202000,0.1592,0.0000
202.53,0.2445,25669,0,105000,0.2445,0.0000,0.1592,32164,1,202000,0.1592,0.0000
203.03,0.2445,25669,0,105000,0.2445,0.0000,0.1592,32164,1,202000,0.1592,0.0000
203.53,0.2450,25727,0,105000,0.2450,0.0000,0.1591,32129,1,202000,0.1591,0.0000
204.03,0.2450,25727,0,105000,0.2450,0.0000,0.1591,32129,1,202000,0.1591,0.0000
204.53,0.2453,25754,0,105000,0.2453,0.0000,0.1591,32129,1,202000,0.1591,0.0000
205.03,0.2453,25754,0,105000,0.2453,0.0000,0.1597,32265,1,202000,0.1597,0.0000
205.53,0.2463,25859,0,105000,0.2463,0.0000,0.1597,32265,1,202000,0.1597,0.0000
206.03,0.2463,25859,0,105000,0.2463,0.0000,0.1597,32265,1,202000,0.1597,0.0000
206.53,0.2465,25880,0,105000,0.2465,0.0000,0.1597,32265,1,202000,0.1597,0.0000
207.03,0.2465,25880,0,105000,0.2465,0.0000,0.1597,32265,1,202000,0.1597,0.0000
207.53,0.2463,25858,0,105000,0.2463,0.0000,0.1597,32265,1,202000,0.1597,0.0000
208.03,0.2463,25866,0,105000,0.2463,0.0000,0.1601,32334,1,202000,0.1601,0.0000
208.53,0.2463,25866,0,105000,0.2463,0.0000,0.1601,32334,1,202000,0.1601,0.0000
209.03,0.2457,25797,0,105000,0.2457,0.0000,0.1601,32334,1,202000,0.1601,0.0000
209.53,0.2457,25797,0,105000,0.2457,0.0000,0.1601,32334,1,202000,0.1601,0.0000
210.03,0.2458,25811,0,105000,0.2458,0.0000,0.1599,32296,1,202000,0.1599,0.0000
210.53,0.2458,25811,0,105000,0.2458,0.0000,0.1599,32296,1,202000,0.1599,0.0000
211.03,0.2464,25868,0,105000,0.2464,0.0000,0.1599,32296,1,202000,0.1599,0.0000
211.53,0.2464,25868,0,105000,0.2464,0.0000,0.1599,32296,1,202000,0.1599,0.0000
212.03,0.2464,25868,0,105000,0.2464,0.0000,0.1599,32296,1,202000,0.1599,0.0000
212.53,0.2464,25868,0,105000,0.2464,0.0000,0.1282,25902,1,202000,0.1282,0.0000
213.03,0.1854,19468,0,105000,0.1854,0.0000,0.1282,25902,1,202000,0.1282,0.0000
213.53,0.1856,19489,0,105000,0.1856,0.0000,0.1282,25902,1,202000,0.1282,0.0000
214.03,0.1856,19489,0,105000,0.1856,0.0000,0.1282,25902,1,202000,0.1282,0.0000
214.53,0.1856,19489,0,105000,0.1856,0.0000,0.1286,25970,1,202000,0.1286,0.0000
215.03,0.1856,19489,0,105000,0.1856,0.0000,0.1286,25970,1,202000,0.1286,0.0000
215.53,0.1235,12971,0,105000,0.1235,0.0000,0.1286,25970,1,202000,0.1286,0.0000
216.03,0.1235,12971,0,105000,0.1235,0.0000,0.1286,25970,1,202000,0.1286,0.0000
216.53,0.1235,12971,0,105000,0.1235,0.0000,0.1286,25970,1,202000,0.1286,0.0000
217.03,0.1235,12971,0,105000,0.1235,0.0000,0.0640,12935,1,202000,0.0640,0.0000
217.53,0.1235,12971,0,105000,0.1235,0.0000,0.0640,12935,1,202000,0.0640,0.0000
