elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
76.0,60000.0,9118.0,47179.0,0.15196666666666667,0.9382833333333334,0.0,0.9383,60000.0,30721.0,26715.0,0.5120166666666667,0.9572666666666667,0.0,0.9573,209038.0,105497.0,0.0,0.5046785751872865,0.5046785751872865,0.0,0.5047,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,113733,120000,0.9478,128015,418076,0.3062
78.0,60000.0,21406.0,34891.0,0.3567666666666667,0.9382833333333334,0.0,0.9383,60000.0,12694.0,43749.0,0.21156666666666665,0.9407166666666666,0.0,0.9407,209038.0,130877.0,0.0,0.6260919067346606,0.6260919067346606,0.0,0.6261,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,112740,120000,0.9395,153395,418076,0.3669
80.0,60000.0,29598.0,29295.0,0.4933,0.98155,0.0,0.9816,60000.0,20886.0,35039.0,0.3481,0.9320833333333334,0.0,0.9321,209038.0,130917.0,0.0,0.6262832595030569,0.6262832595030569,0.0,0.6263,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,114818,120000,0.9568,153435,418076,0.367
82.0,60000.0,29598.0,29295.0,0.4933,0.98155,0.0,0.9816,60000.0,24982.0,29797.0,0.41636666666666666,0.9129833333333334,0.0,0.913,209038.0,130917.0,0.0,0.6262832595030569,0.6262832595030569,0.0,0.6263,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,113672,120000,0.9473,153435,418076,0.367
84.0,60000.0,21406.0,35741.0,0.3567666666666667,0.95245,0.0,0.9525,60000.0,13212.0,45981.0,0.2202,0.98655,0.0,0.9866,209038.0,130917.0,0.0,0.6262832595030569,0.6262832595030569,0.0,0.6263,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,116340,120000,0.9695,153435,418076,0.367
86.0,60000.0,29598.0,28672.0,0.4933,0.9711666666666666,0.0,0.9712,60000.0,21404.0,37609.0,0.35673333333333335,0.98355,0.0,0.9836,209038.0,130917.0,0.0,0.6262832595030569,0.6262832595030569,0.0,0.6263,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,117283,120000,0.9774,153435,418076,0.367
88.0,60000.0,33694.0,24576.0,0.5615666666666667,0.9711666666666666,0.0,0.9712,60000.0,29596.0,27984.0,0.4932666666666667,0.9596666666666667,0.0,0.9597,209038.0,130917.0,0.0,0.6262832595030569,0.6262832595030569,0.0,0.6263,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,115850,120000,0.9654,153435,418076,0.367
90.0,60000.0,33495.0,20480.0,0.55825,0.8995833333333333,0.946988973706531,0.8996,60000.0,33692.0,19962.0,0.5615333333333333,0.8942333333333333,0.0,0.8942,209038.0,105798.0,0.0,0.5061185047694677,0.5061185047694677,0.0,0.5061,209038.0,22518.0,0.0,0.10772204096862771,0.10772204096862771,0.0,0.1077,107629,120000,0.8969,128316,418076,0.3069
92.0,60000.0,5020.0,54926.0,0.08366666666666667,0.9991,0.0,0.9991,60000.0,37788.0,19962.0,0.6298,0.9625,0.0,0.9625,209038.0,105798.0,0.0,0.5061185047694677,0.5061185047694677,0.0,0.5061,209038.0,35375.0,0.0,0.16922760455036884,0.16922760455036884,0.0,0.1692,117696,120000,0.9808,141173,418076,0.3377
94.0,60000.0,17308.0,42638.0,0.28846666666666665,0.9991,0.0,0.9991,60000.0,16932.0,36864.0,0.2822,0.8966,0.0,0.8966,209038.0,107222.0,0.0,0.5129306633243716,0.5129306633243716,0.0,0.5129,209038.0,35455.0,0.0,0.16961031008716118,0.16961031008716118,0.0,0.1696,113742,120000,0.9478,142677,418076,0.3413
