elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
60.0,60000.0,35822.0,0.0,0.5970333333333333,0.5970333333333333,0.0,0.597,60000.0,31513.0,21605.0,0.5252166666666667,0.8853,0.0,0.8853,209036.0,35371.0,0.0,0.16921008821447023,0.16921008821447023,0.0,0.1692,209036.0,81004.0,0.0,0.3875121988556995,0.3875121988556995,0.0,0.3875,88940,120000,0.7412,116375,418072,0.2784
62.0,60000.0,35822.0,0.0,0.5970333333333333,0.5970333333333333,0.0,0.597,60000.0,31513.0,21605.0,0.5252166666666667,0.8853,0.0,0.8853,209036.0,35371.0,0.0,0.16921008821447023,0.16921008821447023,0.0,0.1692,209036.0,58527.0,0.0,0.279985265695861,0.279985265695861,0.0,0.28,88940,120000,0.7412,93898,418072,0.2246
64.0,60000.0,35609.0,2.0,0.5934833333333334,0.5935166666666667,0.0,0.5935,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,35371.0,0.0,0.16921008821447023,0.16921008821447023,0.0,0.1692,209036.0,58687.0,0.0,0.28075068409269216,0.28075068409269216,0.0,0.2808,90571,120000,0.7548,94058,418072,0.225
66.0,60000.0,35609.0,2.0,0.5934833333333334,0.5935166666666667,0.0,0.5935,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,35371.0,0.0,0.16921008821447023,0.16921008821447023,0.0,0.1692,209036.0,58767.0,0.0,0.28113339329110776,0.28113339329110776,0.0,0.2811,90571,120000,0.7548,94138,418072,0.2252
68.0,60000.0,35609.0,2.0,0.5934833333333334,0.5935166666666667,0.0,0.5935,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,25320.0,0.0,0.12112746129853232,0.12112746129853232,0.0,0.1211,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,90571,120000,0.7548,61329,418072,0.1467
70.0,60000.0,26568.0,30589.0,0.4428,0.9526166666666667,0.0,0.9526,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,58162.0,0.0,0.2782391549780899,0.2782391549780899,0.0,0.2782,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,112117,120000,0.9343,94171,418072,0.2253
72.0,60000.0,30664.0,0.0,0.5110666666666667,0.5110666666666667,0.0,0.5111,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,58242.0,0.0,0.2786218641765055,0.2786218641765055,0.0,0.2786,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,85624,120000,0.7135,94251,418072,0.2254
74.0,60000.0,13212.0,31838.0,0.2202,0.7508333333333334,0.0,0.7508,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,58307.0,0.0,0.27893281540021814,0.27893281540021814,0.0,0.2789,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,100010,120000,0.8334,94316,418072,0.2256
76.0,60000.0,25500.0,31838.0,0.425,0.9556333333333333,0.0,0.9556,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,25600.0,0.0,0.12246694349298685,0.12246694349298685,0.0,0.1225,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,112298,120000,0.9358,61609,418072,0.1474
78.0,60000.0,33692.0,0.0,0.5615333333333333,0.5615333333333333,0.0,0.5615,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,59175.0,0.0,0.28308521020302724,0.28308521020302724,0.0,0.2831,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,88652,120000,0.7388,95184,418072,0.2277
80.0,60000.0,37788.0,0.0,0.6298,0.6298,0.0,0.6298,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,59255.0,0.0,0.28346791940144284,0.28346791940144284,0.0,0.2835,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,92748,120000,0.7729,95264,418072,0.2279
82.0,60000.0,5020.0,40825.0,0.08366666666666667,0.7640833333333333,0.0,0.7641,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,59335.0,0.0,0.2838506285998584,0.2838506285998584,0.0,0.2839,209036.0,36009.0,0.0,0.17226219407183452,0.17226219407183452,0.0,0.1723,100805,120000,0.84,95344,418072,0.2281
84.0,60000.0,17308.0,40825.0,0.28846666666666665,0.9688833333333333,0.0,0.9689,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,59375.0,0.0,0.2840419831990662,0.2840419831990662,0.0,0.284,209036.0,77850.0,0.0,0.3724238887081651,0.3724238887081651,0.0,0.3724,113093,120000,0.9424,137225,418072,0.3282
86.0,60000.0,25500.0,32768.0,0.425,0.9711333333333333,0.0,0.9711,60000.0,24368.0,30592.0,0.40613333333333335,0.916,0.0,0.916,209036.0,59455.0,0.0,0.28442469239748175,0.28442469239748175,0.0,0.2844,209036.0,77930.0,0.0,0.37280659790658066,0.37280659790658066,0.0,0.3728,113228,120000,0.9436,137385,418072,0.3286
