elapsed_s,prefill30000_max_total_num_tokens,prefill30000_num_used_tokens,prefill30000_evictable_tokens,prefill30000_token_usage,prefill30000_cache_occupancy,prefill30000_cache_hit_rate,prefill30000_occupancy_frac,prefill30001_max_total_num_tokens,prefill30001_num_used_tokens,prefill30001_evictable_tokens,prefill30001_token_usage,prefill30001_cache_occupancy,prefill30001_cache_hit_rate,prefill30001_occupancy_frac,decode30002_max_total_num_tokens,decode30002_num_used_tokens,decode30002_evictable_tokens,decode30002_token_usage,decode30002_cache_occupancy,decode30002_cache_hit_rate,decode30002_occupancy_frac,decode30003_max_total_num_tokens,decode30003_num_used_tokens,decode30003_evictable_tokens,decode30003_token_usage,decode30003_cache_occupancy,decode30003_cache_hit_rate,decode30003_occupancy_frac,prefill_used_tokens,prefill_max_tokens,prefill_occupancy_frac,decode_used_tokens,decode_max_tokens,decode_occupancy_frac
52.0,112000.0,54590.0,30600.0,0.4874107142857143,0.760625,0.0,0.7606,112000.0,18253.0,54168.0,0.1629732142857143,0.6466160714285715,0.0,0.6466,133263.0,21788.0,0.0,0.16349624426885181,0.16349624426885181,0.0,0.1635,133263.0,50466.0,0.0,0.37869476148668424,0.37869476148668424,0.0,0.3787,157611,224000,0.7036,72254,266526,0.2711
54.0,112000.0,57214.0,49800.0,0.5108392857142857,0.9554821428571428,0.0,0.9555,112000.0,23544.0,53096.0,0.21021428571428571,0.6842857142857143,0.0,0.6843,133263.0,21828.0,0.0,0.16379640260237274,0.16379640260237274,0.0,0.1638,133263.0,50466.0,0.0,0.37869476148668424,0.37869476148668424,0.0,0.3787,183654,224000,0.8199,72294,266526,0.2712
56.0,112000.0,56571.0,50649.0,0.5050982142857143,0.9573214285714285,0.9698487966359488,0.9573,112000.0,31736.0,53096.0,0.28335714285714286,0.7574285714285715,0.0,0.7574,133263.0,21828.0,0.0,0.16379640260237274,0.16379640260237274,0.0,0.1638,133263.0,58351.0,0.0,0.437863472981998,0.437863472981998,0.0,0.4379,192052,224000,0.8574,80179,266526,0.3008
58.0,112000.0,56571.0,50649.0,0.5050982142857143,0.9573214285714285,0.9698487966359488,0.9573,112000.0,31736.0,53096.0,0.28335714285714286,0.7574285714285715,0.0,0.7574,133263.0,21828.0,0.0,0.16379640260237274,0.16379640260237274,0.0,0.1638,133263.0,58391.0,0.0,0.43816363131551894,0.43816363131551894,0.0,0.4382,192052,224000,0.8574,80219,266526,0.301
60.0,112000.0,57245.0,50649.0,0.5111160714285714,0.9633392857142857,0.0,0.9633,112000.0,35822.0,53096.0,0.3198392857142857,0.7939107142857142,0.0,0.7939,133263.0,21828.0,0.0,0.16379640260237274,0.16379640260237274,0.0,0.1638,133263.0,58471.0,0.0,0.4387639479825608,0.4387639479825608,0.0,0.4388,196812,224000,0.8786,80299,266526,0.3013
62.0,112000.0,35822.0,38987.0,0.3198392857142857,0.6679375,0.9937305814469596,0.6679,112000.0,35822.0,53096.0,0.3198392857142857,0.7939107142857142,0.0,0.7939,133263.0,22409.0,0.0,0.1681562023967643,0.1681562023967643,0.0,0.1682,133263.0,58576.0,0.0,0.43955186360805326,0.43955186360805326,0.0,0.4396,163727,224000,0.7309,80985,266526,0.3039
64.0,112000.0,35822.0,38987.0,0.3198392857142857,0.6679375,0.9937305814469596,0.6679,112000.0,35822.0,53096.0,0.3198392857142857,0.7939107142857142,0.0,0.7939,133263.0,58537.0,0.0,0.4392592092328703,0.4392592092328703,0.0,0.4393,133263.0,58656.0,0.0,0.4401521802750951,0.4401521802750951,0.0,0.4402,163727,224000,0.7309,117193,266526,0.4397
66.0,112000.0,35822.0,38987.0,0.3198392857142857,0.6679375,0.9937305814469596,0.6679,112000.0,35822.0,53096.0,0.3198392857142857,0.7939107142857142,0.0,0.7939,133263.0,58599.0,0.0,0.4397244546498278,0.4397244546498278,0.0,0.4397,133263.0,35960.0,0.0,0.26984234183531813,0.26984234183531813,0.0,0.2698,163727,224000,0.7309,94559,266526,0.3548
68.0,112000.0,35822.0,38987.0,0.3198392857142857,0.6679375,0.9937305814469596,0.6679,112000.0,22472.0,70542.0,0.20064285714285715,0.8304821428571428,0.0,0.8305,133263.0,58599.0,0.0,0.4397244546498278,0.4397244546498278,0.0,0.4397,133263.0,68802.0,0.0,0.5162873415726796,0.5162873415726796,0.0,0.5163,167823,224000,0.7492,127401,266526,0.478
70.0,112000.0,35822.0,38987.0,0.3198392857142857,0.6679375,0.9937305814469596,0.6679,112000.0,26568.0,70542.0,0.2372142857142857,0.8670535714285714,0.0,0.8671,133263.0,58599.0,0.0,0.4397244546498278,0.4397244546498278,0.0,0.4397,133263.0,68842.0,0.0,0.5165874999062006,0.5165874999062006,0.0,0.5166,171919,224000,0.7675,127441,266526,0.4782
72.0,112000.0,35822.0,38987.0,0.3198392857142857,0.6679375,0.9937305814469596,0.6679,112000.0,69303.0,0.0,0.6187767857142857,0.6187767857142857,0.18406374501992032,0.6188,133263.0,58599.0,0.0,0.4397244546498278,0.4397244546498278,0.0,0.4397,133263.0,68842.0,0.0,0.5165874999062006,0.5165874999062006,0.0,0.5166,144112,224000,0.6434,127441,266526,0.4782
74.0,112000.0,39911.0,39220.0,0.3563482142857143,0.7065267857142857,0.0,0.7065,112000.0,69303.0,0.0,0.6187767857142857,0.6187767857142857,0.18406374501992032,0.6188,133263.0,58599.0,0.0,0.4397244546498278,0.4397244546498278,0.0,0.4397,133263.0,68842.0,0.0,0.5165874999062006,0.5165874999062006,0.0,0.5166,148434,224000,0.6627,127441,266526,0.4782
76.0,112000.0,39911.0,39220.0,0.3563482142857143,0.7065267857142857,0.0,0.7065,112000.0,69303.0,0.0,0.6187767857142857,0.6187767857142857,0.18406374501992032,0.6188,133263.0,58599.0,0.0,0.4397244546498278,0.4397244546498278,0.0,0.4397,133263.0,68842.0,0.0,0.5165874999062006,0.5165874999062006,0.0,0.5166,148434,224000,0.6627,127441,266526,0.4782
78.0,112000.0,39911.0,39220.0,0.3563482142857143,0.7065267857142857,0.0,0.7065,112000.0,53851.0,31836.0,0.4808125,0.7650625,0.0,0.7651,133263.0,58599.0,0.0,0.4397244546498278,0.4397244546498278,0.0,0.4397,133263.0,32789.0,0.0,0.24604728994544622,0.24604728994544622,0.0,0.246,164818,224000,0.7358,91388,266526,0.3429
80.0,112000.0,39911.0,39220.0,0.3563482142857143,0.7065267857142857,0.0,0.7065,112000.0,57947.0,31836.0,0.5173839285714286,0.8016339285714286,0.0,0.8016,133263.0,62781.0,0.0,0.4711060084194413,0.4711060084194413,0.0,0.4711,133263.0,32789.0,0.0,0.24604728994544622,0.24604728994544622,0.0,0.246,168914,224000,0.7541,95570,266526,0.3586
