t_s,P0_use,P0_used_tok,P0_running,P1_use,P1_used_tok,P1_running,D0_use,D0_used_tok,D0_running,D1_use,D1_used_tok,D1_running
24.00,0.1801,10804,0,0.0000,0,0,0.8056,168399,0,0.8056,168405,0
25.00,0.1694,10167,0,0.0000,0,0,0.8056,168399,0,0.8056,168405,0
26.00,0.1589,9532,0,0.0000,0,0,0.8056,168399,0,0.8056,168405,0
27.00,0.2213,13281,0,0.0000,0,0,0.8056,168397,0,0.8056,168405,0
28.00,0.2223,13337,0,0.0000,0,0,0.8056,168397,0,0.8056,168405,0
29.00,0.1802,10810,0,0.0000,0,0,0.8056,168397,0,0.8056,168405,0
30.00,0.2800,16800,0,0.0000,0,0,0.8056,168397,0,0.8056,168405,0
31.00,0.4164,24987,0,0.0000,0,0,0.8056,168397,0,0.8056,168405,0
32.00,0.4058,24351,0,0.0000,0,0,0.8056,168397,0,0.8056,168405,0
33.00,0.4320,25920,0,0.0000,0,0,0.8056,168397,0,0.8056,168408,0
34.00,0.8311,49868,0,0.0000,0,0,0.8056,168397,0,0.8056,168408,0
35.00,0.9676,58055,0,0.0000,0,0,0.8056,168397,0,0.8056,168408,0
36.00,0.9570,57422,0,0.0000,0,0,0.8056,168397,0,0.8056,168408,0
37.00,0.9570,57422,0,0.0000,0,0,0.8056,168397,0,0.8056,168408,0
38.00,0.9570,57422,0,0.0000,0,0,0.8056,168397,0,0.8056,168408,0
39.00,0.9570,57422,0,0.0000,0,0,0.8056,168397,0,0.8056,168408,0
40.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168408,0
41.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
42.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
43.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
44.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
45.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
46.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
47.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
48.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168406,0
49.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
50.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
51.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
52.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
53.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
54.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
55.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
56.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
57.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
58.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
59.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
60.00,0.9570,39766,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
61.00,0.7625,45751,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
62.00,0.3103,18620,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
63.00,0.3786,22715,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
64.00,0.3679,22071,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
65.00,0.1365,8191,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
66.00,0.1259,7554,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
67.00,0.3726,22359,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
68.00,0.2202,13210,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
69.01,0.7243,43457,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
70.01,0.0883,5301,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
71.01,0.1145,6871,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
72.01,0.5819,34913,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
73.01,0.5766,34593,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
74.01,0.6260,37557,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
75.01,0.1379,8271,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
76.01,0.1640,9840,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
77.01,0.1902,11409,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
