t_s,P0_use,P0_used_tok,P0_running,P1_use,P1_used_tok,P1_running,D0_use,D0_used_tok,D0_running,D1_use,D1_used_tok,D1_running
23.00,0.1537,9221,0,0.0000,0,0,0.8056,168396,0,0.8056,168401,0
24.00,0.1431,8585,0,0.0000,0,0,0.8056,168396,0,0.8056,168404,0
25.00,0.2060,12361,0,0.0000,0,0,0.8056,168396,0,0.8056,168404,0
26.00,0.2007,12044,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
27.00,0.2269,13613,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
28.00,0.2163,12977,0,0.0000,0,0,0.8056,168398,0,0.8056,168404,0
29.00,0.1689,10133,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
30.00,0.1957,11740,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
31.00,0.1904,11422,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
32.00,0.2533,15200,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
33.00,0.3531,21184,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
34.00,0.3425,20548,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
35.00,0.4790,28738,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
36.00,0.5104,30627,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
37.00,0.4999,29991,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
38.00,0.5628,33770,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
39.00,0.5890,35341,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
40.00,0.6887,41325,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
41.00,0.6835,41007,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
42.00,0.7464,44786,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
43.00,0.8462,50771,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
44.00,0.9459,56755,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
45.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
46.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
47.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
48.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
49.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
50.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168401,0
51.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168401,0
52.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168401,0
53.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168401,0
54.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168401,0
55.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168401,0
56.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168398,0
57.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168398,0
58.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168398,0
59.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168398,0
60.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168398,0
61.00,0.9570,57422,0,0.0000,0,0,0.8056,168396,0,0.8056,168398,0
62.00,0.9570,57422,0,0.0000,0,0,0.8056,168401,0,0.8056,168398,0
63.00,0.9570,57422,0,0.0000,0,0,0.8056,168401,0,0.8056,168398,0
64.00,0.9570,57422,0,0.0000,0,0,0.8056,168401,0,0.8056,168398,0
65.00,0.9570,57422,0,0.0000,0,0,0.8056,168401,0,0.8056,168398,0
66.00,0.9570,57422,0,0.0000,0,0,0.8056,168401,0,0.8056,168398,0
67.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168398,0
68.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168398,0
69.00,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168398,0
70.01,0.9571,57424,0,0.0000,0,0,0.8056,168398,0,0.8056,168398,0
71.01,0.9570,57422,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
72.01,0.3998,23990,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
73.01,0.4627,27760,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
74.01,0.1945,11672,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
75.01,0.0789,4732,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
76.01,0.2889,17333,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
77.01,0.3150,18899,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
78.01,0.2194,13165,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
79.01,0.5397,32380,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
80.01,0.3135,18813,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
81.01,0.5422,32530,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
82.01,0.1269,7616,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
83.01,0.1899,11393,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
84.01,0.1110,6660,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
85.01,0.7622,45734,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
86.01,0.7880,47280,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
87.01,0.4299,25795,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
88.01,0.4927,29561,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
89.01,0.5240,31441,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
90.01,0.8097,48580,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
91.01,0.2848,17087,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
92.01,0.0698,4187,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
93.01,0.1383,8300,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
94.01,0.0964,5787,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
95.01,0.1221,7324,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
96.01,0.0817,4902,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
97.01,0.1500,8998,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
98.01,0.1200,7202,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
99.01,0.0983,5895,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
100.01,0.0895,5368,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
101.01,0.1491,8946,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
102.01,0.1370,8218,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
103.01,0.1269,7612,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
104.01,0.1064,6386,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
105.01,0.1273,7639,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
106.01,0.1167,7000,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
107.01,0.0915,5490,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
108.01,0.0812,4870,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
109.01,0.1299,7793,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
110.01,0.1202,7212,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
111.01,0.1235,7409,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
112.01,0.0960,5763,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
113.01,0.0932,5590,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
114.01,0.1406,8436,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
115.01,0.1332,7991,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
116.01,0.1212,7272,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
117.01,0.0953,5717,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
118.01,0.1396,8376,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
119.01,0.0892,5353,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
120.01,0.0846,5076,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
121.01,0.0745,4470,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
122.01,0.0785,4708,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
123.01,0.1467,8804,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
124.01,0.1175,7052,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
125.01,0.0868,5209,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
126.01,0.0831,4988,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
127.01,0.0701,4206,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
128.01,0.1120,6719,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
129.01,0.0875,5250,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
130.01,0.1327,7964,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
131.01,0.0992,5953,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
132.01,0.0942,5653,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
133.01,0.1392,8352,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
134.01,0.1416,8496,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
135.01,0.1098,6590,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
136.01,0.0862,5169,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
137.01,0.0757,4544,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
138.01,0.1199,7193,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
139.01,0.1154,6925,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
140.01,0.1053,6318,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
141.01,0.1503,9016,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
142.01,0.1219,7315,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
143.01,0.1098,6588,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
144.01,0.1006,6033,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
145.01,0.0906,5436,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
146.01,0.0969,5811,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
147.01,0.1407,8445,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
148.01,0.1349,8096,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
149.01,0.1271,7628,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
150.01,0.1028,6166,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
151.01,0.1148,6885,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
152.01,0.1618,9705,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
153.01,0.1283,7699,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
154.01,0.1218,7307,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
155.01,0.1661,9965,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
156.01,0.1245,7471,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
157.01,0.1363,8176,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
158.01,0.1064,6381,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
159.01,0.0934,5602,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
160.01,0.1066,6397,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
161.01,0.1200,7199,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
162.01,0.1117,6704,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
163.01,0.1242,7455,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
164.01,0.1324,7945,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
165.01,0.0953,5716,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
166.01,0.0839,5034,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
167.01,0.1071,6427,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
168.01,0.1249,7493,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
169.01,0.1943,11658,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
170.01,0.1067,6404,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
171.01,0.1310,7860,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
172.01,0.1223,7338,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
173.01,0.1344,8062,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
174.01,0.1203,7220,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
175.01,0.0822,4931,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
176.01,0.0946,5676,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
177.01,0.1067,6401,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
178.01,0.0893,5359,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
179.01,0.0810,4860,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
180.01,0.1037,6221,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
181.01,0.0935,5607,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
182.01,0.1160,6960,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
183.01,0.1377,8264,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
184.01,0.1709,10255,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
185.01,0.1631,9786,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
186.01,0.1605,9630,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
187.01,0.1299,7793,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
188.01,0.1303,7815,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
189.01,0.0940,5639,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
190.01,0.2218,13308,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
191.01,0.2326,13955,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
192.01,0.0746,4473,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
193.01,0.1394,8362,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
194.01,0.3535,21211,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
195.01,0.1568,9410,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
196.01,0.2474,14843,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
197.01,0.1296,7775,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
198.01,0.1228,7366,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
199.01,0.2248,13490,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
200.01,0.2230,13378,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
201.01,0.3515,21089,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
202.02,0.1105,6627,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
203.02,0.1228,7366,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
204.02,0.1148,6886,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
205.02,0.1011,6066,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
206.02,0.0905,5431,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
207.02,0.1332,7994,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
208.02,0.2861,17165,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
209.02,0.1118,6709,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
210.02,0.1074,6441,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
211.02,0.3737,22424,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
212.02,0.1405,8428,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
213.02,0.2280,13680,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
214.02,0.1573,9441,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
215.02,0.1242,7451,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
216.02,0.1235,7410,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
217.02,0.1372,8231,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
218.02,0.0969,5817,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
219.02,0.1638,9828,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
220.02,0.1411,8464,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
221.02,0.1411,8468,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
222.02,0.1226,7353,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
223.02,0.1009,6054,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
224.02,0.1198,7191,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
225.02,0.1045,6267,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
226.02,0.1124,6746,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
227.02,0.1174,7043,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
228.02,0.1363,8179,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
229.02,0.1240,7440,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
230.02,0.1599,9596,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
231.02,0.1583,9499,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
232.02,0.1270,7623,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
233.02,0.0866,5198,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
234.02,0.1071,6424,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
235.02,0.1685,10109,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
236.02,0.1173,7039,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
237.02,0.1362,8172,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
238.02,0.1544,9265,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
239.02,0.1297,7782,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
240.02,0.1280,7683,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
241.02,0.0861,5166,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
242.02,0.1750,10501,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
243.02,0.1461,8765,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
244.02,0.1523,9140,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
245.02,0.1277,7659,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
246.02,0.1148,6891,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
247.02,0.1369,8213,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
248.02,0.1241,7446,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
249.02,0.1100,6599,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
250.02,0.0837,5024,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
251.02,0.1392,8351,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
252.02,0.1147,6879,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
253.02,0.1047,6282,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
254.02,0.0978,5870,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
255.02,0.1661,9966,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
256.02,0.1392,8350,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
257.02,0.1465,8792,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
258.02,0.1362,8170,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
259.02,0.1219,7313,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
260.02,0.0939,5632,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
261.02,0.0791,4744,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
262.02,0.1337,8021,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
263.02,0.1142,6852,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
264.02,0.0999,5997,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
265.02,0.1431,8587,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
266.02,0.1183,7101,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
267.02,0.1224,7341,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
268.02,0.1161,6964,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
269.02,0.0759,4553,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
270.02,0.0850,5099,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
271.02,0.1397,8381,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
272.02,0.1016,6093,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
273.02,0.0871,5227,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
274.02,0.0834,5007,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
275.02,0.1365,8188,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
276.02,0.1099,6596,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
277.02,0.0826,4957,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
278.02,0.0873,5239,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
279.02,0.1556,9335,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
280.02,0.1362,8171,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
281.02,0.1068,6406,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
282.02,0.0822,4934,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
283.02,0.1355,8129,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
284.02,0.1303,7821,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
285.02,0.1143,6857,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
286.02,0.0748,4487,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
287.02,0.1431,8583,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
288.02,0.1165,6988,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
289.02,0.6094,36563,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
290.02,0.0850,16561,0,0.0000,0,0,0.8056,168398,0,0.8056,168400,0
