elapsed_s,gpu0_gb,gpu2_gb,gpu_total_gb,host_gb,total_gb,host_frac,host_peak_gb,host_blocks,host_flushes,host_evicted,serving_gb,park_local_gb,park_peer_gb,dropped_gb,host_evicted_gb,peer_frac_of_parked,fetch_hits,fetch_local_hits,fetch_peer_hits,fetch_host_hits,fetch_miss,fetch_already,fetch_nospace,fetched_tokens,parked_tokens,writers,stale
0.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.0013,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,0,2,0
1.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.006,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
2.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.006,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
3.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.57,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
4.0,0.1526,0.0014,0.154,0.0,0.154,0.0,0.0,0,0,0,0.4952,0.154,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
5.0,0.2004,0.0014,0.2019,0.0,0.2019,0.0,0.0,0,0,0,0.4952,0.2019,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
6.0,0.2152,0.0014,0.2167,0.0,0.2167,0.0,0.0,0,0,0,0.4952,0.2167,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
7.0,0.2383,0.0014,0.2397,0.0,0.2397,0.0,0.0,0,0,0,0.546,0.2397,0.0,0.0,0.0,0.0,2,0,2,0,37,0,0,49,0,2,0
8.0,0.3518,0.0014,0.3532,0.0,0.3532,0.0,0.0,0,0,0,0.6091,0.3532,0.0,0.0,0.0,0.0,7,1,6,0,37,0,0,292,0,2,0
9.0,0.3518,0.0014,0.3532,0.0,0.3532,0.0,0.0,0,0,0,0.6091,0.3532,0.0,0.0,0.0,0.0,7,1,6,0,37,0,0,292,0,2,0
10.0,0.4476,0.0014,0.4491,0.0,0.4491,0.0,0.0,0,0,0,0.6273,0.4491,0.0,0.0,0.0,0.0,8,2,6,0,37,0,0,417,0,2,0
11.0,0.706,0.0014,0.7074,0.0,0.7074,0.0,0.0,0,0,0,0.7856,0.7074,0.0,0.0,0.0,0.0,10,3,7,0,37,0,0,896,0,2,0
12.0,0.9031,0.0014,0.9045,0.0,0.9045,0.0,0.0,0,0,0,0.7856,0.9045,0.0,0.0,0.0,0.0,10,3,7,0,37,0,0,896,0,2,0
13.0,1.0825,0.0014,1.084,0.0,1.084,0.0,0.0,0,0,0,0.9259,1.084,0.0,0.0,0.0,0.0,14,5,9,0,37,0,0,1887,0,2,0
14.0,1.0825,0.0014,1.084,0.0,1.084,0.0,0.0,0,0,0,1.3032,1.084,0.0,0.0,0.0,0.0,20,6,14,0,37,0,0,3312,0,2,0
15.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,1.4601,1.3122,0.0,0.0,0.0,0.0,24,10,14,0,37,0,0,4290,0,2,0
16.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,1.5013,1.3122,0.0,0.0,0.0,0.0,25,11,14,0,37,0,0,4566,0,2,0
17.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,1.5415,1.3122,0.0,0.0,0.0,0.0,26,11,15,0,37,0,0,4856,0,2,0
18.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,1.6083,1.3122,0.0,0.0,0.0,0.0,27,12,15,0,37,0,0,5332,0,2,0
19.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,1.9872,1.3122,0.0,0.0,0.0,0.0,29,13,16,0,37,0,0,7575,0,2,0
20.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,2.17,1.3122,0.0,0.0,0.0,0.0,31,15,16,0,38,0,0,8449,0,2,0
21.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,2.4023,1.3122,0.0,0.0,0.0,0.0,35,17,18,0,38,0,0,10140,0,2,0
22.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,2.6737,1.3122,0.0,0.0,0.0,0.0,38,18,20,0,38,0,0,11371,0,2,0
23.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,2.7921,1.3122,0.0,0.0,0.0,0.0,40,19,21,0,38,0,0,12162,0,2,0
24.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,2.9114,1.3122,0.0,0.0,0.0,0.0,42,21,21,0,38,0,0,13023,0,2,0
25.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,2.9786,1.3122,0.0,0.0,0.0,0.0,43,22,21,0,38,0,0,13512,0,2,0
26.0,1.3107,0.0014,1.3122,0.0,1.3122,0.0,0.0,0,0,0,2.9786,1.3122,0.0,0.0,0.0,0.0,43,22,21,0,38,0,0,13512,0,2,0
27.0,1.3107,0.0821,1.3928,0.0,1.3928,0.0,0.0,0,0,0,3.4328,1.3928,0.0,0.0,0.0,0.0,48,25,23,0,38,0,0,16865,0,2,0
28.0,1.3107,0.4927,1.8034,0.0,1.8034,0.0,0.0,0,0,0,3.533,1.8034,0.0,0.0,0.0,0.0,49,25,24,0,38,0,0,17614,0,2,0
29.0,1.3107,0.7078,2.0185,0.0,2.0185,0.0,0.0,0,0,0,3.8757,2.0185,0.0,0.0,0.0,0.0,52,27,25,0,38,0,0,20053,0,2,0
30.0,1.3107,1.1128,2.4235,0.0,2.4235,0.0,0.0,0,0,0,4.0235,2.4235,0.0,0.0,0.0,0.0,54,29,25,0,38,0,0,21012,0,2,0
31.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,4.3677,2.6214,0.0,0.0,0.0,0.0,55,30,25,0,39,0,0,21629,0,2,0
32.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,4.4127,2.6214,0.0,0.0,0.0,0.0,55,30,25,0,40,0,0,21629,0,2,0
33.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,4.6785,2.6214,0.0,0.0,0.0,0.0,56,30,26,0,42,0,0,22812,0,2,0
34.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,5.3945,2.6214,0.0,0.0,0.0,0.0,63,33,30,0,42,0,0,28083,0,2,0
35.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,5.5443,2.6214,0.0,0.0,0.0,0.0,64,34,30,0,42,0,0,29073,0,2,0
36.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,5.5443,2.6214,0.0,0.0,0.0,0.0,64,34,30,0,42,0,0,29073,0,2,0
37.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,5.6398,2.6214,0.0,0.0,0.0,0.0,66,36,30,0,43,0,0,29748,0,2,0
38.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,5.6412,2.6214,0.0,0.0,0.0,0.0,66,36,30,0,44,0,0,29748,0,2,0
