elapsed_s,gpu0_gb,gpu2_gb,gpu_total_gb,host_gb,total_gb,host_frac,host_peak_gb,host_blocks,host_flushes,host_evicted,serving_gb,park_local_gb,park_peer_gb,dropped_gb,host_evicted_gb,peer_frac_of_parked,fetch_hits,fetch_local_hits,fetch_peer_hits,fetch_host_hits,fetch_miss,fetch_already,fetch_nospace,fetched_tokens,parked_tokens,writers,stale
0.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.006,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
1.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.006,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
2.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.006,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,2,0
3.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.1104,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0,0,0,2,0
4.0,0.0,0.0014,0.0014,0.0,0.0014,0.0,0.0,0,0,0,0.2492,0.0014,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
5.0,0.0,0.0241,0.0241,0.0,0.0241,0.0,0.0,0,0,0,0.2492,0.0241,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
6.0,0.0,0.0543,0.0543,0.0,0.0543,0.0,0.0,0,0,0,0.2492,0.0543,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
7.0,0.0,0.0755,0.0755,0.0,0.0755,0.0,0.0,0,0,0,0.2492,0.0755,0.0,0.0,0.0,0.0,0,0,0,0,37,0,0,0,0,2,0
8.0,0.0,0.0755,0.0755,0.0,0.0755,0.0,0.0,0,0,0,0.2577,0.0755,0.0,0.0,0.0,0.0,1,1,0,0,37,0,0,28,0,2,0
9.0,0.0,0.0945,0.0945,0.0,0.0945,0.0,0.0,0,0,0,0.2922,0.0945,0.0,0.0,0.0,0.0,4,3,1,0,37,0,0,211,0,2,0
10.0,0.0,0.1853,0.1853,0.0,0.1853,0.0,0.0,0,0,0,0.3138,0.1853,0.0,0.0,0.0,0.0,5,4,1,0,37,0,0,337,0,2,0
11.0,0.0,0.2541,0.2541,0.0,0.2541,0.0,0.0,0,0,0,0.326,0.2541,0.0,0.0,0.0,0.0,6,4,2,0,37,0,0,430,0,2,0
12.0,0.0,0.3587,0.3587,0.0,0.3587,0.0,0.0,0,0,0,0.3321,0.3587,0.0,0.0,0.0,0.0,6,4,2,0,37,0,0,430,0,2,0
13.0,0.0,0.4861,0.4861,0.0,0.4861,0.0,0.0,0,0,0,0.3979,0.4861,0.0,0.0,0.0,0.0,9,6,3,0,37,0,0,807,0,2,0
14.0,0.0,0.6447,0.6447,0.0,0.6447,0.0,0.0,0,0,0,0.4588,0.6447,0.0,0.0,0.0,0.0,11,7,4,0,37,0,0,1238,0,2,0
15.0,0.0,0.767,0.767,0.0,0.767,0.0,0.0,0,0,0,0.5841,0.767,0.0,0.0,0.0,0.0,13,7,6,0,37,0,0,1846,0,2,0
16.0,0.0,0.8071,0.8071,0.0,0.8071,0.0,0.0,0,0,0,0.7294,0.8071,0.0,0.0,0.0,0.0,15,9,6,0,38,0,0,2746,0,2,0
17.0,0.0,1.1209,1.1209,0.0,1.1209,0.0,0.0,0,0,0,0.8773,1.1209,0.0,0.0,0.0,0.0,18,10,8,0,38,0,0,3809,0,2,0
18.0,0.0,1.3107,1.3107,0.0,1.3107,0.0,0.0,0,0,0,0.9897,1.3107,0.0,0.0,0.0,0.0,20,12,8,0,38,0,0,4640,0,2,0
19.0,0.0,1.3107,1.3107,0.0,1.3107,0.0,0.0,0,0,0,1.0703,1.3107,0.0,0.0,0.0,0.0,21,13,8,0,38,0,0,5178,0,2,0
20.0,0.0924,1.3107,1.4031,0.0,1.4031,0.0,0.0,0,0,0,1.3094,1.4031,0.0,0.0,0.0,0.0,24,16,8,0,38,0,0,6833,0,2,0
21.0,0.0924,1.3107,1.4031,0.0,1.4031,0.0,0.0,0,0,0,1.6169,1.4031,0.0,0.0,0.0,0.0,29,16,13,0,38,0,0,9030,0,2,0
22.0,0.0924,1.3107,1.4031,0.0,1.4031,0.0,0.0,0,0,0,1.8556,1.4031,0.0,0.0,0.0,0.0,32,17,15,0,38,0,0,10662,0,2,0
23.0,0.0924,1.3107,1.4031,0.0,1.4031,0.0,0.0,0,0,0,1.8556,1.4031,0.0,0.0,0.0,0.0,32,17,15,0,38,0,0,10662,0,2,0
24.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,1.9477,1.447,0.0,0.0,0.0,0.0,33,18,15,0,38,0,0,11330,0,2,0
25.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.0093,1.447,0.0,0.0,0.0,0.0,35,20,15,0,38,0,0,11733,0,2,0
26.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.0093,1.447,0.0,0.0,0.0,0.0,35,20,15,0,38,0,0,11733,0,2,0
27.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.0093,1.447,0.0,0.0,0.0,0.0,35,20,15,0,38,0,0,11733,0,2,0
28.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.1571,1.447,0.0,0.0,0.0,0.0,37,21,16,0,38,0,0,12814,0,2,0
29.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.3881,1.447,0.0,0.0,0.0,0.0,39,21,18,0,38,0,0,14492,0,2,0
30.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.5039,1.447,0.0,0.0,0.0,0.0,41,22,19,0,38,0,0,15346,0,2,0
31.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.5326,1.447,0.0,0.0,0.0,0.0,42,22,20,0,39,0,0,15514,0,2,0
32.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.6119,1.447,0.0,0.0,0.0,0.0,42,22,20,0,41,0,0,15514,0,2,0
33.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,2.9825,1.447,0.0,0.0,0.0,0.0,42,22,20,0,44,0,0,15514,0,2,0
34.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,3.3565,1.447,0.0,0.0,0.0,0.0,43,22,21,0,46,1,0,15857,0,2,0
35.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,3.8158,1.447,0.0,0.0,0.0,0.0,45,24,21,0,47,1,0,17240,0,2,0
36.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,4.0204,1.447,0.0,0.0,0.0,0.0,47,25,22,0,47,1,0,18732,0,2,0
37.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,4.4103,1.447,0.0,0.0,0.0,0.0,50,25,25,0,47,1,0,21408,0,2,0
38.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,4.6238,1.447,0.0,0.0,0.0,0.0,52,26,26,0,47,1,0,22968,0,2,0
39.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,4.7944,1.447,0.0,0.0,0.0,0.0,53,26,27,0,47,1,0,24145,0,2,0
40.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.0514,1.447,0.0,0.0,0.0,0.0,55,28,27,0,48,1,0,25997,0,2,0
41.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.3384,1.447,0.0,0.0,0.0,0.0,57,28,29,0,49,1,0,27795,0,2,0
42.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.3751,1.447,0.0,0.0,0.0,0.0,58,29,29,0,49,1,0,28036,0,2,0
43.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.5546,1.447,0.0,0.0,0.0,0.0,59,30,29,0,49,1,0,29361,0,2,0
44.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.7349,1.447,0.0,0.0,0.0,0.0,60,31,29,0,49,1,0,30722,0,2,0
45.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.7349,1.447,0.0,0.0,0.0,0.0,60,31,29,0,49,1,0,30722,0,2,0
46.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.7381,1.447,0.0,0.0,0.0,0.0,60,31,29,0,50,1,0,30722,0,2,0
47.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,5.9068,1.447,0.0,0.0,0.0,0.0,62,32,30,0,50,1,0,31964,0,2,0
48.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,6.0958,1.447,0.0,0.0,0.0,0.0,63,33,30,0,50,1,0,33393,0,2,0
49.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,6.3559,1.447,0.0,0.0,0.0,0.0,65,34,31,0,51,1,0,34906,0,2,0
50.0,0.1363,1.3107,1.447,0.0,1.447,0.0,0.0,0,0,0,6.6495,1.447,0.0,0.0,0.0,0.0,65,34,31,0,52,1,0,34906,0,2,0
51.0,0.3441,1.3107,1.6548,0.0,1.6548,0.0,0.0,0,0,0,6.8473,1.6548,0.0,0.0,0.0,0.0,66,34,32,0,52,1,0,36389,0,2,0
52.0,0.3441,1.3107,1.6548,0.0,1.6548,0.0,0.0,0,0,0,6.9804,1.6548,0.0,0.0,0.0,0.0,67,35,32,0,53,1,0,37384,0,2,0
53.0,0.5721,1.3107,1.8828,0.0,1.8828,0.0,0.0,0,0,0,7.2248,1.8828,0.0,0.0,0.0,0.0,68,36,32,0,54,1,0,37450,0,2,0
54.0,0.828,1.3107,2.1387,0.0,2.1387,0.0,0.0,0,0,0,7.5171,2.1387,0.0,0.0,0.0,0.0,70,38,32,0,54,1,0,39650,0,2,0
55.0,0.828,1.3107,2.1387,0.0,2.1387,0.0,0.0,0,0,0,7.8397,2.1387,0.0,0.0,0.0,0.0,72,39,33,0,54,1,0,42056,0,2,0
56.0,1.1051,1.3107,2.4158,0.0,2.4158,0.0,0.0,0,0,0,8.0681,2.4158,0.0,0.0,0.0,0.0,74,40,34,0,54,1,0,43766,0,2,0
57.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,8.1805,2.6214,0.0,0.0,0.0,0.0,74,40,34,0,56,1,0,43766,0,2,0
58.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,8.1805,2.6214,0.0,0.0,0.0,0.0,74,40,34,0,56,1,0,43766,0,2,0
59.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,8.2491,2.6214,0.0,0.0,0.0,0.0,74,40,34,0,59,2,0,43766,0,2,0
60.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,8.5903,2.6214,0.0,0.0,0.0,0.0,74,40,34,0,63,2,0,43766,0,2,0
61.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,8.8291,2.6214,0.0,0.0,0.0,0.0,74,40,34,0,65,2,0,43766,0,2,0
62.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,9.1581,2.6214,0.0,0.0,0.0,0.0,76,42,34,0,66,2,0,45583,0,2,0
63.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,9.7178,2.6214,0.0,0.0,0.0,0.0,82,44,38,0,67,2,0,49638,0,2,0
64.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,9.9666,2.6214,0.0,0.0,0.0,0.0,82,44,38,0,67,2,0,49638,0,2,0
65.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,10.1641,2.6214,0.0,0.0,0.0,0.0,84,46,38,0,67,2,0,51091,0,2,0
66.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,10.1733,2.6214,0.0,0.0,0.0,0.0,85,46,39,0,67,2,0,51149,0,2,0
67.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,10.1791,2.6214,0.0,0.0,0.0,0.0,86,47,39,0,67,2,0,51173,0,2,0
68.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,10.6358,2.6214,0.0,0.0,0.0,0.0,89,49,40,0,67,2,0,54545,0,2,0
69.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,10.7348,2.6214,0.0,0.0,0.0,0.0,90,50,40,0,67,2,0,55267,0,2,0
70.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,10.9085,2.6214,0.0,0.0,0.0,0.0,90,50,40,0,68,2,0,55267,0,2,0
71.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,10.914,2.6214,0.0,0.0,0.0,0.0,91,51,40,0,68,2,0,55290,0,2,0
72.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,11.1643,2.6214,0.0,0.0,0.0,0.0,93,52,41,0,70,2,0,56673,0,2,0
73.0,1.3107,1.3107,2.6214,0.0,2.6214,0.0,0.0,0,0,0,11.1643,2.6214,0.0,0.0,0.0,0.0,93,52,41,0,70,2,0,56673,0,2,0
